,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.204344683301793,0,0.0590248042204012,0,0.56884774704993,0,0,0,0,0.0860596582837688,0,-6.93889390390723e-18,0,0,0,0,0.0825816445446965,0,0,0,0,0,0,0,0,0,0,0,0,0.0259497185796556,0,0,0,0,0,0,0,0,0,0,0,0.00346373453755049,0,0,0,-0.226658988126869,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.187551480248455,0,0.595025400932867,0,0,0,0,0,0,0,-0.00716527141803816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134369580903767,0,0,-0.154167479094345,0,-0.0206886197042381,0,0.0334067625528202,0,0,0,0,0,0,0,-0.0748801205622885,0,0,0
X600000.CH.EQUITY,0,0,0,0.0342064576317926,0,0,0.0214431972284164,0,0,0,0.383177037448188,0,0.0412291168447549,0,0,0,0.00918264509661918,0,0,0,0,0.0439907669205967,0,0,0,0,0,0,0,0,0,0.190545456537954,0,0,0,0,0,0,0,0,0,0.00755674718035479,0,0,0.0101190883243895,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.230909644185806,0.0555351827734809,0,0,0,0.147046528755569,0.173576618081087,0,0,0.0438967953360987,0.0741636635070901,0,0,0.0563102401020122,0,0,0,0,0,0,0.0943207935946388,0,0,0,0,0,0,0,0,0,0,0.0264222574841328,0.0532481586737943,0,0,0.0212982132582713,0,0,0,0,0,0,0,0,0.0184062699635043,0,0,0,0.0893565034013078,0,0
X600016.CH.EQUITY,0,0.0129220573837176,0,0,0,0,0,0,0,0,0,0,0,0.133205982921963,0,0,0,-0.0662420629705152,0,0,-0.378543188723226,0,0,0,0,0,0,0,0,0.667627916763526,-0.0462305213112777,0,0,0.139533178853636,0,0.00531828126409462,0,0,0,0,0.180453223019155,0.152021134687,0.0168548359946879,0,0,0.151979108017323,0.0461842380256735,0,0,0,0.155505623814285,0
X600036.CH.EQUITY,0.25574632238532,0.291965583036343,0,0,0,0,0,0,0,0,0,0,0,0,0.0829201265247802,0,0,0,0,0,0,0,0.0838278726447707,0,0,0,0,0,0,0,0,0.144572926157807,0,0,0,0.0962384545713173,0.0664720673054476,0,0,0,0,0,0.00585909632604563,0,0,0,0,0,0.0503713038500314,0.0537661558419608,0,0
X601166.CH.EQUITY,0.0476802632896546,0,0,0.0946977902897576,0,0,0,0,0.329692262299299,0,0,0,0.0538972605405961,0.00862840873797413,0,0,0.0293137651317411,0,0,0,0,0.089899442591687,0,0.0201157887903772,0,0.0764339486801709,0.0460299155642944,0,0,0,0,0,0,0,0.118674545379294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.123385529870171,0,0,0,0,0.248159398152001,0,0.132663825267368,0,0,0,0,0.250370564523529,0.0959946085865801,0,0,0,0.0107482592859829,0.105801622107991,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422246881521288,0,0,0,0,0,0,0,-0.0542072690997875,0,0,0,-0.0140644692141794,0,0
X601229.CH.EQUITY,0,0,0,0.0187778975366842,0,0,0.167337235826149,0.333373370586754,0,0,0,0,0.402279923687119,0,0,0,0,0,0,0.279562648593383,0,0,0,0,0,0,0.144445700619922,0.0173368673748085,0,0,-0.10486431927771,0,0.195587572086189,0,-0.220706786057137,0,0,0,-0.35365146883062,0,0,0,0,0,0,0,0,-0.108128745733916,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.09804323609553,0.125177817948526,0,0.084302090654479,0.363075534334366,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292672054114045,0,0,0,0,0,0,0.104134421922766,0,0,0,0,0.205437721302777,0,0,0,0,0,0,0,0,0,0.0820046164856008,0
