,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.128351247904419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115409845699183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28411558382941,0,0,0,0,0,0,0.0747390813467832,0.10090011348445,0,0.184995733949828,0,0,0,0,0.110586799445199,0.0627139667796682,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.332078963163821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341631022550116,0.305908734019272,0,0,0,0,0,0,0,0.101151281735321,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.289448553601873,0,0.0245371654951743,0.122189915248016,0,0.14353136620689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497786309768637,0,0,0,0,0.00162132598221532,0,0,0,0,0,0,0,0,0,0.1529835746211,0,0,0,0,0
X600015.CH.EQUITY,0,0.162411821477381,0,0,0,0,0.202289612494461,0.195478545544005,0,0,0,0,0.0390592710825975,0.188184748575713,0,0,0,0,0,-0.111113556954847,0,0,-0.00405047758474424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297702417221392,0,0,0,0,0,0,0,0.10790866522356
X600016.CH.EQUITY,0,0,0,0,0,0,0.0977174786809223,0.0481915405470586,0.138217919264671,0.125862307254294,0.330347372552074,0,0,0.00555509244323465,0,0,0,0,0,0,0,0,0,0,0.0140502903194008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119485388241443,0,0,0,0.237076923370879,0,0,0,0,0,0,0.0707481446908199
X600036.CH.EQUITY,0,0.278364142032598,0,0,0.00988718194675087,0,0.192306282836532,0,0,0,0,0,0,0.0582506337430527,0,0,0,0,0,0,0.100094681780659,0,0,0,0.0482258153868332,0,0,0,0,0,0,0,0.0691575440169704,0.281947451962066,0,0,0.0176366019994388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0543582521557056,0,0,0.103434381900128,3.46944695195361e-18,0.423351964594254,0,0,0.0214319546336263,0,0.0548640662533516,0,0.233867709744983,0,0,0,0,0,0,0,0.0566378018394855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033303046378247,0,0,0,0.00515591737021555,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.101238202002195,0,0.439262503636494,0.0233736227258098,0,0.131063829290403,0,0,0,0,0,0,0.00883405300598825,0,0.0494888323622302,0.154848883040059,0,0,0,0.0576938034862523,0,0,0,0.209741835139318,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753711762114391,0,0,0,0,0,-0.0285574583880817,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.00371441552650082,0,0,0,0,0,0,0,0,-0.0739706316282349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288290158172096,0,0,0.303710147689637,0,0,0,0,0,0,0,0.174635072495197,0,0,0,0,0.0526406389733664,0,0,0.0898578471637038,0,0,0,0
X601288.CH.EQUITY,0,0,0.189291842999989,0,0.0473696102743759,0,0,0,0.000568239155072264,0,0,0.295760444376711,0,0.0947878254812169,0.175341368046323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123163867283103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0343141138443694,0,0,0,0,0,0.378662522897958,0,0.235851659328109,0.137645437613378,0,0,0,-0.0177890756808359,0,0,0,0.0685396800062441,0,0,0.177578157203795,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205479443512018,0,0.0577474745342385,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0831600226321829,0.185576838235527,0,0.106062803149089,0.318923131733544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687169929510676,0,0,0,0,0,0.0322564028212591,0,0,0,0.016789642375052,0,0,0,0,0,0,0,0,0,0.139792625872174,0
