,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.190122664779476,0,1.73472347597681e-18,0,0.0643286508197229,0.244720825845303,1.38777878078145e-17,0,0,0,0,0,0.00901398007125746,0.0214230092585226,0.194708071998387,0,0,0,0,0,0,0.0820897370699899,0,0,0.0175767300831027,0,0,0,0.0979426437135654,0.0327433053853595,0.102437134263795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.35965016718052,0,0,0,0,0.465549055133434,0,0,0,0,0,0,0,0,0,-0.111072541659098,0.10780970738178,0,0,0,0,-0.147922032996934,0,0,0,-0.0259051552844071,0,0,0,0,0.141446595339454,0,0.320284247846859,0.0886737271543873,0,0,0,-0.244144044210528,0,-0.116991887270906,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,-0.108950726212326,0.0267053739036378
X600000.CH.EQUITY,0.171266467785772,0,0,0.178988931243988,0,0,0.00797580452555515,0.0967343274771967,0,0,0.347110251055458,0,0,0,0,0,0,0,0,0,0,0.0755103148941161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030100008151415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.0283287396205098,0,0.372535070869709,0,0,0,0,0,0,0,0,0,0.0149920056442463,0.072080330992881,0.0676242762961264,0.166399748019847,0,0,0,0,0,0,0,0,0,0.108745638957366,0,0.0461505221815694,0,0,0,0,0,0,0,0,0,0,0,0.0585112250645878,0,0,0,0,0.0225962362673285,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,1.73472347597681e-18,0.0384357622418228,0,0.484882411891414,0,0,0.00159714535446234,0,0.129630470506732,0,0,0,0,0,0,0,0,0,0,0,0.270431990545667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768894506078778,0,0,0
X600036.CH.EQUITY,0.145948796235521,0,0,0,0,0,0.302254011879475,0,0,0,0,0,0.111698637558869,0,0,0,0.0105550445473184,0,0,0,0.0674774561971443,0,0.0658893784223391,0,0,0,0.0740950089063743,0,0,0,0,0,0,0,0,0.138265334063388,0,3.46944695195361e-18,0,0,0,0,0.120579095677514,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.115638920474564,0,0.323873233562397,0,0,0,0,0,0,0.442275236512032,0,0,0,0,0,0,0,0.0647998622158566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293195726781841,-0.0427577976862364,0,0,0.138361319355747,0,0,0,0,0,0,0,0,0,0,-0.0229417850170312,-0.0500169930199835
X601169.CH.EQUITY,0.132489900098095,0,0.200830296398605,0.127199908900388,0,0,0,0,0,0,0.00757832223894775,0.101762252804757,0,0,0,0,0,0,0,0.0995701412984303,0,0.0439191394689001,0.0151386767115354,0,0.0630133228677249,0,0,0.142983826139296,0,0,0,0,0.0924109909537318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0179737664724552,0.0595374402419105,0,0,0,0.144651482470351,0,0,0,0.158895119963265,0,0,0.0597632861606634,0,0,0.103587266404977,0,0,0,-0.110590769771818,0,0,0,0,0,0,0.106067720554997,0,0,0,0,0,0,0,0,0,0,0,0.229369034098019,0,0,0,0,0,0.175745450789994,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.00604158793658053,0.0101229225610948,0,0.0195032453864644,0,0,0.3528671156735,0,8.67361737988404e-19,0.499074355668321,0,0,0,0,0,0.00900977837353113,0,0,-0.03283615523769,0,0,0,0,0,0.0388045950914466,0,0,0,0,0,0,0.0900780003943717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
