,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465911740126726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645387104845947,0,0,0,0,0,0,0,0.0318887215509648,0,0,0.1398960307958,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.563368997307197,0,0,0.195221335514097,0,-0.207981976219233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242062973356111,0,0,0.20712439020481,0,0,0,-0.0738694350818654,-8.67361737988404e-19,0.130405933508482,0,0,0,0,-0.0355654846722898,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0506371275067683,0.11670809356808,0.183209813000353,0.0534846881042175,0,0.227117818110377,0.0875358232021934,0,0.0881338897404191,0,0.0314380959874474,0,0,0,0,0.0674118591708248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.014837911731898,0
X600016.CH.EQUITY,0,0,0.0188507936999639,0,0,0.15618660417766,0,0,0.0611276691810031,0.326974794042064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.347373137019352,0,0,0,0,0,0,0.0159171277247095
X600036.CH.EQUITY,0,0.29652499974607,0,0,0,0.22986907892162,0,0,0,0,0,0,0.161225150049345,0,0,0,0,0,0,0.00489320532396044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889074716702392,0.14569507679281,0,0,0,0,0,0,0,0.00927719423872248,0,0,0,0,0,0,0.0611203715943931,0.0217357291705943,0
X601166.CH.EQUITY,0.0693432129826528,0,0.157783552027004,0.0722450152705595,0.101296295647974,0,0,0,0.0919897294783281,-1.73472347597681e-18,0,0.173533225126945,0.0904430488733199,0,0,0.0373549928828432,0,0,0,0.199012793978758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126030883391975,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.00147415956227839,0,0,0,0,0,0,0,0,0,0.283373363177104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328400387585021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106807052094883,0,0,0,0.172238314753386,0,0,0
X601229.CH.EQUITY,0,0.153371748212316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109531228024233,0,0,0,0,0,-0.105874048485238,0,0,0,0.143233249002455,0,0,0.0501900750629482,0,0,0.102856790981223,0,0,0,1.73472347597681e-18,0,0,-0.0196814499043464,0,0,0,0,0,-0.0881464102888111,0,0.254361919951207,0.0862345521481858,0
X601288.CH.EQUITY,0,0,0.111403731424847,0.170311181105271,0,0,0,-0.0557928515402224,0,0,0,0,0.573821989919186,0,0,0,0,0,0,0,0.0300510575570396,0,0,0,0,0,0,0.0576874345846596,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0539255765497007,0,0.046032002490339,0,0,0,0,0.123771805092783,0.0712537994555357,0.264035820336984,0,0,0,0,0,0,0.0349888488936021,0,0,0,0,0,0,0,0,0,0.0459206827609705,0,0,0,0,0,0,0,0,0.235983328630936,0,0.0755854647690871,0,0,0,0,0,0,0,0,0,0,0
