,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.14558064584133,0,0,0,-3.46944695195361e-18,0.0714435082176626,0,0.212641540950989,0,0,0,0,0.0484557582226035,0,0,0,0,0,0.125486286726952,0,0,0,0.168076161351907,0.0314675558585817,0,0,0,0,0,0,0,0,0,-0.117056608970239,0,0,0.284628468292309,0,0.0542217986505337,0,0,0,0,0,0,0,0.141487176437421,-0.161391183902644,-0.0203713464624529,-0.188360392820585
X002142.CH.EQUITY,0.294637773822644,0,0,0,0,0.074817934377845,0,0,-0.132185218317862,0,0,0,0.12820358468801,0,0,0,0,-0.0363279293661755,0,0,0,0,0,0,0,0,0.194067064713653,0.110548599785851,0.0785047587575951,0,0.0644020370023896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662461152969427,-0.352421804267856
X600000.CH.EQUITY,0.0533512392686531,0,0,0,0.0261226149999677,0.124668330469876,0,0,0,0,0.457604592404241,0,0,0,0,0,0,0,0,0.180116530244618,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110527864730673,0,0,0,0,0.0698119074422593,0,0,0,0,0,0,0,0,0,0,0,0.123694218754791
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.273611666162141,0.0366081730779101,0,0,0,0.257852401966329,1.73472347597681e-18,0,0.0865679538619762,0,0,0,0,0,0,0.0565665035844359,0.0422747543226597,0,-5.42101086242752e-20,0,0,0,0,0.112844197851623,0,0,0,0.0679686042522198,0,0,0,0,0,0,0,0,0,0,-0.0303858418675181,0,0,0,0,0
X600016.CH.EQUITY,0,0.0702720736006905,0,0.0285279144905622,0,0,0,0.000188322897719778,0.108463584809497,-3.46944695195361e-18,0.444376975889324,0,0,0,0,0,0,0,0,0.0449396522061439,0.0644248621010834,0,0,0.29278123659795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.163740688502903,0.131077133477798,0.119873938669167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934746446097228,0,0,0.00517924757107428,0,0,0,0.0564414586604158,0.30665787847151,0,0.0342987177937066,0,0.0272158993996134,0,0.0167459541624631,0,0,0.109821634195405,0,0,0,0,0,0,0,0,0.0899667303717592,0
X601166.CH.EQUITY,0.10143875060878,6.93889390390723e-18,0,0,0,0.297173914145499,0,0,0,0,0,0.141286606634039,0.00406228731770282,0,0.100700583395989,0,0,0,0,0,0,0.133238291942093,0,0,0.00788173489305132,0,0,0,0,0,0,0.441248188559092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0883439539145864,0.196589002616572,0.408551210793306,0,0,0,0,0,0,0.199637543401303,0,0.0704034362927258,0,0.0143251677333741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143189286443601,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0727202848084646,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.151351864110641,0,0,0,0,0,0.432866443610074,0,0,0,0.0488785334787516,0,0,0,0,0.125092386189025,0,0,0,0,0,0.383794604205292,0,0,0,0,0,0,0.158152505012395,0,0,0,0,0,0.0489489488889467,0.0326605526580189,-0.0658451715259976,0,0,0,0,0,-0.0462222037948429,0,0,0,-0.101018833913355,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.236156937399268,0,0,0.552986747329949,0,0.108129483273597,0.0656707216124548,0,0,0,0.0344577844362825,0,0,0,0.0988812810232167,0,0,0,0.0149487963345836,0,0,0,0,0,0,0,0.0367985487041931,0,0,0,0,0,0,0,0,0,0.0563181706185948,0.0293801250848945,-0.0186545394698388,0,0,0,0.0572375731244359
X601328.CH.EQUITY,0,0.0369828594331951,0.26850709595728,0,0.104641771089289,0,0.00734748376922164,0.189888506772082,0,0,0,0,0,0,0.028262605563458,0.212977370573794,0,0,0.0683224730961021,0,0,0.0897416568650604,0,0,0,0,0,0,0.0396427067264432,0,0.0138785955475915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148491419081286,0.070482987170812,0,0,0
X601398.CH.EQUITY,0,0.12191399452863,-1.38777878078145e-17,0,0,0,0,0,0,0.0909188887859544,0.47257381171362,0,0.105111194596387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827795437239405,0,0.0153548348366875,-0.222202264217802,0,0,0.0726427805980818,0,0,0,0,0,0,0,0,0.21966583707959,0,0,0,0,0.0714191807167656,-0.0608521529971991,0
X601818.CH.EQUITY,0.211020166096448,0,0.209772575447233,0.070697608223236,0,0,0,0,0,0,0,0,0,0,0,0.27079726481309,0,0,0,-0.12003652676951,0,0,0,0,0,0,0,-0.139527123881754,0,0,0.0652187263249761,0,-0.122598036718225,0,0,-0.0442095247200922,0,0.0199699584232918,0.241431399954203,0,0,0,-0.00217616298726655,0,0,0,0,0,0,0,0.0864611948339417
