,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.138157559082812,0,0,0.566061919134171,0,0.0748771745266187,0,0.0277173476495551,0.0589593161682283,0,0.0377044029684656,0,0,0,0,0.0404802020570503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688805966152354,0,0,0,0,0,0,0,0,0,0,0.0458704601059737,0,0,0,0,-0.285145601370227,0,0,0,0,0,0
X002142.CH.EQUITY,6.93889390390723e-18,0,0.115232589648074,0,0.595168267221291,0,0,0,-0.206184979550651,0,0,0.00685850535790119,-0.0632539446409768,0,0,0,0,0,0,0,0,0.087541005445102,0,0,0,0,0,0,0,0,0,0,0.306080455277481,0.0385071067066491,0,-0.264203462032257,0,0,0,0,0,0,0,0,-0.0387559058587431,0,0,0,0,0,0,0.0582883421692451,0
X600000.CH.EQUITY,0,0,0,0,8.67361737988404e-19,0.0259624502689201,0,0.0210716773213501,0,0.405896407820302,0,0.0541539330853816,0,0,0.00428879670109924,0,0,0,0,0,0.0513819031103766,0,0,0,0,0,0,0,0,0,0.17416122758066,0,0,0,0,0,0,0,0,0,0.0223038975712108,0,0,0.0432803161615523,0,0,0,0.0196960738906265,0,0,0,0,0
X600016.CH.EQUITY,0,0.0152486989579361,0,0,0,0,0,0,0,0,0,0,0.19428216996222,0,0,0,-0.0681504702488434,0,0,-0.377737863357947,0,0,0,0,0,0,0,0,0.732675443584453,0,0,0,0.0344324536843562,0,0,0,0,0,0,0.405526986189568,0.090373017885654,0,0,0,0,0,0.1250272878287,0,0,0,0,0,0
X600036.CH.EQUITY,0.214464793869523,0.336157406075557,0,0,0,0,0,0,0,0,0,0,0,0.0928318154034415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186098988251389,0,0,0,0.0725579174169913,0,0,0,-8.67361737988404e-19,0,0,0.0303136332449784,0,0,0,0,0,0,0.0994155638068768,0,0,0,0
X601166.CH.EQUITY,0.0731478598606183,0.161702589005733,0,0,0,0,0,0.0992025161681853,0,0,0,0.365698418763526,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0103555911594657,0,0,0,0,0,0,0.0681908872319062,0,0.0260892696212043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.16496755312681,0,0,0,0,0.262995746062509,0,0,0.00746345606498032,0.0468426569771255,0,0,0.0821105254429593,0,0,0,0,0.10263104639017,0,0,0,0,0.0853619456532902,0.0597014995263165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0.385481340717896,0.453950015914952,0,0,0,0,0.115353058675755,0,0,0,0,0,0,0.244798159976169,0,0,0,0,0,0,0,0,0,0.0795735528396154,-0.0601295495100547,0,0.126645134437443,0,-0.156004267776664,0,0,0,-0.336671802888543,0,0,0.0182766365853793,0,0,-0.0538040604395517,0,0,0,0,0,0,0.0260300642269545,0.28027263063388,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0412805600950893,0.26755192196595,0,0.0419341576413382,0.323816324543905,0.000799987467579699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809696573176845,0,0,0,0,0,0.194854639494694,0,0,0,0,0,0.0119302034748535,0,0,0,0,0.0619946920470528,0.0578776038920004,-0.104864147291997
X601328.CH.EQUITY,0,0,0.218316163007633,0.088496543748849,0,0,0.0876214210449448,0,0.0642925711655033,0,0,0,0,0.0869564715047315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08788601707596,0,0,0.166520766983028,0,0,0,0,0,0,0,0,0,0.181333909451426,0,0,0,0,0,0,0,0,0,0,0,0
