,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X600606.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.321509012183724,0,0,0,0,0,0,0.303787733713129,0,0.122541247887591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107387280278511,0.121974967450652,0,0,0,0,0,0,-0.167976751232362,0,0,0,0,0,0,0,0,-0.0386584921958747,0
X002142.CH.EQUITY,0.0589373453000615,0,0,0,0,0,0.0569748262294627,0,0.418669561555002,0.250613391109283,0,0,0,0,0,0.0736463411883207,0,0,-0.179609956858501,0,0,0,0.0946881927907942,0,-0.173967060670026,0,-0.0299920633379518,0,0,0,0,0.150683429023572,0.0843580221684478,0,0,0,0,0,0,0,0,0,0,0,0.0913270226107199,0,0,0,0,-0.143318266903865,0,0
X002958.CH.EQUITY,-0.142350137572245,0,0,0,0.322752092621115,0,0,0,0,0,0,0,0.078723855597928,0,0,0,0,0,0,0.132323931444857,0,0,0,0,0,0,0,0,0,-0.226067934299366,0,0,0,0.161511464216806,0,0,0.282202949888108,0,0,0,0.26095518995201,0,0,0,0,0,0,-0.133988935609797,0,0,0.190797080754002,0.372346612286959
X600000.CH.EQUITY,0.060489672376026,0.155058389371052,0,0,0,0.0956430582386638,0,0,0,0,0.119023037913985,0.153592551383122,0,0,0,0,0.155866466547737,0,0,0,0,0.0452683531186045,0,0,0,0,0,0.035264851098645,0,0,0,0,0,0.0846039872981955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202490612578312,0
X600015.CH.EQUITY,0,0,0.0786040346439023,0,0,0.0473079733576211,0,0.0878142930601825,0,0,0,0.0184778800158842,0,0,0,0,0.234551512789698,0,0,-0.0309283316378566,0.158147572618261,0.175556436377338,0,0,0.078517376176943,0,0,0,0,0.0768123989137795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00118062710880762,0.443537585277752,0,0,0.27823253873953,0,0.0638228417726869,0.00383124728331939,0,0.0821280139232323,0,0,0,0,0.0411738749392473,0,0,0,0.103203802246024,0,0,0,0,0,0,0,0,-0.0935277172626635,0.143591339411212,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0209196292619657
X600036.CH.EQUITY,0.124956343994682,0,0,0,0,0,0,0,0,0,0.247082163660607,0.294613167379909,0.0158730509912787,0,0,0,0,0,0.00248528617762927,-0.023360230917432,0,0,0.186247462470092,0,0,0,0.073416737553296,0,0,0,0,0.0312072816187525,0,0,0,0,0,0,0,0,0,0,0.15681605784587,0.132024627478009,0,0,0,0,0.00360874482266294,0,0,-1.73472347597681e-18
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0676925553757241,0,0,0,0.220904295914046,0,0,0,0,0,0.0116225945916812,0,0.414947351603921,0,0.359926614567606,0,0,0,0.00230777405375352,0.192802264776582,0,0,0,-0.117968191744944,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.161621683902916
X600926.CH.EQUITY,0,0.14508409202548,0,0.0313662950965288,-0.0687506458293218,0,0,0,0,0,0.579512982143772,0,0,0,0,-0.182025084530572,0.0548849940850919,0,0.0940177375502443,0,0,0,0,0.0425090706005395,0,0,-0.079094047831478,0,0,0,0,0,0,0.0261601006445593,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604971510053694,0,0,0,0,0
X601009.CH.EQUITY,0,4.33680868994202e-19,0,0,0,0,0.118120068556974,0.370656369126524,0,0,0.14614148171034,0,0,0,0,0,0,0,0,0,0,0.0194285874770771,0,0,0,0,0,-0.0621241490963497,0,0,0,0,0,0,0.117677024317858,0,0,0.0137214435410218,0,0,0,0,0.158957977969395,0,0,0,0.0590061170250355,0,0,0,0,-0.0892610493553256
X601166.CH.EQUITY,0.403026351350562,0,0,0,0,0,0.233071647911964,0,0.267923424697084,0,0,0,-0.14077438140938,-0.00803438525684622,0,0,0,0,0.119002102880831,0,0,0,0,0,0,0,0,0,0.0865554455476723,0,0,0,0,0,0,0,-0.028537999674027,-0.110625389035555,0,0,0,0,0,0.0291534878737198,0,0,0,0,0.0981568462897054,0,-0.0616668878860779,-0.155533392307171
