,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.128351247904419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115409845699183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28411558382941,0,0,0,0,0,0,0.0747390813467832,0.10090011348445,0,0.184995733949828,0,0,0,0,0.110586799445199,0.0627139667796682,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.332078963163821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341631022550116,0.305908734019272,0,0,0,0,0,0,0,0.101151281735321,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.289447114369475,0,0.0245399860939281,0.12219246625722,0,0.143536232927859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497775098761365,0,0,0,0,0.0016158521555764,0,0,0,0,0,0,0,0,0,0.152980417702588,0,0,0,0,0
X600015.CH.EQUITY,0,0.162414436019893,0,0,0,0,0.202289953984961,0.19546751379311,0,0,0,0,0.0390615607281173,0.188191310537434,0,0,0,0,0,-0.111116778490098,0,0,-0.00404609532033004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.297705589604287,0,0,0,0,0,0,0,0.107908945833569
X600016.CH.EQUITY,0,0,0,0,0,0,0.0977205709563391,0.0481916434134015,0.138217989101567,0.125865351420967,0.330349945837165,1.73472347597681e-18,0,0.00555236131871118,0,0,0,0,0,0,0,0,0,0,0.0140471979240858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119442664081505,0,0,0,0.237073769512422,0,0,0,0,0,0,0.0707443448490492
X600036.CH.EQUITY,0,0.278362133720254,0,0,0.00991222194934199,0,0.192247616479549,0,0,0,0,0,0,0.0582715448875567,0,0,0,0,0,0,0.10009541990973,0,0,0,0.0482473461729089,0,0,0,0,0,0,0,0.0691353132511533,0.281957826738008,0,0,0.0176709781901528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0543428131119498,0,0,0.103441042926071,0,0.423370843344967,0,0,0.021433706289517,0,0.0548690005866217,0,0.23385711458754,0,0,0,0,0,0,0,0.056626717370364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333093303450748,0,0,0,0.00514803446719014,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.101249907760527,0,0.439278850380881,0.0233766028056692,0,0.131070321436595,0,0,0,0,0,0,0.00883603938132055,0,0.049477355778898,0.154855169337865,0,0,0,0.0576863035909414,0,0,0,0.209730441172643,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753724564671068,0,0,0,0,0,-0.0285680267160156,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.00371162295302324,0,0,0,0,0,0,0,0,-0.0739723441388124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288293072771114,0,0,0.30370498770502,0,0,0,0,0,0,0,0.17463877912156,0,0,0,0,0.0526417441582045,0,0,0.0898616791374273,0,0,0,0
X601288.CH.EQUITY,0,0,0.189276278781132,0,0.0473442384366582,0,0,0,0.000568000918920614,0,2.16840434497101e-19,0.295749105108733,0,0.0948148458805342,0.175334964262871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123179723958315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0343186975514254,0,0,0,0,0,0.378661942733752,0,0.23585624851708,0.13763913511205,0,0,0,-0.0177918781487291,0,0,0,0.0685473021768066,0,0,0.177584570905705,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205436601457585,0,0.0577386271215107,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0831578928433465,0.185582773877292,0,0.106060924094074,0.318921813434443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687148938750579,0,0,0,0,0,0.0322570878258037,0,0,0,0.016788872876524,0,0,0,0,0,0,0,0,0,0.139791541012493,0
