,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.129048317163342,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109417865378157,0,0.501028658500137,0.390508222747997,0.037867357684574,-0.216542121504494,0,0,0.170358892344809,0,-0.0766898216541741,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.00187278276065084,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.27001197798308,0,0,0,-0.0850793903188808,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.191659000242713,0.0390786716724826,0.00955572302593036,0,0,0,0.227806312891966,0,0.158683298466785,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.839231962036725,0,0,0,0,0,0.016395962833536,0,0,-0.0558575981480703,0,0,0,0.0383717399241055,0.129402184274273,0,0,0,0.00265778499728757,0,0,0,0,0.0312101764947619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716304046727752,0,0,0.00658181637419996,0
X601288.CH.EQUITY,0,0,0.919671391694455,0,-0.117156480782707,0,0,0,0,0,0,0,0,0,0,0.0259464509748726,0,0,0.127638960326039,0,0.0534148820112813,0,0,0,-0.0775777675746449,0.0249147932218698,0.0438462691597314,0,0,0,0,0,0.0126927748959434,0,0,0,0,0,0.00107190614288484,0,-0.0673624309943518,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0156140969145118,0,0,3.46944695195361e-18,0,0,0,0,0,0.2954830451019,0,0.235114835765874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00850794022712378,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.521666186437505,0,0,0,0,0,0,0,0,0.205770659364855,0,0,0,0.127177774440592
X600036.CH.EQUITY,0,0,0,0.327154211334962,0,0,0,0,0.0665159456066542,0,0,0,0,0,0,0,0.14948902186389,0.134032011641856,0,0,0,0,0,0,0,0,0,0,0.126443799515585,0.147856588647783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532581224574315,0,-0.0113107129290318,0,0.0068504104200824,0,0
X601988.CH.EQUITY,0,0,0,0.00285071773621246,-0.13661984667813,0.0795824871587222,0,0.0507675375392003,0,0,0,-0.0218428885006318,0,0,0,-0.000941348211355342,0,0,0,0,-0.0422781739935191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108781856150199,0,0,0,0,0,0,0,0,1.05214543669504,0
X1299.HK.EQUITY,0,0,0,0,0.0595574632861656,0,0,0,0.107403700499088,0.0290122964476,0,0,0.0131894446365727,0,0,0,0,0,0,0,0,0,0,0,0.103927513336883,0,0,0,0,0,0.237848648258909,0.284142888223331,0,0,0,0,0,0,0,0,0,0,0,0.00999536419106928,-0.110437010742891,0,0.208883639099634,0,0.104032518255826,0,0.15030657970227
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.060371326995585,0,0,-0.303926308390266,0,0,0,0,0,0,6.93889390390723e-18,0.187479010030326,0.535339565644235,0,0,0,0,0,0,0,0,0,0,0.072080725317313,0,-0.144209210926611,0,-0.0191767942985457,6.93889390390723e-18,0.149332291606137,0,-0.161104481330708,0,0.101485785827618,0,0
X388.HK.EQUITY,0,0,0,0,0.329023351188003,0,0,0,0.0871365774738946,0,0,0,0,0,0,0,0,-0.243030895447544,0,0,0,0,0,0,0.476894547618581,0.220524130463473,0,0,0,0,0.0162198010723894,0,0,0,0,0,0,0,0,0,0,-0.161012103491153,0,0,0,0.113649735789689,0,0,-0.0754251023046651,0,0.0744505121928451
