,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.523632644020258,0.168293272848174,-6.93889390390723e-18,0,0,0,0,0,-0.0968198246685527,0.0544041467461272,0,0,-0.016710503804861,0,0,0,0,0,0,0,0,0,-0.0123028916750462,0,0,0,0,0,0,0.0373321493444189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048650924610649,0.0952653679475284,0
X601939.CH.EQUITY,0.407959321542498,0,0,0.225314972470768,0,0,0,0,0,0,0.0534139455488219,0,0,0.0971778641850776,-0.159153007570868,0,0,0,0,0,0,0,0,0,0,0.182824433209208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249652851780288,0,0,0.103340944198019,0,0
X601318.CH.EQUITY,0,0,0,-6.93889390390723e-18,0.2059524258561,0,0,0,0,0,0,0,0.133867200040975,0,0.0161119581469333,0,0,0,0,0,0,0.154318583806683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480662921150057,0,0,0,0,0,0,0.190158076239106,0,0,0,0,0
X601288.CH.EQUITY,0.299425054779066,0.088409254187177,0,0,0.179878819248308,0,0,0,0,0,0,0,0,0.192476248907658,0,0,0,0,0,0.0483965422516891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123802919873701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.489112465900627,0,0,0,0,0,0.212811313917306,0,0,0,0,0,0.216970940992278,0,0.0896133563426958,0,0,0,0,0,0,0,0,0,0.0678152152969983,0,0,0,0,0,0,0,0,0,-0.566197771565143,0,0,0,0,0,0,0.105713598112639,0,0,0,0,0,0.170893595800156
X600036.CH.EQUITY,0,0.066617914928103,0,0,0,0,0,0,0,0,0,0,0.199028341292058,0,0,8.67361737988404e-19,0,0.00729363869309371,0,0,0,0.272909417221113,0,0,0,0,0,0,0,0,0,0.282329793477155,0,0,0,0,0,0,0,0,0.071016713155098,0.0466610053609104,0,0.00571420684793516,0,0,0,0.0990463671057854,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0884330175941187,0,0,0.181933327096102,0,0,0.292751614441457,0,0,0,0,0,0.136798612974679,0,0,0,0,0,0.0907989031282453,0,0,0,0,0,0,0,0,0,0.150483258634078,0,0.0362773108153513,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38729114815879,0,0,-0.238440416025428,0,0,0,0,0,0.347564985712639,0,0,0.748399060666101,-0.0356044570550439,0,0,0.241006671500682,0,0,0,0,0,0.37594420699487,0,0,0,0,0,0,0,0,-0.235627561603433,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0238885357834316,0,0,0,0,0,-0.151358587860322,0,0,0,0,0,0,0,0,0,0.379262717588616,0,0,0,0,0,0,0,0,0,0.0358009511526601,0,0,0,0,0,0,0,0,0.2111668473877,0,0,0,0,0,0,0.179585219437245,0,0,0
X601658.CH.Equity,0,0,0,0.136995745916388,0.209547912437195,0,0,0,0,0,0,0,0,0.132398492352475,0,0,0,0,0,0,1.38777878078145e-17,-0.0621869939917862,0,0,0,0,0,0.0232908606843683,0.109799967158178,0,0,0,0,0,0,0,0.256611650755595,0,0,0,0,0,0,0,0,0,0,0,0.406822684221489,0,0
