,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.142244035398608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365199307152608,0,0.426339406007164,0.295082234968959,0.0145998922160832,0,0,0,-0.0775378861842388,0,0,0.234247017943742,0,0,0,-0.272278543892883,0,0,0,0,0,0,0.047206242575861,0,0,0,0,0,-0.293512115252263,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.185644009953535,0,0,0,0,0,0,0,0,0,0,0,0.0532199487152397,0.0939353621098084,0,0,0,0,0,0,0,0,0.0199549474211488,0,0.0687502677908277,0.00416758173208047,0,0,0,0,0,0,0.232605276501998,0,0,0,0,0,0,0,0,0.0759764401390574,0,0,0.217929728170683,0.105664709252582
X601939.CH.EQUITY,0,0.00324360991461927,0,0.813508732239432,0,0,0,0,0,0,0,0,0,0,0,0.0312639937091251,0.123248021518311,0,0.0255721187637538,0,0,0,0,0,0,0,0.0262655372792857,0,0,0,0,0.0300274385395348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143444807740591,0,0.0117274940725366
X601288.CH.EQUITY,0,0,0.87838814267059,0,-0.0682090000741766,0,0,0,0,-0.00621146184923324,0,0,0,0,0,0.0831248917325303,0.0512088012875013,0,0.123130683661819,0,0,0,0,0,-0.067838600875191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014804773080462,-0.111995751821132,0,0,0,0,0,0,0,0,-0.0484717958707711,0,0
X601628.CH.EQUITY,-0.0105326111450755,0,0,0,0,0,0,0,0,0.0395579382244896,0,0.408236251690061,0,0,0,0,-0.02981543924174,0,0,0,0,0.12534768109319,0,0,0,0,0,0,0,0,0,0,0,0,0.485408713268344,-0.127015825450503,0,0,0,0,0,0,0,0,0.0103198195303384,0.087265846664604,0,0,0,0,0.0902286503866986
X600036.CH.EQUITY,0,0,0.38756970302016,0,0,0,0,0,0.00873220526815972,0,0,0,0,0,0,0,0.122234379569775,0,0,0.00563909383267591,0.0203087211347829,0,0,0,0,0,0.191206635642187,0,0,0,0,0.168400197954022,0,0,0,0,0,0,0,0,0,0,0,0.0250187576545952,0,-0.00890247187758202,0,0,0,0,0
X601988.CH.EQUITY,0,-0.000402942433715199,-3.46944695195361e-18,-3.46944695195361e-18,-0.0402942662349166,0.13737687434671,0,0,0,0,-0.0752744738777392,-0.0885792618062977,0,0,0,0,0,0,0,0,-0.01728674072769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122154774888456,0,0,0,0.0284974642355561,0,0,0,0,-0.0494466020471334,1.08067380787075,0
X1299.HK.EQUITY,0,0,0,0,0.257022441215171,0,0,0,0,0.18206461456741,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236489859895396,0.0735470628025617,0,0.395171148763557,0.187889175570022,0,0.110342999579056,0.182148423762273,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0973007225696377,0.105574116431278,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357182448015664,0.283519594410846,0,0,0,0,0,0,0,-0.223741585116559,0,0,0,0,0,0,0,0,0.0332160268861324,0,0,0,0,0.365879347217932,0,-0.0324529646248877
X388.HK.EQUITY,0,0,0,0,0.284770503469554,0,0,0,0.105540300083287,0,0,0,0,0,0,0.0940108215635364,0,-0.391668305819429,0,0,0,0,0.278336324676371,0,0.206988300397147,0,0,1.38777878078145e-17,0,0,0.00375877091236733,0,0,0,0,0,0,0,0,0,0,0,-0.170590352498471,0,2.77555756156289e-17,0.220781738851536,0,0,0,0,0.0685140571770719
