,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.111067291456841,0,0.0506143361177046,0,0,0,-0.0758081305103702,0,0,0,0.482547764591741,0,0,0,-0.0724093837294693,0,0,0,0,0,0,0,0,0,0,0,0,0.056777380183821,0,0,0,0,0,0,0,0.0897163173437222,0,0,0,0,0,0.218742713443475,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0
X601939.CH.EQUITY,0.328704325749489,0,0,0.292472822733435,0,0.0892507698137455,0,-0.0475367029392056,0,0,0,0,0,0,0.136763915556361,0.0323160743126256,0,0,0,0,0,0,0,0.0719120393808894,0,0,0,0,0,0,0,-0.011186758180149,0,0,0,0,-0.108556898851501,0,0,0.333886815365865,0,0,0,0,0,0,-0.0403654512407984,0,0,0.0117980049959748,0
X601288.CH.EQUITY,0.371880023683875,0,0.124014349937559,0,0,0.2353466630107,0,0,0.111738307242045,0,0,0,0,0,0,0,0.0645916663490616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110327351303802,0,0,0,0,0,0,0,0,0.177003741392695,0,0
X5.HK.EQUITY,0,0,0.0596206277018119,0.230663712945787,0,0.126727414965291,0,-0.406864880175655,0,0,0,0,0.109740944008664,0,0,0,0,-0.00119356413628623,0,0,0.413149317811701,0,0,0,0,0.499774103012773,0,0,0,0,0,0,0,0.100497722633646,0,0,0,0,0,0,0,0,0,0,-0.200273645401105,0,0.115321768651829,0,0,0,-0.0066488254292409
X601988.CH.EQUITY,0.230261758199335,0,0.220342845634504,0,0,0,0,0,0.100774377347907,0,0.0814108552150891,0.0861478355966693,0,-0.294421292367785,0,0,0,0,0,0,0,0,0.0376881818547839,0.237390156140206,0,0,0,0.117224813986395,0,0,-0.0367489033388821,0,0,0,0,0,0.00892989976867255,0,0,0,0,0,0,0.0934174326609261,0,0,0,0,0,0,0.0462900290277638
X600036.CH.EQUITY,0,0,0,0,0.0983135522938492,0,0,0.248996183025023,0,-0.0409686969824979,0.00909046876212885,0,0.294410417951379,0,0.261386059895815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969384074679509,0,0.00932106592865283,0.0893423307485799,0,0,0,0.122146106460077,0,0.0145498459695296,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.209216254711726,0.266321117241378,0,0,0.156305746025436,0,0,0,0,0.0271286210306653,0,0,0,0,0,0,0,0.0710707640368365,0,0,-0.17906786084135,0,0,0,0,0,0,0.265385773144113,0,0,-0.32270154152984,0,0,0,0,0,-0.0840922317952003,0,0,0.0349688226678633,0,0,0,0,0,0,0,0,0,0,0.0523892873930483
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127657283899988,0,0,0,0,0,0,0,0.303151337442514,0,0,0,0,0,0,0.012854586863582,-0.0124162201253249,0,0,0,0,0,0,0,0,0,-0.217363204799789,0,0,0,0.0443186967901346,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.00826596040706958,0,0,0,0,0,0,0.544630072710005,0,0,0,0,0,0,0,0,0.195213471013658,0,0,0,0,0,0,0.0568029687355946,0,0,0,0.0554952474769234,0,0,0,0,0,0,0.100311344091148,0,0,0,0.0397002644826936,0,0,0,0,0,-0.0148756095502902,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.159134179448754,0,0,0,0,0.435998959707571,0,0,0.012092629038593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806777069770276,0,0,-0.0395593212482616,0,0,0,0.0434994132143931,0,0,0,0,0,0,0,0,0,0,0,0.047020876779024,0,0.169054799718773,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234068932042328,0,-0.0551028251946037,0,-0.0119830357518757,0,0.130544435916995,0,0,0,0,-0.126331738253357,0.328981734714087,0,0,0,0,0.163975945083553,0,0,0,0,0.0942914921719495,0,0,0.0920505978387863,0.021490409887665,0,0,0,0,-6.93889390390723e-18,0.000710877388088137
