,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,-1.38777878078145e-17,0.253195717665782,0.0647566522767108,0,0,0,0.342240466519256,0,0,0,0.130551308267405,0,0,0,0.0262870882514651,0,0,0,0,0,0,0,0.119840880712902,0,0.00358421208572182,-0.0118857821163981,0,0,3.46944695195361e-18,0.0349376159694231,0,0,0,0,0,0,0.118738331740487,0,0,0,0,0,0,0,0,0,0,0,-0.0094633088060296,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0
X601939.CH.EQUITY,0.364409482041659,0.169546085608999,0,0,0,0,0,0.231861603534533,0,0,0,-4.33680868994202e-19,0,0,0,0,0.134442659894443,0,0,-0.0876699238063443,0,0,0.000973422460093271,0,0,0,0,0,0.181617148457368,-0.0642764797557356,0,0,0.237682128978811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645623550310047
X600036.CH.EQUITY,0,0,0,0,0,0.273121488984967,0,0,0.0118127757025754,0,0,-0.0163004789936999,0.184100213827349,0,0,0.0590804235858085,0,0.259893323292039,0,0,0,0,0.385426443886876,0,0.00329372310866713,0,0.0228792352380426,0,0.0141761146895165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414583840539522
X601288.CH.EQUITY,0,0,0,0,0,0,0.015814193851852,0.498528845408079,0,-0.0819689453832557,0,0.0894481595382281,0,0,0,0,0,0,0,0,0,0,0,0.131874785087459,0.0564500283936938,0,0,0,0.0925898709173332,0,0,0,0.035428365739697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423248640300112,-6.93889390390723e-18,0.0229701522312252,0
X1299.HK.EQUITY,0,0,-0.0476126487248926,0,0,0,0,0,0,0.110368166560661,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0368926766255132,0,8.67361737988404e-19,0.133122582381535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136488768295107,0,0.0792092670636077,0.232296667284693,0,0.155189402543269,0,0,0,0,0.238596355440272,0
X601628.CH.EQUITY,0.0561468488522804,0,0,0,0,0,0,0,0,0,0,0,-0.0327705918403339,0,1.73472347597681e-18,-0.118718828211711,0,0,0,0.0944249552421555,0,0,0,0,0,-0.132114539902378,0,0,0,0,0,0,0,0,0.534922466271731,0,0,0,0,0,0,0,0,0,0,0,0,0.00201425348535415,0,0,0.0535544565981357
X601988.CH.EQUITY,0,0,0.0527309255921378,-3.46944695195361e-18,0.522248532116052,0,0,0,0,0.0529942797798378,0,0,0.167668345671933,0,0,0,0.0582009627165507,0,0.0728194352452815,0,0,0,0,0,0.107189719218726,0,0,0.0304856777956826,0,0.0473512243709877,0,0,0,0,0,0,0.0599675692520125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.237597685836987,0,0,0,0,0,0,0,-0.0505021656349598,0,0.102416070786159,0,0,0,0,0,0,0,-0.180885525729308,0,0,0,0,0.154424066002897,0,0.215548196896918,0,0,0,0,0,0.0151827752839873,0,0,0,0,0,0,0,0,0.100972943695269,0,0,0.158758907746567,0,0,0,0,0,-0.173467528395242
X388.HK.EQUITY,0,0,0,-0.364791501557385,0,0.270273624549472,-1.73472347597681e-18,0,0,0,0.0625476432063053,0,0,0,-0.0197116796619254,0,0,0,0.225658365717511,0.345910750962077,0,-0.000898568223041991,0,0,0,0,0,0,0,0,0,0,-0.0810132542454169,0,0,0,0,0,0.173563934687445,0,0,0,0,0,0,0.0752523293244909,-0.0186756300645398,0,0,0,0
