,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.365238669361502,0.094570053392413,8.67361737988404e-19,0,0.294850165422564,0,0,0.0426845911420648,-0.0580055507762785,0.0660867129606879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550348443220515,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.449192354913249,0,0,0.15465649034253,0,0,0,0,0,0,0.110029515100377,0,0,0.0456090402131333,-0.113999698011196,0,0,0,0,0,0,0,0,0,0,0.189319017446772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112735783554275,0.0871954613680119,0.005883697189784
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295751093268849,0.0948203063695949,0,0,0.175316485172374,0,0,0,0,0,0,0,0,0.189285159218463,0,0,0,0,0,0,0,0.0473605234239168,0,0,0,0,0,0,0,0,0,0,0,0.123172756466703,0,0,0,0,0,0,0,0,0.000568591524154201,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379626494298517,0,0,0,0,0,0.243836200038209,0,0,0,0,0,0.227693774249101,0,0.128952495905165,0,0,0,0,0,0,0,0,0,0.0630678005800283,0,0,0,0,0,0,0,0,-0.490023670066664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315617060820996
X600036.CH.EQUITY,0,0.0583259672928788,0,0,0,0,0,0,0,0,0,0.192246247750277,0,0,0,0,0,-8.67361737988404e-19,0,0.28196671317702,0,0.00987450459114064,0,0,0,0,0,0,0,0,0,0.278381155874104,0,0,0,0,0,0,0,0,0.0691337944819523,0.0482582997743253,0,0.0176799730910534,0,0,0,0.10005971278588,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.136359156000628,0,0,0,0,0,0,0.42442877253431,0,0,0,0,0,0,0,0,0,0,0,0.0332914203543113,0,0,0,0,0,0,0,0,0.172063271723469,0,0,0,0,0,0,0.170660916249337,0,1.73472347597681e-18,0
X601658.CH.Equity,0,0,0,0,0.301778145403735,0,0,0,0,0,0,0,0,0.238288267888001,0,0,0,0,0,0,0.226747080181768,0,0,0,0,0,0,0,0.0711375969908871,0,0,0,0,0,0,0,0.00587529995817551,0.112652073118707,0,0,0,0,0,0,0,0,0,0,0,0.23067457913839,0
X601328.CH.EQUITY,0.235855317180764,0,0,0.378662070905605,0,0,0,0,0,-0.0177905924322318,0,0,-1.73472347597681e-18,0,0,0.177573076312079,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.137638538488792,0.020547294116834,0,0.057733847882593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068543799291529,0,0.0343225799058102,0
X601166.CH.EQUITY,0,-3.46944695195361e-18,0,0,0,0.423316060874507,0,0,0,0,0.0548660388899133,0,0,0,0,0,0,0.0543526152978935,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.23387626323739,0.00516467692841522,0,0,0,0,0,0,0,0,0,0,0,0.0214368827323185,0.0333182569811485,0,0,0,0.0566373207089421,0,0.103450826841883,0
X388.HK.EQUITY,0,0,0.428579503966284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881871049848319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455441129812289,0,-1.73472347597681e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0.00596464924726688,0.00137053905476292,0,0,0,0,0,0
X600000.CH.EQUITY,0.143543550323336,0,0,0.122184926572682,0,0,0,0,0,0,0,0.289446507213313,0,0,0,0,0,0,0,0,0.0497741654322369,-1.73472347597681e-18,0,0,0,0,0,0,0.152984433659548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245381428073292,0.00161423609544303,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231981461573251,0,0,0,0.324132540629891,0,0,0.428917732169413,0.0199339851271782,0,0.0568038136893567,0.119811335341251,0,0,0,0,0,0,0,0,0,0.0224452748770429,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365689307107203,0,0,0,0,0,0,0.256794365819031,0,0,0,0,0,0,0.00359421394639317,0,0.21492102651306,0,0.26746038435563,0.0565289016977463,0,0.0691472463272399,0.0807036982070085,0,0,0.010000767553538,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.00315461789715207,0,0,0.251642851702892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209344104830865,0,0,0.0690123685461681,0,0.0124793935068188,0,0.0103059378270902,0,0,0,8.67361737988404e-19,0,0.401741251250378,0,0,0,0.157141916200212,0,-0.145411812122872,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.00762063012484248
X000001.CH.EQUITY,0,0,0.28411558382941,0,0,0,0,0,0,0.115409845699183,0,0,0,0,0.10090011348445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627139667796682,0,0.184995733949828,0.128351247904419,0,0,0,0,0,0.0747390813467832,0,0,0,0,0,0,0,0,0,0,0.110586799445199,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.0103654040209714,0.13541648919396,0,0,0,0.109342448170759,0.120009172881522,0,0,0,0,0,0,0,0,0,0,0,0.299959823595746,0,0,0,0,0,0,0,0.227864979006856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.757505895052807,0,0,0,0,0,0,-0.108515498859221,0,0,0,0,0,0,0.124727227337158,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,-0.00286789197261903,0,0,0,0,0,0,0,0.00448560758406011,0,0,0,0,0,0,0,0,0,0.0209391998981379,0,-0.058819054459331
X601319.CH.EQUITY,0,0,0.115579718903115,0,0,0,0,0,0,0,0,0,0,0,0.0159453355294192,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0579088836963419,0.139525116590853,0,0,0,0,0,0,0,0.346880866363001,0,0.0793530779182052,0,0,0,0,0.180696914547751,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0645148449188503,0,0.0285600185854267,0,0,0,0,-0.0149125078276159,0,0.359351810744858,0,0,0.143247325126036,0,0,0.287768984632145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035205189693806,0,0,0,0,0,0,0,0,0,0,0.0404305981449668,0.127232763811435,0,0,0,0.0155837926084786,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.244550699621235,0,0,0,0,0,0.0785952498955401,0,0,0,0,0,0,0,0,0,0,0.420331810717127,0,0,0,0,0,0,0,0,0,0,0.152238238064249,0,0,0,0.0537055643147055,0,0,0,0,0,0.0777514026081871,0,0,0.0133944800061441,0,0,0
X11.HK.EQUITY,0,0,0,0,-0.0592675094501459,0,0.0756848691658533,0.272805718116891,0.0581402512820016,0.0725559746233697,0,0,0,0,-0.0208287359996124,0,0,0,0,0.130352123454724,0,0,0.457576282018317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110528062533313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.0375449216173356,0,0,0,0,-0.07630891657133,0,0,0,0,0,0,0.432222233821331,0,0,0,0,0,-0.0346674434064107,0,0,0,0,0,0,0.13480074762212,0,0,0,0,0,-0.0342593556352755,0.397946391099607,0,0.014468278763017,-0.0221552238916414,0,0,0.0526735467185341,0,0,0,0.0261719322741688,0,0,0,0,0
