,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2888.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.512042069172763,0.183631294038149,0,0.0997099291537602,0,0,0,-0.0401715136529973,0,0,-0.0431817563730115,0,0,0,0,0,0,0,0,0,0.258384257164669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352403215254652,0,0,0,-0.0357077269321736,0,0,0,0,0,0
X601939.CH.EQUITY,0.00287106239093535,0,0,0,0,0,0.0636025330346803,0,0,0.172887731001017,0,0,0,0.241805804242604,0,0,0,0,0.215764683516184,0,0.00619300699513724,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.102106171741855,0.197778205685722,0,0.0645943315976859,0,0,0,0.0394661401304439,0,0,0,0,0,0,0,0,0,0,0.347860909419986,0,8.67361737988404e-19,0,0,0,0,0,0.0129053399461185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421114541710989,0,0.0577933130591024,-1.73472347597681e-18,0,0,0,0
X601988.CH.EQUITY,0.0665242148968067,0,0.481794790206147,0,0,0,0,0,0.00736400857534239,0,0,0,0,0,0,0.081003542972812,0.0688566356332077,0,0,0,0,0.00588552843250728,0,0,0.0662228332967694,0.0404425636538829,0,0.0427287811674605,0.108769779223509,0,0,0.0359835616041526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.122749326806034,0,0,0,0,0,0,0,0.121083886976867,-0.104163060269719,0,0,0,0,0,0,0,0,0,0.59501983330134,0,0,0,0.253371156071073,0,-0.0522978724534639,0,0,0,0,-0.0394885764143841,0.151245563771182,-0.210288951362485,0.302573645162754,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.14474714211904,0,0,0,0.0248729515708948,0,0,0,0,0,0,0,0.208419942389508,0,0,0,0.316515454253263,0,0,0,0.123148822329473,0,-0.194607288239261,0,0,0,0,0,0.141551075087567,-0.089428728119065,0.232005977589475,0,0.170239519549131,0,0,0,-0.0874032017022754,-0.0130911225124406,0,0,0,0,0
X601328.CH.EQUITY,0,0.10360262615977,0,0.170748042639785,0,0,0,0,0,0,0.205100406021102,0,0,0,0.195264093326933,0,0,0,0,0,0.00726599425038489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03871235677041,0,0.172420968204071,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500723800146513,0,0,0,0,0,0,0.14442267959681,0.168873967212948,0,0,0,0,0,0,0.0909280022483121,0,0,0.122540220213353,0,0,0,0,0,0,0,0,0,0,0.115695570308568,0,0,0.118197294329247
X600036.CH.EQUITY,0,0.0749184691263723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426780611603413,0,0,0,0,0,0,0.0598928954678524,0,0,-0.0998750847619602,0,0,0,0,0,0,0,0,0,0,0,0,0.338670074537033,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.150265216990594,0,0,0.0908469609003231,0,0.32353403606677,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.248286886653863,0,0,0,0,0,0,0,0,0,-0.288758840360761,0,0.176501226070992,0,0,0,0,0,0,0,0,0.0375946857575852,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0186771795870421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429817623903556,0,0,0,0.0178561988056007,0,0,0,-0.0176581855621193,0,0,0,0.496038647643577,0.169010924485579,0.0400819672062707,0,0,0,0,0,0,0,0,0,0,0.112848995068991,0,0,0.155069795496851
X267.HK.EQUITY,0,0,0,0,0,0.0656157991537548,0,0,0,0.226536905671621,0,0,0.0300196861445593,0,0.096212495696841,0,0,0,0,0.181453920065367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35307823591829,0,0,-0.0383062847891757,-0.00168033059525978,0,0,0,0,0,0,0,-0.300806246163086,0,0,0,0
X601998.CH.EQUITY,0,0.158651801245926,0,0.170350729551397,0.0426147032969457,0,0,0,0,0,0,0.0269815653178536,0,0,0,0,-0.0648594959767063,0,0,0,0,0,0,0,0.207332723126442,0,0,0,0,0,0,0,0,0,0,0,0,-0.212329656028194,0,0,0,0,0.262518943796862,-0.0399366647065707,0,0,0.229365279358305,0,0,0
X600016.CH.EQUITY,0,0.228491235466051,0,0,0,0,0,0,0,0,0,0.166351596510621,0,0,0,0,0,0,0,-0.0939935371616574,0,0,0,0,0.604247194015797,0.174310624597954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0080680873394869,-0.0246855767893175,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.0680109909893696,0,0,0,0,0,0,0,0,0,0.0836613440516799,0.0493507097022556,0.23606892354476,0,0,0,0.321708633543945,0,0,0,0,0.10331958380521,0,0.149044639101437,0,0,0.00774729754423724,0,0,0,0,0.00314225343816567,0,0,0,0,0,0.0498408459343457,0,0,0,-0.0374640490502894,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.109209960247167,-0.0225850246592941,0,0,0,0,0,0.200769344195052,0,0,0,0,0,0.010658936356845,0,0,0,0,0,0.0873629535391132,0,0,0,0,0,0,0,0,0,0,0,0.0906750028103156,0.226180009766355,0,0,0,0,0,-0.0320479683046706,0,0,0,0,0,0,0.115544369578398,0
X000001.CH.EQUITY,0.148054190796815,0.121714606963339,0,0.0873301203801676,0,0,-3.46944695195361e-18,0,0.0337175825200992,0,0,0,0,0,0,0.109322528274595,0,0,0,0,-6.93889390390723e-18,0,0.0384753427535335,0.0244980006673745,0,0.107321820391949,0,0,0.0179999099099081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0.153898843645394,0,0,0,0,0,0,0,0.0702444560532329,0,0,0.302359916747576,0,0,0,0,0,0,0,0,0.0872869520903315,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0316355099792164,0.0477077532176642,0,0,0,0,0.183038634964755,0,0,0,0,0,0.159848620235262,0,0,0
X601169.CH.EQUITY,0,0.0852979915698365,0.153938937908158,0.154273927700797,0,0,0,0.0179220661870694,0,0.0475628950342124,0,0,0.07304080279582,0,0,0,0,0,0,0,0.0138795231309472,0.151932875197807,0,0,0,0,0,0,0,0,0,0,0,0.1014973347139,0,0,0,0,0,0,0,0,0.00609557109347574,0,0,0,0,0,0.0114445699934268,0.203766770333342
X2388.HK.EQUITY,0,0.337551630183429,0,0,0.18439596259384,0.149644977679195,0,0,0,0.197217107925821,0,0,0,0,0,0,0,0,0,0,0,0,0.0320875488398616,0.0149631701289246,0,0,0,0,0,0,0.102046039247946,0,0,0,0,0,-0.157896768283494,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.177290380120163,0,0,0
X600919.CH.EQUITY,0,0.023942250832189,0,0,0,0.476671180477864,0,0,0.035028160362446,0,0,0,0,0,0,0,0,0,0.165391309913576,0,0,0,0,0.0144486883515036,0,0,0,0.112769580736385,0,0,-0.00324443670798421,0,0,0,0.024573026997264,0,0,0,0,0.0807147479880516,0,0,0.0261094380300965,0,0,0,0,0.057722420826789,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24601784563683,0,0,0,0,0,0,0,0,0,0.0334267594371959,0.424073790248183,0,0.0510981949636707,0,0,0,0,0,0,0,0,0,-0.0632626494201706,0,-0.235115263373018,0,0,0,0,0,0,0,0,0,0.433863181044283
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0915242691825471,-0.0342798057592166,0,0,0,0,0,0.0688929202630642,0,0,0,0.259825943849388,0,0,0,0.0516500314524215,0,0,0.0675008750756359,0,0,0,0,0,0,0,0,0.142934059116807,0,0,0,0,0,0,0.0119255054110691,0,0,0.247745638143677,0,0,0.143161046630671,0
X002142.CH.EQUITY,0,0,0,0,0,0.303835907152656,0,0,0.168836735971001,0,0,-0.0893215437993132,0,0,0,0,0,0,0,0,0,0,0.146474287477903,0,0.00520966890833753,0,-0.0569574467069999,0,0,0,0,0.124708364099882,0,0,0,0,-0.107500474365084,0,0,0.1525625145769,0,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0.144964253431199,0.026165400859189,0,0,0.0228675182053525,-0.000717784870412331,0.0822347280793062,0.22945862618394,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.147755712822308,0,0,0,0,0,0,0.0407340905182548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260440817663213
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.274885246105262,3.46944695195361e-18,0.177482544601578,0,0.117927498253598,-0.120290974354851,0,0,0.088383915203423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644573823774269,0,0,0,0.352013500925239,0,0,0,0,0,0,0,0,0,0,0.14525844017248,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148561109025728,0,0,0,0,0,0,0,0,0,0,0.420919130327262,0,0,0.0796361869191129,0,0,0,0,0,0,0,0,0.0968796690069537,0.171838824939383,0,0,0,0,0,0,0.160342873765876
X601009.CH.EQUITY,0,0,0,0.15863497894018,-0.107374778419181,0,0,0,0,0.395983593503689,0,0.0986138071477702,0,0,0,0,0,0,0,0,0.123845314025294,0,0,0.184739484859642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207674531810391,0,0,0,-0.14413779110125,0,0,0,0,0,0,0,0
