,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,-0.276220392075222,0,0,0,0,0,-0.20337223385686,-0.101273857796178,0,0,0,-0.215522427110889,-0.206084104102181,0,0.195806965894339,0,0.232608478511878,0.983546682221894,0,0,0,0,0,0,0,0,0,0.0325362216492128,0,0,0,0,0,0,0,0,0,0,0.0561132803220579,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.613463511419963,0,0,0,0,0.197813200029002,0,0,0,0,0,0.104926235624254,0,0,0.141463292906465,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0896602203112637,0,0,0,0,0,-0.0341967306368608,0.0046523125560626,0,0,0,0,0.0374496888546201,0,0,0,0,0,0,0,0,0,0.0138088162690416,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.240778326873004,0,0,0,0,0,0,0.117796183337508,0,0,0,0.280320227302453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0927635987204757,-0.149263549291506,0,0,0,-0.0429113752920714,0,0,0,0,-0.0958239545671184,0,-1.73472347597681e-18,0,0.457740593607265,0,0,0,0.0290913129626028,0.0541130328107396,0,-0.00703479793876256,0,0.225778044275342,0,0,0,-0.125231347816668,0,0,-0.283679740587315,0,0,0,0,0,0,0,0,-0.188115341401948,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.329279134408509,0,0,0,0,0,0,0,0,0,0,0,0,0.15112626712338,0,0.131114336452654,0,0,0,0,0,0.448685594835766,0,0,-0.117571988132487,0,0,0,0,0.00170163484612151,0.0234848413662024,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.170244212078712,0.0517197354183992,0,0,0,0,0,0,0.0291664777285123,0,0.308252955829739,0,0,0,0,0,0,0,0,0,0.102621350525955,0,0,0,0,0,0.259939139824301,0.0476819541807973,-0.0485131185220863,0.0706875998910877,0,0,0,0,0,0,-0.0285808301450553,0.0415576349431357,0,-0.123270326456943,0,0,-0.0602155224928961,0,0,0,0.0221471561897695,0,0
X601328.CH.EQUITY,0,0,0,0,-0.180880884351718,0,0,0,0.332894814623534,0,0,0.00894007330023748,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.190559244270426,0,0,0,0,0.11184880886438,0,0,0,0,0,0,0,0,0,0,0,0,0.0376859087921826,-0.074095597598131,0.0467419011677067,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0154534710459176,0.105813265627877,0,0,0,0.34133082405249,0,0,0,0,0,0.217220570380801,0,0,0,0,8.67361737988404e-19,0.109946996188071,0,0.18894716091527,-0.063198534997817,0,0,0.330883554362928,0,-0.375436798304702,0.0339459751662659,0,0,0.0605213310457792,0,0,0,0,0,0,0,0,0,0,-0.00192895237402686,0,0,0.0879155681313573,0,0,0
X600036.CH.EQUITY,0.0539690554303693,0.173004724837399,0,0,0,0,0.095763721148476,0.155882653397224,0,0,-0.0657032608430546,0,0,0,0,0,0.126258229205628,0,0,0,0,0,0,0.105261967143279,0,0.198920781581753,0,0,0,0,0,0.117637203255592,0,0,0,0.27623179829526,0,0,0,0,-0.0397834695995335,0,0.104719584645965,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.128324214432271,0,-0.0211392035843241,0.324025355095749,0.22560516406554,0,0,0,0.363951397480624,0,0,0.133106299250709,0,0.0790132606450654,0,0,0,0,0,0.131639438582292,0,-0.00068426523625147,0,0,0,0,0,0,0.127131918349126,0,0,0,0,0,0.0230094469380849,0,-0.0535923446408176,0,0.0809144621930308,0,-0.188570184427275,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0157079717901278,0,0,0,0,0,0,0,0,0,0,0.368515505808342,0,0,0,0,-0.227331020556896,0,0.0264007942530787,0,0.0158019907450451,0,0,0,0,0,0,0.130951439329666,0,0,0.316117087677333,-0.0748242359129845,0.159578672744015,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.492344704068305,0,0,0,0,-0.10552146859746,0,0,0.160940982830198,0.360013997944564,0,0,0,0,-0.087649220045412,0,-6.93889390390723e-18,0,0,0,0,0.0456396369907875,0.13012580826428,0,0,0,0.00118400179139762,0,0,0,0,-0.0766736023730083,0,0,0,0,0,0,0,0,0,0,0.279018591982421,0,0
