,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601398.CH.EQUITY,0,0,0,0,0.150470211998861,0,0,0,0,0,0,1.73472347597681e-18,0.42055438266169,0,0,0,0,0.205947378813461,-0.543295016810011,-0.068627692694905,0,0,-0.0654714282364438,0.131048245427065,0,0,0.870977824192722,0,0,-0.384683709294195,0.069630959856371,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349845174458735,0,0,0.0731785154742786,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.108544703276868,0.207083102857023,0.0243124715591631,0,0,0,0.152692553899697,0,0,0.0624699496746654,0,0,0,0,0,0,0,0.111181246755563,0,0.224459351461608,0,0.116395064678616,0,0,0.0210908334636118,0,0,0,0,0,-0.0375089594671494,0,0,0,0.129561551474933,0,0,0,0,0,0
X601939.CH.EQUITY,0.47158665087773,-0.174614126378386,0,0,0,0,0,0,0,0.000756645281890152,0,0,0,0,0,0,0,0,0.0914975039456802,0,0,0,0,0,0,-0.130257293205343,0.176542644509474,0,0.540121406318746,0,0,0,0,0,0,0,0,0.0154875403342857,0,0,-0.110577398511763,0,0.110997009838804,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.268128116525401,-8.67361737988404e-19,0.0237166097690056,0.630871815483689,0,0,0,-0.075780771669152,0,0,-0.014721280370276,0,0,0,0,0,-0.770996553007597,0,0,0,0,0,0,0,0,0,0.70408080948968,0,0,0,0,0,0,0,-0.062661779298202,0,0,0,0,-0.311721392512409,-0.0765073554622605
X5.HK.EQUITY,0,0,0,0,0,0.144186425518061,0,0.119935908321842,0,0,0.150711434288509,0,0,0,0.141789370873888,0,0.0758985967022657,0,0,0,0.0248312283174703,0,0,0,0,0,0,0,0,0,0,0,0.0722896693592001,0,0,0,0.177743209658918,0,0,0,0,0,0,0,0,0,0,0.0737752043819038
X601988.CH.EQUITY,-0.238376146335163,0,0,0.0421723276314416,0.470733377151141,0,0,0,0,0,0,0,0,-0.189273053262842,0,0,0,-0.266208027131681,-0.130664786238151,0,0.608393489776515,0,-0.287725392662297,0,0,0,0,0,0,0,0,0,0,0,0.403695372361368,0,-0.114363947929663,0,0,0,0,0,0,0,0,0,0.436811562479409,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.00789756691889723,0.153523611884489,0,0.324037556872877,0,0.200648494563754,0.177733034502176,0,0,0,0,0,0,0,0.151576150349946,0,0.130376417448775,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.33246656358535,0,0,0,0,0,0.0639257033601898
X1299.HK.EQUITY,0,0.0777420510300138,0,0,0.427024718555492,0,0,0,-3.46944695195361e-18,0,0,-0.00168334886250534,0,0.0347906867042684,0.0936998574616644,4.33680868994202e-19,0.192392843198106,0,0,0,0,0,-0.0923797331233321,0,0,0,-0.00527502113731272,0,0,0,0,0,0,0,0.041451865271167,0,-0.0544854036522844,0,0,0,0,0,0,0,0,0,0,-0.155915608273267
X601628.CH.EQUITY,0,0.0938921891390196,0,0.0405581996108712,0,0,0,0,0,0,0.0717536794949045,0,0,0.194961065254748,0,0,0,0,0,0,0.157003878940704,0,0,0,0,0.112470202153443,0,0.0900520469661699,0,0,0.184543967819196,0.0759970018615177,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350479682539727,0,0,0
X601328.CH.EQUITY,0,0.404693728036356,0.0366636707160816,0,0,0,0.470622987857747,0,0,0,0,0,0,0,0,0,0,0.11229913360929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365548727988737,0,-0.298346419067941,0,0,-0.0277721503261173,0,0,0,0,-0.0878104506946186,0,0.255220145433382,0,0,0
X601166.CH.EQUITY,0.0107838445211774,0,0,0.276468093855636,0,0,0,0,0,0,0,0.189653263289641,-0.0222644862491385,0,0,-0.0395848628220856,0,0,0,0,0,0,0,0,-0.00308433598463987,0.124443275420296,0,0,0,-0.109636055557328,0,0,0,0,0,0.131044627375285,0,0,0,0,0,0,0,0.254952415525743,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.165939102083434,0,0,0.123705678574346,0.542197873262418,0,0,0,0,0,0,0,0.112278978531042,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.00570422284502208,-0.00603126972093605,0,0,0,0,0,0,0.18962886161188,0,0,0,0,-0.123480571286533,0,0.0635311475024092,-0.207025993161278,0.0473134991705322,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0786952990539255,0,0,0,0.264873564029654,0,0.0178162123002178,0,0,0.15969173036496,0,0,0,0,0,0.370306848547105,0,0,0,0,0,0,0,0,0.0346263740015431,0,0,-0.0519347013307893,0.0564350402208041,0,0.0405461085420385,0,0,0.0890313649356044,0,0,0,-0.115753080124993,0
X601601.CH.EQUITY,0,0.000743229317869229,0,0,-0.031822123240582,0,0,0,0.556366086925333,0,0,0,0,0,0,0,0,-0.130837142924792,0.13023777871373,0,0,0,0,0,0,0,0,0,0.210578389000837,0,0,0,0,0,0,0,0,-0.00429576852088371,0,0,0,-0.0761759192496506,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.228792534527781,0,0,0,0,0,0,0,0,0.0565744526485565,0,0,0.411353077749425,0,0,0,0,0,0,-0.118823559273637,0.0475240051301608,0,0.18112990287024,0,0,-0.0147843665403251,0,0,0,0.206089009753506,0,0,0,0,0,0,0,0,0,0.108859455357686,0.167075563787985,0,0,0
X388.HK.EQUITY,0,0,0,0,0.379513080995187,0,0,0.131669398595844,0,0,-0.0276311975302954,-0.013510686009495,0,0.1310182736737,0,0,0.0337975526560964,0.270504733726925,0.0229058484163769,0,0,1.73472347597681e-18,0,0,0.0793155583448544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331011209204352,0,0,0,0,0,0,0,-8.67361737988404e-19
X2388.HK.EQUITY,0,0.355605862742098,0,-0.148246597884457,0.375377145555166,-0.195620832818343,0,0,0,0,0,0,0,0,0,0.119172311807603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,-0.0439222958306086,0,0,0,0,0,-0.0112202136360123,0,0,0,0.732337562779258,0,0,0,-0.043355106422689
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.108143488783831,0,0,0,0,0,0,0.339539243585115,0,0,0,-0.30828390865451,0,0,0,0,0,0.122440389889519,0,0,0,-0.0860933898983495,0,0,0,0,0.148342224119038,0,0,0,0,0,0.0924767766192486,0,0,0.0246773118415554,0,0.050844441824668,0
X601998.CH.EQUITY,0,0,0,0,0.27833287998388,0,0,0,0,0,0.0230968622252403,0.13968306085109,0.243582184430999,0,0,0,0,0.0579543456684946,0,0,0,0,0,0,0,0,0.20385864750521,0,-0.0740277313925158,0,0,0.0700108365156212,0,0,0,0,0,0,0.169802534662685,0,0,0,0,0,-0.100068610880139,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.120200127144978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499124118533102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.156689163540166,0,0,0,0.145424147945125,0,0.0298849602195513,0.0384698778476994,0,0.0524994434774353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467022470131364,0.270986783185988,0,0,0.0674968949233037,0,0,0,0,0,0,0,0,-0.0271462860109313,0,0,0.01816369370386,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.0236008298037644,0,0,0,0,0,0,0,0,0,0,0.019365817125885,0,0,0,0,1.73472347597681e-18,0.155758934530072,0,0,0.125980956420921,0,0,0.035257705374734,0,0.155717987511807,0,0.184341328892586,0,0,0,0,0,0,0,0.296038571418628,0,0,0,0,0,0,0.266217391602834,0.0273561174641575,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.352710762530564,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071454474134997,0.236253622881511,0,0,0,-0.039729895861725,0,0,0,0,0,0.270553983300747,0,0,0,0.0664262884754529,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158347387404409,0,0,0,0,0,0,0,-0.116167779965788,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0671997498727956,0,0,0,0,-0.0598660663220622,0,0.299412185011417,0,0.194922212904843,0,0.37621175708903,0,-1.73472347597681e-18,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.0558940684761267,0,0,0,0.265301058832333,0,0,0.164219595912253,0,0,0,0,0,0,0,0,0,0.178221983261153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189713670024699,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.013062592981451,0,0,0,0,0,0,0,0,0,0,0,0,0.0515054842123413,0,0.0824785344119252,0,0,0,0,0,0.096439812133502,0,0,0.0139916832803173,0,0,0,0,0.175639919302433,0,0,0.0350195663157648,0,0.311367639574401,0.0152483659954323,0.0700101289162107,0,0,0.155428748151959,0,0
X601229.CH.EQUITY,0.430174924109689,0.118822819507649,0,0,-0.049776790805858,0,0,0,0,-0.107003326059559,0,0,0,0,0,0,0,0,0.0260279353107055,0,0,0,0,0,0,-0.0368863235521025,0,0,0.226233106623322,0,0,0,0,0,0,0.297078134136162,0.0860608152596802,-0.0917475586316234,0,0,0,0,0,0,-0.0420891335394246,0.06104895665005,0,0
X600837.CH.EQUITY,0.0254405685477895,0,0,0,0,0,0,0,0.0648823591321047,0,0,0,0,0,0,0,0,0,0,0,0,0.0785491008393616,0,0,0,3.46944695195361e-18,0,0,0,0.0129881924818502,0,0,0,0.0935718760316856,0.128774634089829,0,0,0,0.180410183965009,0,0,0,0.170273043300925,0,0,0,0,0
X002142.CH.EQUITY,0,0.103455711133623,0.23765721108368,-0.0635687941998779,-0.0835296320079114,0.149113960282973,0.2655584359295,0,0,0,0,0,0,0,0,0,-0.0144707589189498,0,0,0,0.256401862637876,0,0,0,0.150130564407766,0,0,0,0,0,-0.0151922781838232,0,0,0,0,0,0.0576069704353955,0.0730368138360718,0,0,0,0,0,0,-0.209397397100337,0,-0.136099878477063,0
X601066.CH.EQUITY,0,0,0,0,-0.39562734207039,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258742193741011,0,0,0,0,0.308682716659128,0.161682765195824,0,0,0,0,-0.201047020449661,0,0,0.0109831797572381,0.0621790013672311,0,0,0.151082084662113,-0.102028239253323,0.0671062555050283,0.0930708755070122,-0.0660580498598991,0,0,0,0,0.12077824048157,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0330056249402733,0,0,0,0,0,0,0,-0.1680787359832,0,0,0,0,0,0,0.207645571556457,0,0,0,0,1.73472347597681e-18,0,0,0.0813016539477382,0,0,0,0,1.01781740240788,-4.33680868994202e-19,0,0,0,-0.13797847878785,0,-0.037000205519638,0,0,0.0669495934132381,0.00613510732295734
X601169.CH.EQUITY,0,0,0,0,0,0,-0.0487545176149723,0,0,0,-0.171575078376191,-8.67361737988404e-19,0,-0.293857237417885,0.045649103508019,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722355541164097,0,0,0,1.39227124788544,0,-0.0277735649587624,0,0,0,0,0.0775164372820072,0,0,0,-0.204116055383594,-0.124502134301524,0,0,0
X600015.CH.EQUITY,0,0,0.027606124471978,0,0,0,0,0,0,0,0.039780330477232,0.109491236408237,0,0,0.0411010851133126,0,0,0,0.0370410128977517,0,0.0265207009382106,0.202079073780364,0.158330244018998,0,0,0,0,0,0,0.0695899394085643,0,0.444525346911375,0,0,0,0.0740403158974292,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.0473537417276132,0.0766801318045868,0,0,0,0,0,0,0,0,0.106991009839344,0,0.0299758131388677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206489621099063,0,-0.00926220980368328,0.259024814523499,-0.055203904532393,0.340798497838483,0,0.157347414182092,0,0,0,0,0
X002736.CH.EQUITY,0,0,0.0267017833588448,0,0,0.0423602767204935,0,0,0,0,0.006772874871111,0.16747402618662,0,0,0,0,0,0.142735926841576,0.0595978393955913,0,0,0.15522184321648,0,0.0279354017776662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149793308435228,0.315499186282126,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867426237840208,0,0,0,0,0.0592241854109914,0,0,0,0.466534055571543,0.0470916311539589,0,0,0.103815701954125,0,0,0,0.0693723687480748,0.170171953189896,0,0,0,0.150075987077255,0,0.0715428981898594,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.202882390874661,0,0.0496041973658658,0,0,0,0,-0.227876159892847,0.276995049424367,0,0,-0.116064982184875,0,0,0,0,0,0,0,0.42351290135731,0,0.202933435889712,0,0.199383989579498,0,0.630283886378457,-0.0369497753677753,0,0,0,0,0,0,0,0,0,0,0,-0.343467349908235,0,0,0,0
X2886.TT.EQUITY,-0.194826117366823,0,0.0573726461446297,0,0,0,0,-0.20988252363946,0,-0.294638174866915,0.0609839419464936,0,0.0713353396109936,0,0.226597525984131,0,0,0,0,0,0,0,0,-0.198693603157412,0,0,0,0,0,0,0,0,0,0,-0.0556777312413244,0,0,0,0,0,0,0,0.105935742099277,0,0.216578606814622,0,0.423185680045031,0.11707401736319
X300059.CH.EQUITY,0,0,0,0,0.0345343723407925,0,0,0,0,0,0,0,0.0187908621236679,0,0,0.106969240364546,0,0,0.0350519514325143,0,0,0,0,0,0,0,0,0.270702578633164,0,0,0,0,0,0.249590419704781,0,3.46944695195361e-18,0,0,0,0,0,0,0.0873915405991655,0,0,0.0992695345708614,0,-0.0336231277616589
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.187949049435922,0,0,0,0.026719801263701,0,0,0.303091818007765,0,0.130478387244787,0,0,0.569982531390339,0,0,0,0,-0.017114504196052,0.0990628953713963,0,0,-0.119393418979584,0,0,0,0,0,0,0,0,-1.54341594973826,0,0,0.0976148574894834,0,0,-0.086396579912671,0,0,0
X000776.CH.EQUITY,0,0,0,0,-0.036983024154285,0,0,0,0,0,0,-0.132541169469583,0,0,0,0,0.0795650710251653,0.0147967751751547,0,0,0,0,0,0.442754141723536,0.0398775324977147,0.0490270938495769,0,0,0,0,0,0.147782480177313,0,0.3571990414813,0,0,0,-0.00200748936577184,0,0,0,0,0,0.0482944779423888,0,0,-0.0567389197175774,0
X600919.CH.EQUITY,0,0,0,0.0569371342726406,0,0,1.05937724452987,0,-0.771412691353904,0,0,0,0,0,0,0,0.14170605939664,0.113747874115794,0,0,0,0,0,0,0,0,0,0,-0.260389190258933,0.268154988122762,0,0,0,0,0,0.0897808991042206,0,-0.175071403879462,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,-0.0108589899118117,0,0,0,0,0,0,-0.0215800773343766,0,0,0,0,0,0,0,0,0,0,0.0111177472363738,0.086721933148207,0,0,0.0995801670129493,0,0,0,0,0.215461977517777,0,0.0299722868162822,0,0,0,0,0,0,-0.212474569111764,0.172071588800471,0,0,0.198332083611734,0,0,0,0,0.283341615425095,0,0
X601009.CH.EQUITY,0,0,0.0179764386220292,0,0,0,0,0,0,0,0.513040219120452,0,0,0.0121711762135301,0.254521591411381,0,0.388101578498733,0.0989340942502046,0,0,0,0,0,0,0,-0.0524120252773377,-0.214112289493276,0,0,0.301690412019701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.342022493808214,0,0,0
X2884.TT.EQUITY,0.216325815949254,0,0,0,0,0,0,0,0,-0.0381803937389277,0,-0.128631286740651,0,0,0.0421201480369859,0,0,0,0,0,0,0.0437096808851178,0,0,0,0,0,0,0,0.043642663320324,0,-0.147210101957647,0,0,0,0,0,0.309838442914249,0,0,0,0,0,0,0,0,0.131288139094153,0.331725319196519
X600958.CH.EQUITY,0,0,0.073558889076265,0,0,0,0,0,0.10242424713963,0,0,0,0,0,-0.10769054896407,0,0,-0.013628588017454,-3.46944695195361e-18,0,0,0,0.0264191489652604,0,0,0,0,0.102071558550183,0.0836620828463987,0,0.0942846055347413,0,0,-3.46944695195361e-18,0.139617338195556,0,0,0,0.374598133172463,0,0,0,0.0775021590095682,0,-0.0148836279240584,0,0,0
X2892.TT.EQUITY,0.0194001183333934,0,0,0,0,0.273647760472775,0,0,0,0,0,0.220859122034089,0,0,0,-0.0844838312851346,0,0,0,0,0,0,0,0,0,0,0,-0.0455366942439546,0,-3.46944695195361e-18,0,0.0447537672212703,0,0,0,0,0.0430671378096822,0.394616060383191,0,0,0,0,-0.0851594087171238,-0.150403370557855,0.248496215570678,0,0,0
