,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2887.TT.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0.285185587886446,0.075676246938365,-0.0175968378128943,0,0,0,0,0,0,0.268224231081807,0,0,0,0,-0.0276986302406877,0,0,0.049698218879169,0,0,-0.0740587939027517,0,0.0314107789000755,0,0,0,0,0,0,0.477127105913444,0,0,0,0,0.0672695212929653,0,0,0,0.144794218824558,0,0,0.0114157903828984,0,0,0,0,0,-0.28130647543207
X601288.CH.EQUITY,0,0,0.182798761753223,0.148246369174888,0,0,0.418048079128846,0,0,0,0,0,0,0,0,0,0,0,0.0501366207043062,-0.0932130708608445,0,0,0,0,0.136253176360906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841101613404959,0,0,0,0,0.00291046577872909,0,0,0,0,0.064238817123548,0
X601939.CH.EQUITY,0.221285093212612,0.316698990096981,0,0.114122751287384,-0.0430854079325526,0.0490208912736533,0,0,0,-0.0217776380385453,0,0,0,8.67361737988404e-19,0.148594278414974,0,0,0.0228309352628578,0,-0.0737895970149399,0,0,-0.03494730633755,0,0,0,0,0,0,0,0,0,0,0,0,0.193324589520058,0.0458670024307371,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.239629491545006,0.149834251238004,0,0,0,0,0,0,0.157876668808844,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918136901055541,0,0,0,0,0.15425974082389,0,0,0.304589082647647,0,0,0,-0.0524408331905357,0,0,0,0,0,0,0,0,0,0,0.204129806320545,0,0,-0.186261098678119,0
X5.HK.EQUITY,0,0,0,0,0,0.563552957337361,0,0.264811198863871,0,0.0142171034252915,0,0,0,0,-0.0339794533883151,0,1.38777878078145e-17,0,0,0,0,0,-0.0711725703466567,0,0,0,0.500616404989064,0,0.102496294065636,0,0.211414817221537,0,0,-0.280628362883287,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.207142243949307,0,0,-0.17736817150343,0,0,0
X601658.CH.Equity,0,0.00920690475001012,0.0826780198955563,0,0,0,0.184740367654153,0,0,0,0,0,0,0,0,0,0.268609942516964,0,0,0,0,0,0,0.104161294021368,0.0401605465753882,0,0.067711321668118,0,0,0,0,0,0.0976548597115618,0,0,0.014433566902932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.227504704957001,0,0,0,0,0,0,0,0,0,0,0,0,0.139110509276605,-0.15701167797734,0,-0.0299963799406009,0,0,0,0.43941970686854,0,0,0.131408317469827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144675790746924,0,0,0,0,8.67361737988404e-19,0,0,0.0645906918207631,0.032875684386507,0
X601318.CH.EQUITY,0,-0.0154716599840228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420825423682691,0,0,0,0,0,0.0756360281399713,0,0,0.130382514798609,0,0,0.0372367839860067,0,0,0.0691863799026453,0.215415131085901,0,0,0,0,0,0,0,0,0.289345770632046,0,0,-2.16840434497101e-19,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.000316922852618862,0.038304403780834,0,0.0431804126771585,0,0.0358068048813793,0,0.182912352613285,0,0,0.148601078683981,0,0,0,0.42471072937925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131002890374023,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,2.16840434497101e-19,0,0.152633940374878,0,0,0,0,0.198971131034161,0,0,0,0,0,0,0,0,0,0,0.0778663761501019,0,0,0,0,0.0530862416094518,0.086204874490947,0,0,0,0,0,0.151984331994486,0,0,0,0.275185016630132,-0.0700599290730016,0,0,0,0,0.117340974113215,0,0,0,0,0
X601166.CH.EQUITY,0,0.035007240885585,0,0.0255739888557467,0,0,0.157746759927526,0,0.127241285738927,0,0,0.106091870293229,0,0,0,0,0,0,0,0,0,0,0,0.179077732680627,0,0,0,0.233076015372066,0,0,0,0,0,0.0131888572510888,0,0,0,0,0,0,0,0,0,0,0.0373828911397477,3.46944695195361e-18,0,0,0,-3.46944695195361e-18
X601998.CH.EQUITY,0.00355180140311244,0,0,0,0,0,0,0,0.0511256399101517,0,0.16642836141877,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0689251823937981,0.342467773552187,0,0,0,0.159556661851154,0.0517538882667968,0.252767517758584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0968309037432601
X600000.CH.EQUITY,0,0.0369685030596946,0,0,0.0882136087727007,0,0.0686163586512194,0,0.0236743701030836,0,0,0,0,0,0.216279808015829,0,0,0.133505688651853,0,0,0,0.22802729101764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101032504021071,0.0816376233151692,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.135060341957826,0,0.0591584455490747,0,0,0,0,0,0,0,0,0,0.108146351184421,0,0,0,0,0.107816244412608,0,0,0,0,0,0,0.0876537365732365,0,0,0,0,0,0,0,0,0,0,0.205222009352112,0.00855627606405102,0.0670045852330937,0,0,0,0,0,0.0192122201407995,0,0.164912464725699,0.142372402558692,0.0382485446552438,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.0667359410263489,0,0,0,0,0,0.166548080741193,0.45462295157852,0,0,0,0,0,-0.0401945834457234,0,0,0,0,0,0,0,0,0,0,0,0.223622655777942,0,0,0,0,0,0,0,0.011778896730063,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,-0.00913647187104067,0.109007694694506,0,0,0,0,0,0,0,0,0,0,0,0,0.257973528667187,0,0,0,0.0207439685070998,0,0,0.535991091360725,0,0,-0.124070905475053,0,0,0,0.134694504628985,0,-0.00667758083506518,0,0.186782649466269,0,0.308890596665239,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0
