,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.138338973562808,0,0,0,0,0,0,0,0,0,0,-0.0966295156912913,0,0.431990423770228,0.688342717494597,0,0.0393772252794794,0,-0.127769069239683,0,0,-0.0832277573823945,0,0.107795769713068,0,0,0,0,-0.133940632292817,0,-6.93889390390723e-18,-0.338795065347121,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.196906165524081,0,0,0,-0.0285226683225078,0,0,0,0,0.118784101312901,0,0,0,0,0.253241075485547,0,0,0,0,0,0,0,0,0,0.0869052689140573,0,0,0,0,0,0,0.402528481307079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.806389113719636,0.026775414023117,0.0571397738968332,0,0,0,0,0,0,0,0,0,0.0296851641485478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431796609530763,0,0,0,0.0434895852162642,0,0,0,0,0,0,0.0467068709626406,0,0,0,0,0.00130376643837824,0,0,0
X601288.CH.EQUITY,0,0,0.921926031379757,0,0,0,-0.0679051627234633,0,0,0,0,0,0,0,0,0,0,0.116141663243645,0,0,0,0,0,0,0,-0.0148034191733002,0.0590285818301479,0,0,0,0,0,0,0,0,0,0,-0.103024376425101,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0472342852245102,0
X601988.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,1.12024726650592,0,0,0,-0.142837285858665,0,-0.160406043904626,0,0,0,0.104201260970517,0,0,0,0,0,-0.0625940914566873,0,0,-0.221308754757595,0,0,0,0,0.0612590565359375,0,0,0,0,0,0,0.0128508047891555,0,0.138144782941955,0,0,0,0.0996004043290964,0
X600036.CH.EQUITY,0,0,0.385232801644083,-1.73472347597681e-18,0,0,0,0,0.00825907407981175,-4.33680868994202e-19,0,0,0,0,0,0.132297944391416,0,0,0,0,0,0,0,0,0,0,0.189584366866522,0,0.0163772936277765,0,0,0,0.180822226705107,0,0,0,0,0,0,0,0,0,0,0,0.0211773387706497,0,0,0,0,0.0101986863018761,0.00723340470837004,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.913197720820263,0,0,0,0,0,0,0,0,0,0.101059443275863,0,0,0,0,0,0,0,0,-0.114306181344051,0,0,0,0,0,0.0798038254499179,0,0,0,-0.0830537199035038,0,-0.0587210850745105,0,0,0.0164912786735846,0,0,0.0379507626574876,0,0.057646382412242,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,5.35826379222232e-05,0,0,0,0,0,0,0,0.199026363716582,0,0,-0.267328869179492,0,0.145478752746341,0.102099528659816,0,0.143006607850895,0,0.332473595431777,0,0,0,0,0,0,0,0,0,0,0.022650637798277,0,0,0,0.317165232826835,0,0,0,0.0386229444466101,0.12107675895211,-0.0576460823985569
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733059203026823,0,0,0.274045129556841,0,0,0,0,0,0.285440459927611,0,0.277129528600551,0.0303494467136702,0.109228609921823,0,0,0,0,0.0293113104503243,0,0,0,0,0,0,-0.160303853595453,0,0,0,0.100145314702763,-0.101012829809141,0.0280905760041648,0,0,0,0,0,0.223156109101772,0
X388.HK.EQUITY,0,0,0,0,0,0,0.246384494789222,0.0161157109927852,0.0234427233409904,0,0,0,0,0,0,0,0,0,-0.243210610616214,0,0,0,0,0,0,0.361946948718234,0,0.0114893025804363,0,0.0940807869600969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225857214074002,0,0.0125067688868667,0,0,0.0809206820676287,-0.243522384408362,-0.050774403626169,0
