,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.102722960771096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404550877783754,0.375501560981929,0.00763553933405584,0,0,0,-0.0832381590196941,0,0,0.274778668426409,0,0,0,-0.289704973564423,0,0,0,0,0,0,0.0289091166101012,0,0,0,0,0,-0.289002898569619,0,0,0.0689409730716971
X601318.CH.EQUITY,0,0,0,0,0,0.210204862716517,0,0,0,-0.00911836672484308,0,0,0,0,0,0,0,0,0.0427624430898068,0,0,0,0,0,0,0,0,0.0578337018921393,0,0.0397916475824555,0,0,0,0,0,0,0,0.23356083390616,0,0,0,0,0,0,0,0,0.0929325777365678,0,0,0.343098786811713,0,0
X601939.CH.EQUITY,0,0.0567318028568454,0,0.809716823409405,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0311916115039989,0,0,0.0153396380617129,0.119307151100682,0,0.0219906108266727,0,0,0,0,0,0,0,0.0317272149499372,0,0,0,0,0.0276709228280915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016710865511318,0,0,0
X601288.CH.EQUITY,0.0680321681078817,0,0.976381606397172,0,-0.0338500823337428,0,0,0,0,0,0,0,0,0,0,0.0596284909596533,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132618519067751,0,0,0,0,0,0,0,0,-0.0593006385100718,0,-0.118195986723376,-0.0455428081331315
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.023764935965398,0,0.268913585552009,0.136643468294546,0,0,0,0,0,0,0,0,0.0118588808152756,-0.0449720240892632,0,0,0,0,0.0836547218233317,0,0,0,0,0,0,0.396013134062407,0,0,0.0262327472800853,0,0,0,0,0,0,0.0943213175665953,0.094385570357973,0,0,0,0,0.186383989150293,0.220820180318902
X600036.CH.EQUITY,0,0,0.408792768371138,0,0,0,0,0,0.0248230589317195,-0.00639779235403669,0,0,0,0,0,0,0.106788623665462,0,0,0.00488779333019886,0.012687406228952,0,0,0,0,0,0.191709763980057,0,0,0,0,0.123094184835063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,-3.46944695195361e-18,-0.057433483198838,0.142109814440659,0,0,0,0,-0.0498310413421964,-0.0774286652576783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110629221397812,0,0,0,0,0,0,0,0,-0.0503026695758383,1.06911865237036,0.0165954683714816,0.00381328393064172
X1299.HK.EQUITY,0,0,0,0,0.21144894003475,0,0,0,0,0.185115823444804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207107822432742,0.050196928693671,0,0.433512801701788,0.272865098065093,0,0.108583593013701,0.156708707736464,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.130147414659847,0,0,0,0,0,0,0.093313277743841,-0.0103807501051051
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424444220667683,0,0,0,0,0,0,0,0,0,0.37125416693916,0.337526725438184,0,0,0,0,0,0,0,-0.151360065850221,0,0,0,0.0101628471900375,0,0,0,0,0.0114027132643484,0,-0.0877185363441302,0,0,0.257899640474548,0,0.155189148524176,0
X388.HK.EQUITY,0,0,0,0,0.249735579383411,0,0,0,0,0,0,0,0,0,0,0,0,-0.180238038216228,0,0,0,0,0,0,0.453295965286449,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.105314931958253,0,0,0,0,0,0,-0.097256982993252,0,0.0495657231455855,0.219940789919007,0,0,2.71050543121376e-20,0,-0.116816426836535,0.0441041554436
X601658.CH.Equity,0,0,0,0.23451603656577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541237556097665,0.275266314776372,0,0,0,0,0,0,0,0,0,0,0,0.0362359613218652,0,0,0,0,0,0,0,0,0,0.164441295308797,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,-0.00745269596480641,-0.0159519370190811,0.0841265335741933,0,0,0.240683480368099,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343591058846724,0,0.00495999239969586,0,0,0,0,0.0637303779891746,0.213189959176158,0,0,0,0,0,0,0.0733463663627296,0.125216240021464,0,0,0.0628023450844073,0.278625112582775,0,0,0,0,0.0559735680197821
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.714428689395876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414765540861516,0,0,0,-0.0133749936412526,0,0,0,0,0,0.046772411896931,0,0,0,0.0280752539532996,0,0,0.0554024001481567,0,0,-0.0026599745291001,0,-0.0728609672253146,0
X601166.CH.EQUITY,0,0,6.93889390390723e-18,6.93889390390723e-18,0,0.0701274317513878,0.47926170313955,0,0,0,0.0534374831922692,0,0,0,0,0,0.0561518946743182,0,0,0,0,0.0737620237123269,0,0,0,0,0,0,0,0.0093981929332504,0,0,0.0887197587395473,0,0,0.0158247884592882,0,0.0405911544908313,0.029005624277035,0,0,0,0,0,0,-0.038459371971519,0,0,0,0.137075182382848,0,0
X601328.CH.EQUITY,0,0,0,0.0463231186061167,0,0.112903193199744,0.020477230379295,0,0,0,0,0,0,0,0,0,0.0289176620048219,0,0,0,0,0.37360020461943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242404548079615,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.190106318402681,0,0,0,0,0,0,0,0.0868693037122853,0,0,0,0,0,0,0.0182355043609409,0,0,0,0,0,0,0,0,0,0.0595690823456521,0.0594435156275962,0.302650503192493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376435595409434,0.0794729001590091,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.312301699250444,0,0,0.352613140328433,0,0,0,-0.00401240685800323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182473373615751,0,0,0,0,0,-0.0926291710633033,0,0.304376171143028,0,0,0,0.684453552719205,0,0,0.0969167012807521,0,0,0,0,0,-0.0912739777616691,0,0,0
X000001.CH.EQUITY,0,0.120237384861797,0,0,0,0.0253759017631311,0,0,0,-0.00869148220010474,0,0,0,0.0851349082597425,0,0,0.136367211695115,0,0,0.15278715083977,0.00528241919135735,0,0,0,0,0,0,0,0,-0.0150838256895853,0,0.17879808588068,0.117022770678928,0,0,0,0,0,0,0.0336745393174376,0,0,0.0508841411103881,0,0.0930830811737436,0,0.025557508464162,0,0,0,0,0
X601319.CH.EQUITY,0,0.0711201949189265,0.0727163683966476,0.130517663418686,0,0,0,0,0,-0.00932071983365908,0,0,0,0,0,0.118668018282655,0,0,0,0.156038621198572,0,0,0,0,-0.0830884560107476,0,0,0,0,0,0,0,0,0,0,0,0.0205429212111178,0,0,0,0,0.190668266390418,0,0,0,0,0,0.204597189394499,0,0,-0.0433583928472262,-0.0664890498282023
X601601.CH.EQUITY,0,0.251052067671186,0,1.38777878078145e-17,0.0538541553982131,0.0256911705957131,0,0,0,0,0,0,0,0,0,0,0,0.376736299341908,0.055276312462727,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36182754367248,0,0,-0.137501565973196,0,0,0.0265945764454845,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.139988816261317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162404208842688,0.091573232284705,0,0,0.105646254976054,0.100864295698092,0,0,0,0,0.0200949126798206,0,0,0,0.00520648683710106,0.338780971457534,0,0,0,0.0941364728517338,-0.0631862155564408,0,0,0,0,0,0
