,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.359359215499735,0,0,0.0842378405601557,0,0,0,0,0,0,0,0,0.0395706467212554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339035602376777,0,0,0,0.206052654940837,0,0,0.0290765986926002,0,0,0,0,0,0,0,0,0.209799613134838,0,0,-0.0015832338384948,0
X601318.CH.EQUITY,0,0,0,0,0.0854547194324354,0,0,0.0837007165689832,0.10260133424291,0,0.0243424288453009,0,0.150971542597755,0,0,0,0,0.00947606842918178,0.0480194861796708,0,0.39110582412187,0,0,0,0,0,0,-0.0811851030853015,0,0.1434541718571,0,0,0,0,0,0,0,0.0483354820812727,0,0,0,0,0,0.11063958805559,0,0,0,0,0.0941198973196433,0,0,0
X601939.CH.EQUITY,0,0,0,0.249975967491027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728301692887721,0,0.029029939332793,-0.267084030618161,0,-0.166091374869286,0.0188780739647165,0,0.12344143932416,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,-0.0961733506309313,0,0,0,0,0,0,0,0,0,0,-0.0560088886947173
X601288.CH.EQUITY,0.17001363081418,0,0.0107627160858945,0,0,0.0576113518294366,0.38394579517611,-0.0710203007733013,0,0,0,0,0,0,0,0.0473878093908612,0,0,0,0,0,0.052021189627957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198275050486828,0,0,0,0,0,0,0,-0.101854437870108
X600036.CH.EQUITY,0,0.144572926157807,0,0,0,0.0962384545713173,0.0829201265247802,0.0664720673054476,0,0,0,0,0.25574632238532,0,0,0,0,0,0,0,0,0,0.291965583036343,0,0,0,0,0.00585909632604563,0,0,0,0.0503713038500314,0,0,0,0,0,0,0.0838278726447707,0,0,0,0,0,0,0,0.0537661558419608,0,0,0,0,0
X601628.CH.EQUITY,0.0694133307939154,0,0,0,0,0,0,0,0,0.0527354842006585,0,0,0,0,0,0,0,0.162767382252929,0,0,0,0,-0.125722402257491,0,0.19497114948535,0,-0.0328604375522442,0,0,0,0.0216901039957561,0,0.222699909823457,0,0,0.502061055194445,0,0,0,0,0.0535343650790367,-0.0455250567135866,0,0,0,0,0,0,0.0410717510997752,0,0,0
X601988.CH.EQUITY,0.249775023648332,0.00241462393427049,0,0.061514387232946,0.059726895253269,0,0,0,0,0,0,0,0.179047701446881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26375332842275,0,0.1040422928441,0,0,0,0,0,0.00526103112386706,0,0,0,0,-0.0841052374803004,0,0,0,0,0,0,0.344883671632739,0,0.0099446853601684
X1299.HK.EQUITY,0,0,0,-0.0710975984805027,0,0,0,0,0,0.177279047810598,0,-0.00495017090470263,-0.116473809013861,0,0,0,0,0,0,0,0,0,0,0,0,0.207683342485354,0.0550564056446996,0,0,0,0,0,0,0,0.0306591664159115,0,0,0,0,0.0700397190968675,0,0.116081503339756,0,0.0615773854035025,0,0.019856018638321,0.158704901374307,0,0.135288672386352,0,0.036147835791537,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659437727129243,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0373623428684723,0.104427064739577,0.609268866948082,0,0,0,0.0544592582175344,0.106410183720571,0,0,0,0,0,0,0,0,0.207205506681726,-0.0972976929615991,0.099300403375321,0,0,0,0.130176085159117,0,0.173604889080184,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.144007958216686,0,0,0,0,0,0,0,0,0,0,0,-0.0148748668466746,0,0,0,0,0.479724066667211,0,0.185517489036757,-1.38777878078145e-17,0,0,0,0.119707503420792,0.150384490954935,0,0,0,0,0.0785076031450647,0,0,0.0201403914777894,0,0,-0.0582885867561353,-0.176176712711937,0.105665242860795,0.033079656875589,0,0,0,0,0
