,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.0973808149493778,0,0,0,0,0,-0.0666781712208452,0,0,0,0,0,0,0,0,0,0,-0.0996701410061129,0,0,0.673194053197202,-0.224458951356278,0,0,0.437863892722273,0,-0.0542684893739891,0,0,0,0,-0.0266617251537887,0,0,0,0,0,0,0,0,0.087527190117453,0,0,0,0,0,0,0.0209274734206755,0.0755399069420087
X601318.CH.EQUITY,0,0,0,0,0.0203313416000685,0,0,0,0,-0.0655627175178502,0,1.38777878078145e-17,0,0,0,0.175340145561946,0,0,0.0103693485750611,0.343387292854661,0,0,0,0,0.00924590574239868,0,0,0,0,0,0.149738267256608,0,0,0,0,0.110921976062154,0.0525978578964065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690577948757436
X601939.CH.EQUITY,0,0.0713353408309089,0,0.782758762427099,0,0,0,0,0,0.039535368903175,0.0583718663173242,0,0.00703341897846508,-0.0451584092476295,0,0.0712315399638904,0,0,0,0,0,0.00278110609350076,0,0,0,0,0,0,0.0425653418049339,0,0,0,0,0,0,0,0.072913740571372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.926224704545824,0,-0.00863932649962313,0.0842861432757939,0,-0.0715977205832622,0,0.0224799383771958,0,0,0,0,0,0,0.0305967584026894,0,0,0,0,0,0,0,0,0,0,0,0.0167230381015699,0,0,0,0,0,0,0,0,0,0.0217159672352411,-0.0486574439216764,-0.108100472242531,0,0,0,0,0.0412875192161773,0,0,0,0,-0.105424256504283,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0186649195438934,0.307771302737066,0,0.253912342323594,0,0,0,0,0,0,0.453611573468768,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.066756431568868,0,0,0,0,0,0,0.0108473897286758,0,0,0,0,0,0,0,0,0,0.125322090323924,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.337974433157092,0,0,0,0,0.0683285953673178,0,0,0,0,0,0.0400854488660208,0,0,0.163226066359404,0.0109319889748789,0,0,0,0,0,0,0.186570843403672,0,0,0,0.0449702305892827,0,0,0,0.0391042039341375,0,0,0,0,0,0,0,0,0,0,0.0480539635357011,0,0,0.0423021266541428,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0626991839222874,0,0.0132422006409107,0,0,-0.0578221016413443,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731610290671908,0,0,0,0,0,-0.0257208041568841,0,0,0,0,0,0,0,0,0,0,0.000462730135482511,-0.134323168225652,0,0.999777109663605,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.222905759756146,0,0,0,0,0,0,0,0,0,0,0,0,0.239172832710276,0,0,0,0.0661162937525155,0,0,0,0.0343666067063977,0,0,0.174959469312535,0,0,0,0.0357523849883017,0.0258412311384486,0,0,0.028401831514042,0,0,0,-0.00914268238481247,0,0,0,0.191430297572028,0,-0.0890843375486536
X5.HK.EQUITY,0,0,0,0,-0.0439572539639019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418108471465548,0,0,0,0,0,0.360945870920786,0.201228838815331,0,-0.204534900957019,0,0,0,0,0,0,0,0,0.0357795660241876,0,0,0,0,0.248002619309361,0.065287843720286,0.00629353624496844,0,0,0,-0.273913110030309,0.207366911863735,0.0762151964268501
X388.HK.EQUITY,-0.0135941733143523,0,0,0,0.216671027068247,0,0,0.130500261164978,0,0,0,0,0,0,0,0,0.0238891828751313,0,0,0,0.23467513694461,0,0.280800997456029,0,0.132693683766699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330399399969071,0,0,-0.0956301037239199,0,0,0,-0.14207960905174,0,0,0,0.188080905629948
