,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.111069789029612,0,0.0506111982074596,0,0,0,-0.0758100312944094,0,0,0,0.482553412239363,0,0,0,-0.0724063120925305,0,0,0,0,0,0,0,0,0,0,0,0,0.0567656484945322,0,0,0,0,0,0,0,0.0897110076717157,0,0,0,0,0,0.218744058064473,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0
X601939.CH.EQUITY,0.32869479610435,0,0,0.29247889554366,0,0.0892397209078314,0,-0.0475348869764031,0,0,0,0,0,0,0.136766031378431,0.032308617905373,0,0,0,0,0,0,0,0.0719225612194999,0,0,0,0,0,0,0,-0.011187624791548,0,0,0,0,-0.108552386164676,0,0,0.333887645366643,0,0,0,0,0,0,-0.0403571820792543,0,0,0.0117965404727538,0,0
X601288.CH.EQUITY,0.371824136816292,0,0.12407017178137,0,0,0.235343672634316,0,0,0.111774078509267,0,0,0,0,0,0,0,0.0646015445529303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110271825530124,0,0,0,0,0,0,0,0,0.177054020865683,0,0,0
X5.HK.EQUITY,0,0,0.043650512697951,0.246167333347169,0,0.113715360341694,0,-0.40120617672983,0,0,0,0,0.100731183341551,0,0,0,-3.46944695195361e-18,-0.0126104528288009,0,0,0.408905652643833,0,0,0,0,0.515492836044958,0,0,0,0,0.0183619157223882,0,0,0.11129794402297,0,0,0,0,0,0,0,0,0,0,-0.21640426428939,0.0199529220267765,0.118903369053143,0,0,0,0,0
X601988.CH.EQUITY,0.19027185988945,4.33680868994202e-19,0.216660863304632,0,0,0,0,0,0.150368638543035,0,0.0704126235704881,0.1876992176411,0,-0.292381934098394,0,0,0,0,0,0,0,0,0,0.180370308250697,0,0,0,0.0926872742011233,0,0,-0.0460669383860501,0,0,0,8.67361737988404e-19,0,0.0456087136607307,0,0,0,0,0,0,0.0507116888120313,0.037742362565829,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.108604380076334,-0.0512643640737982,0,0.255985703653098,0,-0.045105086692726,0.0108241704867308,0,0.346767030286979,0,0.244807328160183,0,0,0,0,0,1.38777878078145e-17,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0767290025125413,0,0,0.0831219955615754,0,0,0,0.12369203047902,0,0.0386086368338526,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.243585669615268,0.25178365891443,0,0,0.121806968229426,0,0,0,0,0.032243565883501,0,0,0,0,0,0.0351405720007549,0,0.0676543050488543,0,0,-0.164627377729911,0,0,0,0,0,0,0.191099161185695,0,0,-0.278984714111582,0,0,0,0,0,-0.10816593102703,0,0,0,0,0,0.0383670321724759,0,-0.0895368910153482,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070392576739965,0,0,0,0,0,0,0,0.324453164634762,0,0,0,0,0,0,0,-0.0613810555191662,0,0,0,0,0,0.0183803925622018,0,0,0,-0.194508814808264,0,0,0,0,0,0,0,0,0,0
