,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.117166860944208,0,0.0514382503942582,0,0,0,-0.116729199596953,0,0,0,0.512953762065818,0,0,0,-0.0165981127156884,0,0,0,0,0,0,0,0,0,0,0,0,0.018410223287145,0,0,0,6.93889390390723e-18,0,-8.67361737988404e-19,0,0.0825580821489842,0,0,0,0,0,0.225254720821933,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.00570726795282035,0,0,0.12285138351724,0,0.2609695456169,0,0,-0.0329485017171,0.240361960981785,0,0,0,0,0,0,-0.148685298577951,0,0,0,0,0,0,0,0,0,0,0,0,0.162782820952877,0,0,0,0,-0.283432868087242,0,0.319982061570659,0.267963395326702,0.263141899074853,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.328676269249801,0,0,0.33042033034986,0,0.103677259806412,0,-0.0624566224841195,0,0,0,0,0,0,0.110022672431423,0.0665585086083906,0,0,0,0,0,0.00491694213925657,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.00900902526133942,0,0,0,0,-0.130902295126653,0,0,0.338098269364212,0,0,0,0.0177732407133687,0,0,-0.042500713648554,0,0,0,0,0
X601288.CH.EQUITY,0.368277342917339,0,0.118013906641209,0,0,0.227224681420786,0,0,0.11092700022514,0,0,0,0,0,0,0,0.0512367957059961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864614842612188,0,0,0,0,0,0,0,0,0.173443703543875,0.0565952852619429,0,0
X5.HK.EQUITY,0,0,0.0550835531635148,0.230767215372987,0,0.137065581138269,0,-0.402166022265614,0,0,0,0,0.0978886388812944,0,0,0,0,0,0,0,0.415382769117094,0,0,0,0,0.48880912991312,0,0,0,0,0,0,0,0.0975723858150961,0,0,0,0,0,0,0,0,0,0,-0.17934528224027,0,0.12254806184316,0,-0.00908390832643621,0,0,0
X601988.CH.EQUITY,0.281516617807299,0.0693782741126037,0.318561722080884,0,0,0,0,0,0.13792522584226,0,1.73472347597681e-18,0.00620956918101994,0,-0.175005645107477,0,0,0,0,0,0,0,0,0.152612790188899,0,0,0,0,0.0238583772196719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801780487256445,0,0.154370376118332,0,0,0,0,-0.0183688853426687,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0971355434716114,0,0,0.245845326741301,-0.00772226556806454,-0.0377802611921602,0.0157052472331328,0,0.280614358131158,0,0.258278335991613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921806278036521,0,-8.67361737988404e-19,0.0897220442518363,0,0,0,0.134738510032283,0,0.0105235788365282,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0368159846861,0,0,0,0.209811741885523,0,0,0,-0.179218095288215,0,0,0,0,0.366598875956407,0.177548910376552,-0.0502081604088156,0,0,0,0.10478572977057,0,0.0721095964995662,0,0,0,0,0,0,0,0,0,0.00100904548518411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.315957944365052,0.208680255183056,0,0,0.102961948143003,0,0,0,0,0.0313221930725421,0,0,0,0,0,0,0,0.0845339694915061,0,0,-0.081477630881426,0,0.0250640396525571,0,0,0,0,0.211808367906273,0.0755577738205271,0,-0.316462827038275,0,0,0,0,0,-0.203142518859725,0,0,0,0,0,0.0210745402330604,0,-0.0593278740173281,0,0.00398447822141186,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178783117836766,-0.0225717082072034,0.0346001225630433,0,0,0,0,0,0,0.228469512900562,0,0,0,0,0,0.0581147313458721,0,0,0,0,0,0,0.2422395762731,0,0,0,-0.182033398694133,0,0,0,0.0313095851027055,0,0,0,-0.15327858824269,-0.0533144683494731,0
X601166.CH.EQUITY,0,0,0.103274012446238,0,0,0,0.392498421947668,0,0,0,0,0,0,0,0,0.137306597601993,0,0,0.0463886128746598,0,0,0,0,0,0,0,0,0,0.0379368285524937,0,0,0,0,0,0,0.0178594522564004,0,0,0,0,0.133452512698841,0,0,0.0584985035914112,0,0.0821774217673209,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.0393700972806387,0,0,0,0,0,0,0.494284043089367,0,0,0,0,0,0,0,0,0.17413404695876,-0.0448444788666478,0,-1.38777878078145e-17,0,0,0,0.0736865928056953,0,0,0,0.0678871311849333,0,0,0,0,0,0.0229490847814399,0.0715741546755886,0,0,0,0.0688709711449263,0,0,0,0,0,0,0.0220289287460006,0
X600000.CH.EQUITY,0,0.0019823874729918,0,0,0,3.46944695195361e-18,0.282282767738186,-0.0328233026616138,0,0,0,0.327801065741984,0,0,0.0663233254468808,0,-5.42101086242752e-20,0,0,0,0,0,-0.0852171066314507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175141897199903,-3.46944695195361e-18,0.0457273340852312,0,0.0759865557444758,0,0,0,0
X000002.CH.EQUITY,0.0168323541905857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168457298916673,0,0,0,0,0,0,0,0,0,-0.0898381527576807,0.358038176435023,0,0,0,0,0.187624204938362,0,0,0,0,0.0997084343033754,0,0.0578091899991676,0.033889459657839,0.0382285326236857,0,0,0,0,0.0775253915751061,0,0
X000001.CH.EQUITY,0,0.100225688901236,0.0928473695057935,0,0,0,0.0309494656838676,-0.00500788686641552,0,0,0.213107973079837,0,0,0,0,0.00955447123676898,0,0,0,0,0.181803864144127,0,0,0,0,0,0.196427813932943,0,0,0.0963170814423791,0,0,-0.22310841831522,0,0.103884243764987,0.0340976658798346,-0.11300989969466,0,0,0,0,0,0,0,0,0,0,0.294207722863873,0,0,-0.0159759811769,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.299670316148943,0,0.229356644687082,0,0,0,0,0,0,0.0288138277159893,0,4.33680868994202e-19,0,0,0.363077929950351,0,0,0,0,0.0355945213655463,0,0.212057562178032,0,0,0,0,0,0,0.0680219645001611,0,-0.00272471301051479,0.135791898409923,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.235358738822436,0,0,0,0,0,-0.0938133860014864,0,0,0,0,0,0,0,0.0283525354292918,0,0,0,0,0,0,0,0.343114342948913,0.00584914681002602,0,0,0,0,0.254980736472543,0.176765345708068,0,-0.0741575453289438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.234936489979391,0,-0.225401591401784,0,0,0.0487568690979568,0,0,0,0,0.221203751710418,0,0,0.297607786987577,0,0,0.166230948317271,0,0,0,0,0,0,0,0,0,0.0478673951189964,0,0,0,0,0,0,-0.305025472567881,0,0,0,0.41281775544472,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464420388468826,0.0942065006569641,-0.0405293116272808,-0.113452629749477,0,0,0,0,0,0,0,0,0,0,0,0,0.053864523120071,0,0,0,0,-0.094569311301065,0.286621301261164,0,0,0,0,0,0.26295315191653,-0.0515732548595976,1.38777878078145e-17,0,0,0,0,0,0.209316618660613,0,0
X388.HK.EQUITY,0,0,0.183579142376977,0.0667302867943861,0,0,0,0.185228465715621,0,0,0,0,0,0,0,0,0,0.0591625487342171,0,0,0.00318399474040346,0,0,0,0,0,0,0.227377283061865,0,0,0,0,0.121922575561999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477443024036833,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.246399099898222,0,0,0,0,0,0.675529447818156,0,0,0,0,0,0.0673700345114184,-0.047036373173214,0.267379741153216,0,0,0.0717675604817375,0,0,-0.00459193954580039,0,0,0,0,0,0,0,0,-0.0828994006549725,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0182248841695792,0,0,0,0,0,0,0.114593544880494,0,0,0,0,-0.0697465342513618,0,0,0,0,0,0,0.29985594673953,0,0,0,0,0,0.0743122590093365,-0.0506882833386955,0,0,0,0.0288805505379783,0,0,0,0,0,0.195223643057044,-0.020719373610669,0,0,0.214487575967448,0,0,0,0,0,0.0271002118134051
X267.HK.EQUITY,0.213695069556568,0,0,0,0,0,0,0,0.0433065118772447,0,0,0,0,0,0.0608698997578062,0.0440435324071155,0,0.0376578314315825,0,0,0.550449236893598,0,0,0,0,0,0,0.277555897970946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788935446918788,0
X600030.CH.EQUITY,0,0.160119360483469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756296533666266,0,0,0,0,0,0.188616862346414,0,0,0,0.233608150253021,1.38777878078145e-17,0,0.0978479166689257,0.0569327410219726,0,0,0,0,0,0,0.00754208428437137,0.35228410926659,0,0
X600016.CH.EQUITY,0,0.075667965447096,0,0,0,0.113353624613737,0,0,0,0.00947866123436439,0,0.120317281806335,0.017134232185292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134123166267939,0,0,0,0.331699980446424,0,0.0242250371445283,0,0.283083805156714,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.00471602376245256,0.219714543924144,0,0,0.261106849097747,0,0,-0.0138328347108236,0,0,0,0,0,0.0894512547015772,0.0653742092631533,0,-0.0881582422119831,0.208059233811989,0,0,0,0,0,0,0,0,0,0,0.197178403217949,0,0,-0.103308935145818,0,0,0,0,0,0.0861773652495127,0,0,0,0,0,0.0160237687618414,0,0,0,0,0
X1109.HK.EQUITY,-0.120446689855643,0,0,0,0,0,0.00958797801095883,0,0,-0.184806333018343,0.0717137231920608,0,0,0,0.113525250232725,0.0525673962540842,0,0.0351588870661664,0,0,0,0,0,0,0,0,0,0.569126997051221,0,0,0,0,0.209049787251887,-0.211173332329288,0,0,0,0,0,0,0,-0.155690021628291,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.210405459762684,0.0497938411088965,0.0613190537762768,0,0,0,0,0,0.00234995808052385,0.208533426313024,0.0163303751351353,0,0,0,0,0,0,0,0,0.164601418266371,0,0.0154489612586779,0,0,0,0,0.0425483173469706,0,0.0509527015088257,0.0856501313505565,0,0,0,0,0,0.00634038841369658,0,0,0,0,0,0,0,0.184062922024854,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219059493096336,0,0,0,0,-0.101459590463976,-0.0338513345694157,0.140203067298581,0,0,0,0,0,0,0,0,0.225612376397307,0,-0.0232081570390946,0,0,0.122136725938554,0,0,0,0,-0.0408694493075682,0.204947666605935,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0466591989203916,0,0,0,0,0,0.0251536805512729,-0.0764314103404011,0.0300797982812762,0,0,0,-0.0626671754143654,0.108025745833528,0,0.124071342451034,0,0,0,0,0,0,0,0,0,0,0,-0.319515435735004,0,0.0250293140916001,0,-0.0110639638255616,0,0,0,0,0,0,0,0,0.409156126531147,0,0
