,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.401153924853023,0.0140583209884711,0.0205169663431159,0,0,0,0,0,0,0.218930441004575,0,0,0,0,0,0,0,0,0.132796773417657,0,0,0,0,0,0.0414893751060529,0,0,0,0.00448295177588072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467877796372621,0,0,0,0,0,0,0,-0.129752113614302
X601939.CH.EQUITY,0.458109015457081,0,0,0.151444665564726,0,0,0,0,0,0,0.112366882927913,0,0,0.0297270768175549,-0.110088211797783,0,0,0,0,0,0,0,0,0,0,0.18983514989973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768218257310217,0.0897096827743,-0.0058267953838008,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295749735282374,0.094796943777288,0,0,0.175328950872871,0,0,0,0,0,0,0,0,0.189293803805635,0,0,0,0,0,0,0,0.0473574927906204,0,0,0,0,0,0,0,0,0,0,0,0.12318602884788,0,0,0,0,0,0,0,0,0.000563821884767792,0,0,0,-1.38777878078145e-17,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.494016192258003,0,0,0,0,0,0.241841144864075,0,0,0,0,0,0.24167367123232,0,0.06617498665897,0,0,0,0,0,0,0,0,0,0.059136278258702,0,0,0,0,0,6.93889390390723e-18,0,0,-0.574390810531526,0,0,0,0,0,0,0,0.0850979956631628,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0583175506412951,0,0,0,0,0,0,0,0,0,0.192235172698184,0,0,0,0,0,0,0,0.281937204099797,0,0.00989120564939337,0,0,0,0,0,0,0,0,0,0.278400596938474,0,0,0,0,0,0,0,0,0.0691203970764031,0.0482648640205693,0,0.0177417464201755,0,0,0,0.100033857282092,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0860423195318542,0,0,-0.171366276438901,0,0,0,0.14715274546069,0,0,0.336164104053779,0.0364535230621378,0,0,0,0,0,0,0,0.0368646223083079,0,0,0,0,0,0,0,0.0847802302430186,0,0.0604368851744858,0,0.25067050647748,0,0,-0.041179750431562,0,0,0,0,0,1.73472347597681e-18,0.127444570570526,0
X601658.CH.Equity,0,0,0,0,0.301782731863864,0,0,0,0,0,0,0,0,0.238283929955481,0,0,0,0,0,0,0.226733084041265,0,0,0,0,0,0,0,0.071146010575637,0,0,0,0,0,0,0,0.00586809791946025,0.112653675831117,0,0,0,0,0,0,0,0,0,0,0,0.230684024807401,0,0
