,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0178319468844156,0,0.00611309480943722,0,0,0,0,0,0,0,0.466484182443543,0,0,0,-0.0967712041523478,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0504055367518617,0,0,0,0,0,0.0621845033315791,0,0,0.0893491363600511,0,0,0,0,0.209538203204542,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111984534910184,0,0,0.290648879205575,0,0.225593273442601,0,-0.0426578098061277,0,0,0.0460733803422036,1.38777878078145e-17,0,0,0.11357375447061,0,0,0,0,0,0,0,0.0803636888598796,0,0,-0.00606963597788476,0,0,0,0,0,0,0,0,0,0,0,-0.116475266429769,0,0.384083201554825,0,-0.0510756757889443,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.218761045443837,0,0.301563516234284,0,0.144051186324584,0.31227232384723,0,0,0,-0.087449480415295,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.123469608781836,0,0,0,-0.187753539384792,0,0,-0.039053576115812,0,0,0,0,0,0,0,-0.0362974217800366,0,0,-0.0267974082126547,0,0.129301660654544,-0.0518654583065939,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0
X5.HK.EQUITY,0,0,0.0379730179056897,0.207097972727944,0,0.145183472143982,0,-0.359510906837938,0,0,0,0,0.0653273290629542,0,0,0,0,0,0,0,0,0.388110620422835,0,0,0,0.453100578074042,0,0,0,0,0,0,0.0710305977319931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186293453959985,-0.0894905289573368,0,0,0
X601988.CH.EQUITY,0.223602703485314,0.0849489916306802,0.327271254784588,0,0,0,0,0,0.116263236836265,0,0,0.14549896940176,0,-0.225188681518626,0,0,0,-0.110885605246949,0,0,0,0,0,0.143280882970648,0.0805833995483672,0,0,0.133255815099564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323401886821185,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718766746472951,0,0,-0.0225454940162848,0,0.0286361281199309,0,0,0,0.312754239018346,0,0.126974949926635,0,0,0,0,0,0.151989395172469,0,0,0,0,0,0,0,0,0,0.0419382438101094,0,0,0,0,0.101672680413987,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.186829152590094,0.242636608963859,0,0,0.0332534656529878,0,0,0,0,0.0621526714520057,0,0,0,0,0,0,0,0.0919883043862296,0,0,0,-0.0979176391176929,0,0,0,0,0,0.15244454940857,0.0747418044745208,0.0372027449042855,-0.33016123089817,0,0,0,0,0,0,-0.18207537599723,0,0,0,0,0.147353255347107,0,0,0,0,0.0569000691955618,0,0,0,0.0479379262813506
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154072284481432,0,0,0,0,0,0,0,0,0.216760499066442,0,0,0,0,0,0.107513481156834,0,0,0,0,-0.0259414911699898,0.295093061169355,0,0,0,-0.16201697999599,0,0,0,0,0.0541975878276563,0,-0.0406926379187902,0,-0.169771755253932,0,0
X601166.CH.EQUITY,0,0,0.196984471315321,0,0,0,0.482820943859566,0.0699027539914938,0,0,0,0,0,0,0.0592769626984934,1.0842021724855e-19,0,0,0,0.0589171403699201,-0.0178278804138439,0,0,0.00313479239469771,0,0,0,0,0.123080589770798,0,0,0,0,0,0,0,0,0,0,0,0,0.123021566023102,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.0414510211469536,0,0,0,0,0,0,0.557389332058098,0,0,0,0,0,0,0,0,0,0.215394168028311,0,0,0,0,0,0.0306244178332988,0,0,0,0,0.0264595786801891,0,0,0,0,0,0.10934146965055,0.0098251749390752,0,0,0,0.0118895760236847,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0566735308197177,0,0,0,0.0187330465438512,0.28538418042665,-0.0378159072171501,0.0187650602557072,0,0,0.286845327652339,0,0,0.127012753399195,0,0,0,0,0,0,0,0,-0.112262870886355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133669960442569,0.0593738542112224,0.0632673247022452,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592221709138255,0.126099343468988,0,0,0,0,0,0.0396817867568107,0,0,-0.108273886537155,0.479110783321045,0,0,0,0,0.0946515659052551,0,0,0,-0.0157385743369698,0,0.0630423251867962,0,0,0,0,0,0,0,0.140862124316941,0,0
X000001.CH.EQUITY,0,0.0461173857714361,0.0480881826605185,0,0,0,0.172758849074611,0,0,0,0.172477195855827,0,0,0,0,0,0,0,0,0.131832022602589,0,0.00339321915272749,0,0.0686792002691008,0,0,0.155155568361437,0,0,0,0,0,0,-0.141704460950343,0,0,0,-0.187590408421316,0,0,0,0,0,0,0,0,0.21855928143838,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.292076259019175,-0.012144550212606,0.270594043790769,0,0,0,0,0,0,0.0169747168146054,0,0,0,0,0,0.231309681416872,0,0,0.00393278363896902,0.174523122007102,0,0.251745919373056,0,0,0,0,0,0,0,0,0,0.0919088878929889,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.296440809351513,0,0,0,0,0,-0.0857074181632389,-0.032094054272984,0,0,0,0,0,0,0.0649784426248817,0,0,0,0,0,0,0,0.332914543497948,0.030116970245026,0,0,0,0,0.169697454165708,0,0.234479313145137,-0.0541286360010255,0,0,0,0,0,0,0.0659144266963336,0.0229011355141371,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.201689269461868,0,-0.242433837672911,0,0,0.0311407615066623,0,0,0,0,0.327611637981071,0,0,0.387686304503445,0,0,0.102469549658622,0,0,0,0,0,0,0.0126089976832713,0,0,0,0.0325398864764723,0,0,0,0,0,0,-0.286152356718628,0,0,0,0.435790390321041,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719355278401393,0.0336881053429559,0,-0.215876216269163,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0108198642959742,0,0,0,0,0,0,0,-0.0949188962424376,0.276630227736497,0,0,0,0,0.261717429156998,0,0,0.0694873122714239,0,0,0,0,0,0.216436014823802,0,0
X388.HK.EQUITY,0,0,0.101495391021624,0.216767498400471,0,0,0,0.256885322461352,0,0,0,0,0,0,0,0.0319233964716351,0,0.0815243760898458,0,0,0,0.0307558554746726,0,0,0,-1.73472347597681e-18,0,0.230584470224214,0,4.33680868994202e-19,0,0,0,0,0,0.0020727757704738,0,0,0,0,0,0,0,0,0,0,0,0.0304106375450864,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072652110831958,0,0,0,0,0,-0.0278441056276153,0,0,0,0.000945953410932,0.0419649450216608,0,0,0,0.160338224853439,0,0,0,0,0.0503845473196204,0,0,0,0,0.0659538305353802,0,0,0.275510772229658,0,0
X11.HK.EQUITY,0,0,0,0,0.14780422496821,0,0,0,0,0,0,0,0,0,0,0,0,0.0581942195702061,0,0,0,0,0,0,0,0.47447547762805,-0.0746967576057703,0,0,0,-0.0974672554935915,0,0.290358889981284,0,0,0,0,0.171602558384381,0,-0.0432694373859279,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.119475300267921,0.132504626295463,0,0,0,0,-0.0422059173936953,0,0,0,0,0,0,0.228561330145426,0,0,0,0,0,0,0,0,0,0,0.161372406609182,0,-0.099177656135947,0,0,0.060427525121384,0,0,0,0,0.245592657304793,0,0,0,0,0,0.0279845520944291
X267.HK.EQUITY,0.21566709733852,0,0,0,0,0,0,0,0.0116432826263909,0,0,0,0,0,0,0,0,0.0658731822290385,0,0,0,0.565768495437478,0,0,0,0,0,0.240481238457007,0.0553392600374518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112358174866592,0
X600016.CH.EQUITY,0,0.00820773769420975,0,0,0,0,0,0,0,0.0642732460349068,0,0.356972786633287,0.169593015896848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125167081242243,0,0,0,0,0,0,0,0,0,0,0,0.186583840967092,0.153275219733812,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0333516843004325,0.306572674315883,0,0,0.235541027510601,0,0,0,0,0,0,0,0,0.00607329565645745,0.060078893166811,0,0,-0.000715811133095232,0.22332536040513,0,0,0,0,0,0,0,0,0,0.142963661552429,0,0,-0.104324125523969,0,0,0,0,0,0,0.106206329461282,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,-0.122738927229261,0,0,0,0,0,0.00606602938582369,0,0,-0.193717776279214,0.0728849650717184,0,0,0,0.122463982437493,0.067761465681682,0,0.0250062417887051,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.5630415859626,0,0,0.00786357362615612,0,-0.220637822514603,0.22349281987944,0,0,0,0,0,0,-0.188456214339111,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.119407391696909,0,0.309486821151651,0,0.0342676868331198,0,0,0,0.0517814994156234,0,0,0.0153842152511364,0.0334456849621443,0,0,0,0,-0.0357572117967586,0,0,0,0.351707740031211,0,0,0.025557618516975,0,0,0.0438093287904666,0,0,0.0395522061833899,0,0.143236614318235,0,0,-0.0203558798489724,0,0,0,0,0,0,0.0395831088251394,0,0,0.0931846156741421,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,-0.104704585806089,0,0,0,0,0,0.240616769449719,0,0,0,0,-0.0547197578350125,0,0,0.196882190034782,0,0,0,0,0,0,0,0.171628434358382,0,-0.0768165888945521,-0.0869915836918373,0,0.198743040753042,0,0,0,0,0.037672433420441,-0.0125108253720157,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0386465154625813,0,0,0,0,0,0,-0.0235670064921736,0,0,0,0,0,-3.46944695195361e-18,-0.0174629282923178,0.119679843497846,0,0.0024081478540714,0.140092354800716,0,0,0.101768614466904,0,-0.199448784412931,0,0,0,0,0,0,0,0,0,0,0,-0.185348177349119,0,0,0,0,0,0,0,0,0,0,0.141437341796581,0.379918078786827,0,0.128207287086025
X600048.CH.EQUITY,0,0,0,0,0.273556330462609,0,0,-0.0942151499801175,-0.329202431428382,0,0,0,0,0.21087761806048,0,0,0.0214585488364494,0,0,0,0,0,0,-0.0232958437495811,0.0246406242976369,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.181050213834217,0,-0.0588894675966958,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,-0.0404401716955677,0,0,0,0,0,0,0,0.0152495915148211,0,0.0308067943669982,0,0,0,0,0,0,0,0.0279162161058401,0,0,0.183240806294019,0,0,0,0,0,0,0,0,0,0,0.127661111589573,0,-0.319111496284755,0,0.0646846206513836,0.598081443632393,0,0,0,0,0,0,0,0,-0.0561118261048336
X601688.CH.EQUITY,0,0,0,-0.163264100003258,0,0,0.26470753513983,0,-0.231860437749963,0,0,0,0,0,0,0,0,0.12047550450415,0,-0.225273890590226,0.560060775979691,0,-0.438355988168858,0,0,0,0,0,0,0.230588795283507,1.0842021724855e-19,0,0,0.11832055181428,0,0.14114693987315,0.171391978409865,0,0,-0.032244146918979,0,0,0,0,0,0,0,0,0,0.0194491246072405,0,0
X12.HK.EQUITY,0,0,0.108892417833849,0.127153594254537,0,0.0429229647407156,0,0.366261562540567,0,0,0.0758917111895931,0,0,0,-0.200802495146132,0,0.12172304422793,0.178462715773471,0,0.0750044939185088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194654992475598,0.170221318939526,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.223413466614218,0,0,0,0,0.0510205321947275,0,0,0,0,0,0,0,0.494514658255866,0,0,0,0,0,0,0,-0.131660341028146,0,0,-0.0463172014836144,0,0,0,0,0,0.0780537874898861,0,0,0,-0.0820869461363991,0,0.034135231718281,0,0,0.339714199354032,-0.0699107930772699,0,0,0,-0.0200465386452471,-0.229966167552825,0,0,0,0,0.0804259095603011
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,-0.127135523076511,0,0,0,0,0.415611328518402,0,0,0,0,0.0424381653472155,0,0,0,0.366573854262574,0.0524414186275169,0,0,0,0.0498995026307885,0,0,0,0,0,0,0,0,0,0,0.269622993543534,0,0,0,0,0,0,0,0.000214555606766477,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0442142098126985,0.0424804445503484,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289993858678584,0.119994945148238,0,0,0,0,0.269571486148948,0,0,0,0,0,0,0.0458948718515697,0.401373267054104,0,0,0,0,0
X823.HK.EQUITY,0.143762433496877,0,0,0,0,0.0385303207664111,0,0,0,-0.0420210616467922,0,0,0,0,0,0,0,0,0,0,0,0.379873341509048,-0.334668399159893,0,0,0,0,0,-0.0444406406557415,0,0.0330210876859595,0.254725069924626,0,0.0663623615356111,0,0,0,0,0,0,0.228993287023889,-0.203135319945813,4.33680868994202e-19,0,-0.0818692638086421,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,-0.0428485138907301,0,0,-0.147757022448597,0.0129481865869849,0,0,0,0,0,0.210864084287097,0,-0.00246086851550517,0,0,0,0,0,-0.224141240724864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953716329852793,-0.0888152504645987,0,0.449627291676477,0,0,0,0,0.0729166716807436,0,0,0,0,0,0,0.196421412001543,0.346586093214258,0,0
X601229.CH.EQUITY,0.104152029335067,0,0.378745641883433,0.124125811074936,0,0,0,0,0,0,0,0,0,0.0340377718526166,0,0.0826993469781746,0,0,0,0,0,0,0,0,0,0,0.0162995775124908,0,0,0,0.00805746427692454,-0.156973156002139,0,0,0,0,0,0,0,0,0,-0.0827224916274735,0.120857909338496,0,0,0,0,0,0.512370629904379,0,0,-0.0279697418421277
X601336.CH.EQUITY,0,0,0,-0.19992087841785,-0.167171292231252,0,0,0,-0.0298174898794656,0,0,0,0,0,0,0,0,0,0.394452442205862,-0.0525430731319402,0,-0.0086395455349209,0,0,0,0,0,0,0.170379446930463,0,0.0680353823022622,0,0,0,0.037319601403202,0,0,0,0,0,0,0,0,0,0,0.472412388029528,0,0.0681468256871013,0.145917260129534,0,0,0
