,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.0890152806829861,0.0784677759121508,0,-8.67361737988404e-19,0,0,0,-0.0215137143578365,0,0,0,0,0,0,0,0,0,0,-0.0804955165850761,0.0371605698153523,0,0.424202843150846,-0.285743859749056,0.334570809740344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965131628933819
X601318.CH.EQUITY,0,0,0,0,0,0.190694892057623,0,0,0,-0.0365068343059261,0,-1.38777878078145e-17,0,0.0905167634047724,0,0,0,0.0978854935998542,0,0,0.016118815715708,0,0,0,0,0,0,0,0,0.076340251351378,0.148933893825742,0,0,0,0,0.191830506721691,0,0.101430856395404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437746038723986
X601939.CH.EQUITY,0,0.0818968791359801,0,0.802211815654711,0,0,0.00154400404702281,0,0,0.043837620881445,0,0,-0.0103270347812662,0.0144805006891298,0,0,0,0.0800844775799915,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0256952050169201,0,0,0,0,0,0,0,0,0,0,0.0686835558193836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.964713622579829,0,-0.00555172248778865,0,0,0,0,0,0,0,0,0,0,0.014803396421868,0,0,0,0,0,0,0,0,0,0,0.0602985156072101,0,0,0,0,0,0,0,0,0.0402510111937782,0,0,0,-0.0761699129369253,-0.0818164435090857,0,0,0,0,0.00196751438595545,0,0,0,0,-0.0826754114374292,-0.0360549656947766
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.235527892489622,0,0.161707896403832,0,0,0,0,0,0,0,0.0884268785791648,0,0,-8.67361737988404e-19,0,0,0,-0.115902141767272,0,0,0,0,0,0.0715675368239281,0,0,0,0,0.455308634330076,0,0,0,0,0,0,0,0.0915835543511105,0,0.214738736253902,0,0,0,0.0324700767022553
X600036.CH.EQUITY,0,0,0,0.328859916754126,0,0,0.00603443957582312,0,0.0354580878620281,0,0,0,0,0,0,0,0.172008318115292,0.0120347437229992,0,0.0251103433319435,0,0,0,0,0,0,0.0349672973477582,0.170452763150123,0,0,0.113410841607609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405970533004662,0,0,0,0,0.0420902663331991,0,0
X601988.CH.EQUITY,0,0,0,0.0770248586829768,-0.0210011090186468,0,0,0,-0.0381229017281062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467700388463528,0,0,0,0,0,0,0,-0.0133125502253953,0,0,0,0,0,0,0,0,0,0,0,-0.127055853136588,0,0.999292851937099,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0995178901023689,0,0,0,0,0.179114006826024,0,0,0,0,0,0,0,0,0,0,0,0.299001431496883,0,-0.0257393223742098,0,0,0,0,0.124940673942877,0,0,0,0,0.147735288905148,0,0,0.079820142928671,0,0.0666631933347101,0,0,0,0.0821643453985571,0,0,0,0,0.127074065703993,0,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0321543539661309,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146819565578847,0,0,0.0254568830767808,0,0,0,0,0.116314195694088,0,0.455464072640905,-0.0184565298852099,0,0,0,0,0,0,0,-0.118201912349039,0.145376238460928,0,0,0,0,0,0.0824748225089888,0,0,-0.153388575748977,0,0.0806501636747723,0.16944703054996,0
X388.HK.EQUITY,0,0,0,0,0.228506100880314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181017639859269,0.282129943833719,0,0,0.115953507105446,0,0,0,0,0,0,0,0,0.0913009980277257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238960431087727,0,0.16243158161235
