,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.231577238462417,0,0,0,0,0,0,0,0,0,0,-0.269702695346963,0,0,0,0,0,0,0,0,0,0,-0.318024856858323,0,0,0,0,0.760437272354594,0,-0.180522807262255,0.267043499583087,0,-0.0507415912338772,0,-0.0226004283285185,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.16202178319309,0,-2.77555756156289e-17,0.0263078679426908,0,0,0,0,0.0593370390327851,0,0,0,0.124456414689487,0,0,0,0,0,0.0338911794221483,0,0,0,0,0.0582773173853229,0,0,0,0,0,0,0,0.591691226537492,0.0220408261038089,0,0.0195229972925161,-0.0774956372780442,0,0,0,0,0,-0.0398080445345783,0,0,0
X601939.CH.EQUITY,0.283713833229893,0,0,0,0,0,0,0,0.0524596749509852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039839164472507,0,0,0,0,0.117600040907831,0,0.0209506654451727,0,0,0,-0.083802769487399,0,0,0,0.387066172672381,0,-0.0206599207585043,0,0,0.110992411836806,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.00501388402579656,0,0,0,0.276724715375562,0,0,0.185221122850008,0.0457572564019212,0,0,0,0,0,0,0,0.0680332477286693,0,0,0,0,0,0,-0.054230336021846,0,0,0.0967321848850628,0,0,0,0,0,0,-0.0957099957449259,0,0,0.157649170247071,0,0,0,0,0,0.106844133497237,0.0833650861050624,0,0,0.113386190680476,0,0,0
X5.HK.EQUITY,-0.145292491920666,0,0,0.0144165099948169,0,0,0,0,0,0,0.074909582662349,0,0,0,0.30787790654688,0,0.200206437554267,0,0,0,0,0.281694250756097,0,0.283539035306665,0,-0.00493824685405229,0,0,0,-0.269530454644829,0,0,0,0,-0.0559855198939148,0,-0.107080346720192,0,0,0,0.311211265553402,-0.108086692238998,0,0,0,0,-0.0957124360129063,-0.166327485746797,0,0,0
X601988.CH.EQUITY,0.251522534261342,0,0,0.569200080494305,0,0,0,0,0,0,0.101996363131235,0,0.0996246875602464,0,-0.0459297000222775,0,0,0,0,0,0,0,0.00620190312801964,0.0583714511788771,0,0,0.0407754558357852,0,0,0,0,0,0,0,0,0,0,0,0.0265413560463508,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19
X600036.CH.EQUITY,0,0.386184590936919,0,0.0746060339889175,0,0,0,0,-0.0737245058921423,0.598941366372827,0,0.0115898275466903,0,0,0,0,0,0,0,0.107382449421762,0,0,0,0,0,0.0271023370486432,0,0.07551631041733,0,0.294302546858091,0,0,0,0,-0.291891944535769,0,0,0,-0.0609041356660795,0,0.176824212761077,0,0,0,0,0,0,0,-0.148906491393657,0,0
X1299.HK.EQUITY,0,0.211747327380399,0,0,0,0,0,0,0,0,-0.110235600928296,0,0,0,0.0332772841913292,0,0.259001999914989,0.0306116163766277,-0.147940372907167,0.132129737334496,0,0,-0.0625618737839429,-0.0306864820260008,0.461279815335746,0,-0.0797243056393363,0,0,0,0,0,0,0,0,0,0,0,0.0465839099283485,-0.149769243320983,0,0,0,0,0,0,0.018996572809477,0,0,0,0
X601628.CH.EQUITY,0,0.0903265494310827,0,0,0,0,0,0,0,0,0,0,0,0.330283024224023,0,0,0,0.0342337323307416,0.00918896523161575,0,0,0,0,0,0.0959847697839859,0,0,0,0,-0.0542700272385851,0,0,0,0,0,0,0.0749562044368205,0.177685257707622,0,0,0,0,0,0,0,0,0,0,0.137447551378503,0,0
X601328.CH.EQUITY,0,0.293108447699528,0.119509045944083,0.382249813059583,0.014899798828184,0,0.190724652049048,0,0,0,0,0,0,0,0,0,0,0.0655374272369091,0,0.0302295584497251,0,0,0,0,0,0,0.261432279462073,0,0,0,0,0,-0.321644021461005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35239611231584,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.291981935900854,0,0,0.211660336290619,0,0,0,0,0.539829244516812,0,0,0,0,0,0,0,0,0,0,-0.193957687817662,0,0,0,0,0,0,0,0.327707419509737,0,0,0,0,0,0.299446253917845,0,-0.0863068747705408,0,0,-0.165859125217365,0,0,0,-0.104676262165495,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.241075423200423,0.329430126819444,0,0,0.152848086538203,0,0,0,0.535430961501421,0,0,0,0,0,0,0,0,0,0,0,0.00994345313885555,0,0,0,0.124259713217234,0,0,0,0,0,0,0,-0.319621624681249,0,0,0,-0.0129122857503376,0,0.0357102827077886,0,0,0,0,0.0222319880475442,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238487113630685,0,0,0,0,0,0,0,0,0,0.0483081206288324,0,0,0,0,0,0.143536248502778,0,0,0.312253693351504,0,0,0,0,0.00173536751596673,0,-0.133126763582147,0
X601601.CH.EQUITY,0,0.377213789119077,0,0,0,-0.230596044242595,0,0,0.29763036239215,0,0.0166026512094704,0,0,0,0.174114851840236,0,0,-0.0827858579534714,0.0814004865443555,0,0,0,0,0,0,0.0453008067676082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202072977994824,0
