,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.20456113856509,0,0,0.137107796442842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11691938780352,0,0,0,0,0,0.032731694248152,0.0294110596145132,0,0,0,0,0,0.337027376929453,0,0,0,0,0,0,0,0,0,0,0,0.108515097449335,-0.125416559464934,0,0,0,0,-0.0972187525987618
X601939.CH.EQUITY,0.178850126252046,0,0,0.252657930224618,0,0,0,0,0,0,0,0,0,0.332932201849417,0,0,0,-0.101822163729669,0,0,0,0.0257314097829993,0,0,0,0.256410228139788,0,0,0,0,-0.101128680829135,0,0,0,0,0,0,0,-0.0301565142295391,0,0,0,0,-0.0113829722276851,0,0,0,0,0.0367118367450984,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.264564867017258,0.0109360181939691,0,0,0,0,0,0,0,0,0.021736112840099,0,0.0226216588369351,0,0,0,0,0,0.0292390329061835,0,0,0,0,0.0808577007815689,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.396997781814464,0,0,0,0.1454927490385,0,0,0,0,0
X601288.CH.EQUITY,0,0.573854150560286,0,0,0,0,0,0,0,0,0,0,0,0.111391070319293,0,0,0,0,0,0,0,0.170314963150139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576512416500119,0,0,0,0,0,0,0,-0.0557865919015224,0.03006168891224,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.137163800999922,0.177818545386403,0,0.171576392761588,0,0,0,0,0,0.298332268209965,0,0,0,0,0,0.233159908139311,0,0.121329649818745,0,0,0.0487127443739649,0,-0.0418911479147439,0,0,0,0.162080985790616,0,0,0,0,0,0,0,0,0,0,0,-0.583435398027153,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.161234956197639,8.67361737988404e-19,0,0,0,0,0.145717275072255,0,0,0,0,0.229869462088916,0,0,0,0,0,0,0,0,0,0.0889100165520892,0,0,0,0,0,0,0,0,0,0.00927045189292038,0.296512182360731,0,0,0,0,0,0,0,0.0611147142308973,0,0,0,0,0,0,0.00489033356691168,0,0.0217396581425681,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.222772349512032,0,0.0438994295133621,0,0,0.187388437474725,0,0,0,0,0,0,0.103678299752664,0.0388096044378821,0,0,0,0.0476838017873042,0,0.0209375384425229,0,0,0,0,0,0,0,0,0,0,0.290795760868748,0,0,0,0.0399980171216979,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.350173324817558,0,0,0,0,-0.129365560059667,0,0,0,0,0,0,0,0,0,0,0,0.00250566394808165,0,0.101547112874439,0,0,0,0.0701362007984834,0,0,0,0,0,0,0,0,0,0,0.122902333987754,0,0.13515287759406,0.107970226266509,0,0,0,0,0,0.0162160704836039,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062964271991091,0.125338798967885,-0.273970773740196,0,0.07861676868762,0,0,0,3.46944695195361e-18,-0.478934073900755,0.89231004020224,0.0339827859946131,0,0.577205637105592,0,0,0,0,0,0,0,0,0.0231892117135062,0,0,0,0,0,0,0,0,0,0.0975089856804464,0,0,0,0,0
X601658.CH.Equity,0,0.0995460698753954,0,0.128332804566207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370755985981809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169132466494565,0.0966469628309433,0,0,0,0,-0.0441754114229386,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187168347693883,0.0489337256108644,0,0,0,0,0,-0.0365170434133586,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.478042433723075,0,0,0,0.0350661192778281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00924063653137432,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.123804040403143,0.264029847214263,0,0,0,0,0,0,0,0,0.0459330992928878,0,0.0460321411578413,0,0.235970986896643,0,0,0,0,0,0,0.0539294082804584,0,0,0,0,0,0,0,0.0712577158171408,0.0755747191477274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349719698705326,0,0,0
X601166.CH.EQUITY,0,0.0904584349638284,0,0.0919915732518927,0,0.101294396263509,0,0,0,0.037360282492786,0,1.73472347597681e-18,0,0.157766908449387,0.126030142482605,0,0,0,0,0,0.0693130089570713,0.0722536184726313,0,0,0,0,0,0,0,0.173533273186994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199018629411348,0,0,0
X600000.CH.EQUITY,0,0,-5.42101086242752e-20,0.227124630512317,0.0314469364488564,0.116711452787932,0,0,0.0674126176863131,0,0,0.0875431059017405,0.183202347602528,0,0,0,0,0,0,0,0,0.0506276497019096,0,0,0,0,0,0,0,0.0881371535585842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534728636447979,1.73472347597681e-18,0,-0.0148368714218288,0
X000002.CH.EQUITY,0,0,0.0656541394502743,0,0,0,0,0,0,0,0,0.0160692297718629,0,0,0,0,0,0,0.0885578384159824,0,0.0538398418305162,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.348631209049593,0.141041833300209,0.208077718985238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293640776651076,0,0,0.0869549342695179,0,0,0,0,0,0,0,0.0177350429926831,0,0,0.313018289210443,0,0,0.0711007080572151,0.169484198263604,0,0,0.00757918658273262,0,0,0.0392994798181904,0,0,0,0,0,0,0,1.73472347597681e-18,0.0540169937739858,0
X16.HK.EQUITY,0,0,0,0,0,0,0.21761074328203,0,0,0,0,0,0,0,0,0,0,0.0403391688863042,0,0,0,0.183139721835009,0,0.101051230891689,0,0,0,0,0,0,0,0,0.074565578729291,0,0,0,0,0.35482064678068,0,0,0,0.0932395780680351,-0.105119855676049,0.0745280764374447,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,-4.33680868994202e-19,0,-0.118283181659498,0.026437190075058,0,0,0,0,0,0,0.643270519033494,0,0,0,0,0,0,0,0,0.0352927900931018,-0.0539946390782027,0,0,0,0.0641747269976575,0,0,0.104268231412422,0,0,0,0,0,0,0.146972633841381,0,0,0,-0.0226397370694441,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768201126109762,0,0,0,0,0,0,0,0.141178638121897,0,0,0,0,0,3.46944695195361e-18,0,0,0.0129291524997727,0,0,0,0,0,0,0.152776749490883,0,0,0,0.0214029789874353,0.101021542765846,0.435603907786662,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0477172203761825,0,0,0,0,0,0,0,0,0,0,0,0.0395541524730051,0.099225558575439,0.203245121155482,0,0,0,0,0,0,0,0.0978803870628379,0.121181609590642,0,0,0,0,0,0,0,0,0.00683846731221353,0,0.238250657471418,0,0,0,0
X000001.CH.EQUITY,0,0,0.645387104845947,0,0.0465911740126726,0,0,0,0,0,0,0,0,0,0.0318887215509648,0,0,0,0,0,0,0,0,0,0,0,0.1398960307958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0116377141915515,0,0.0278453267149953,0,0,0,0,0,0,0,0.348959286557839,0.133249815271851,0.0404545293674435,-1.73472347597681e-18,0,0.361041382258544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.305325686670431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399666095499931,0,0.104073762327468,0,0.0905089670774361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01700416048849,0,0,0,0,0,0.294403051337763,-0.395921561015422,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.124493078291114,0,0,0,0.0377278703666129,0,0,0,0,0,0,0,0.0806497295784033,0,0,0,0,0,0.293704987797762,0,0,0,0,-0.00898388588848744,0,0,0.104185250364201,0,0,0,0,0,-8.67361737988404e-19,0.00638404979970424,0,0.308470737986608,0,0,0,0,0,0,0,0,0,-0.0257590728670135
X11.HK.EQUITY,0,0,0,0,0,0,0,0.250276578824501,0.289850201212382,0,0,0,0,0,0,0,0.0349427964891986,0,0,0,0,0,0,0.186161304132405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187800669199329,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0216309674873241,0
X601998.CH.EQUITY,0,0.405776925775556,0,0,0.128679851470975,0,0,0,0.0765007845554728,0,0,0,0,0.189872796871052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807515168573153,0.050753946221089,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.135100568459392,0,0,0,0.0474364421508691
X1109.HK.EQUITY,0.232879178543458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154214982963701,0,0.0428495359804773,0,0,0,0,0,0,0.432665506319122,0,0,0,0,0.0306773658208112,0.0967508386044112,0,0,0,0,0,0,0,0,0,0.0558333653095203,0,0,0,0,0,0,8.67361737988404e-19,0
X267.HK.EQUITY,0,0,0.0488571920305115,0,0,0,0,0,0.201791033771454,-0.134113201032193,0.183874028461114,0,-0.0464278996911022,0,0,0,0,0.0391808823805628,0.185378146074942,0.184691833904987,0,0,0,0,0,0,0.142944315481675,0,0,0,0,0,0,0,0,0.027569483708721,0,0,0.025642285279338,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132729890304351
X2007.HK.EQUITY,0,0,0,0.0419184729601587,0,0,0,0,0.0775206469419497,0,0,0,0,0,0,0,0.0152406176919719,0,0,0,0,0,0,-3.46944695195361e-18,0.0519600096435618,0,0.400936486544287,0,0,0,0,0,0.126332992989916,0,0.0587310751407549,0,0,0,0,0,0,0,0.188951439510252,0,0,0,0,0,0.0818494777061963,0,0,0.0487272129784055
X601818.CH.EQUITY,0,0.0773140070108574,0,0.141057099132684,0,0,0,0,0,0,0,0.158035931778445,0.20017745712776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216379941689939,-0.224491533392156,0.0364435929987951,0,-0.0239112563010031,0,-0.0548242660423712,0,0,0,0.0874143421958226,0,0,0,0.0819678257665368,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.166459800612861,0,0,0.307900953163358,0,0,0,0,0,0,0.178407127584845,0,0,0,0.0336511404907013,0,0,0,0,0,0,0,0,0,0,-0.0627107837950217,0,0.217197549567598,0,0,-0.0374271976896595,0,0,0,0,-0.0842456803709907,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0432464992113667,0,0,0,0,0,0,0,0,0,0.028625701425988,0.189575791482852,0.0194193713806654,0,0,0,-0.0317562923724906,0,0,0,0,0,0,0,0,0,0.0183947091390461,0,-0.140274184133789,0,0,0.0938957054649014,0,-2.16840434497101e-19,0,0.232442941627834,0,0,0,0.0557582147380671,0.160190383191442,0,0,0,0,0.395691167221032,0,-0.0125140244011373
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0570449435777212,0,0,0,0,0,0.211213818240421,0,0,0,0,0,0,0,0,0.194473777521347,0,0,0,0,0.246414902133626,0,0,0,0,0,0,0,0.197346801084052,0.177856486369076,0,0,0,0,0,0,0,0,0.00717813193929529,0,0.00252625729753453,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.669660834070806,0,0,0,0,0.267043201317876,-0.273684239673167,0,0,0.11138120839234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.152987198605022,0.172513533744018,0,-0.0594128419031785,0,0,0,0,0,0.0322365915086891
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0827499409771193,0.343567714804309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879707495607357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268813002541109,0,0.00164875575775893
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112955683846192,0.239892036377986,0.0808973181994089,0,0,0.0707775691935656,0,0,0,0,0,0,0.167725861442972,0,0,0,0,0.472246579265265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793872592489025,0,0,0,0
X2882.TT.EQUITY,0,0.0740128129520173,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325398328908578,0,0,0,-0.0100154670296727,-0.192437400361248,0,0,0,0.0571053110037316,0,0,0,0,0,0,0,0,0,0.182212064469785,-0.293329714610695,-0.041864448484565,0,0.796890444000405,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.108103087226557,0,0,0,0,0.13547093212174,0,0.171468379717472,0,0,0,0,0,0,0,0,0,0,0,0,0.00258305614880658,0,0,0,0,0,0.144799441433134,0,0,0,0,0,0,0,0,-0.0331659749073241,0,0.404738072433883,0.0225640304338442,0,6.93889390390723e-18,0,-0.0753057690464189
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0319918617594147,0,-0.0739522584065797,0.226478931923834,0,0,0,0,0,0,0,0,0.277010225651814,0,0,0,0,0.291181311125544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037482540361472,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.093755226649858,0,0,0,0,0,0,0.0584273243801881,0,0,0,0,0,0.0770636884820154,0,0,0,0,0,0,0,0,0,0,0,0.298453391358761,0,0,0,0,0,0.208410823055482,0,0,0.112333813853207,-0.0652001803319674,0.0751042382298949,0,0,0.08849723510978,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0688372712663739,0,0,0,0,0,0,0,0.153193352575008,0,0,0,0,0,0.0810504444053488,0,0,0,0,0.0721136711144747,0,0,0,0,0,0,0,-0.267748239016859,0,0,0,0,0,0,0,0,0,0,0.216521978851466,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.0855185638940477,0,0,0,0,0,0,0,0,0,0.250959859416519,-0.118414903932641,0,0,0,0,0,0.347025596674952,0,0,0,0,0,-0.0787993287389073,0,0,0,-0.0148602803263001,0,0,0.156258346251869,0,0,0,0,0,0,0,0,0,0.342131894850447,0,0,0,0.0700148204816302,0
X601336.CH.EQUITY,0,0,0.0701729170784779,0,0,0,0.0485238657619389,0.280574765186763,0,0,0,0,0,0,0,0,0,0,0.0784370983215827,0,0,0,0.165980380246798,0,0.00682851239819648,0.307213530644413,0,0,0,0,0,0,0,0,0.00212293992712547,0,0,0,0,0,0,0.0146898985736533,0,0,0,0,0.0224599447043927,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,-0.120773771064501,0,-0.0775409669840547,0,0,0,0,0,0,0,0.0972693989543018,0,0,0,0,0,0,0,0,0,0,0,0,0.145501572783983,0,0.164670264466605,0,0,0,0,0,-0.00691168558931647,0,0.0702982632649534,0,0,0,0,0,0,0,0,0.111260992404704,0
X000166.CH.EQUITY,-0.0418156721477726,0,0,0,0,0,0,0,0,0.0204685909094932,0,0,0,0,0,0.0706004231286606,0,0.0219592267073482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257573124799579,0,0,0,0,0,0,0,0.123487852668834,0,0.144616885280202,0,-0.0143494391956038,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.00422691334260652,0,0,0,0,0,0,0,0,0,0,0.0245060508159297,0,0,0.0555159464651437,0,0,0,0,0.0762860634026718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451047297998744,0,0.456979249568479,0,0,0,0,0,0,0,0,0,0,0,0.264164255447091,-0.03474603557874,0.125313031941506,-0.0212817669797802
X1997.HK.EQUITY,0,0,0.069902810352268,-0.0496542622519316,0,0,0,0,0.359712457303543,0.0948860918412388,0,0,0,0,-0.0737709705366012,0,0,0.143245857233537,0.11526306652385,-0.280503402550859,0.164143457212115,0,0,-0.00867553012080903,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.299413570103773,0,0,0,0,0,0,0,0.0335688159722786,0,-0.00125923327558415
X601169.CH.EQUITY,0,0.283367621330501,0,0,0,0,0,0,0,0,0,0,0,0.00147676609216486,0,0,0.106803479794816,0,0,0.172242400720404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328401658781383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
