,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.104850525418052,0,0,8.67361737988404e-19,0,0,0,-0.027265762017377,0,0,0,0,0,0,0,0,0,0,-0.178312667921416,0,0.0362875660965106,0.709887536754212,0.543320470653312,-0.259377381683427,0,0,-0.160984955668182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579394507650419
X601318.CH.EQUITY,0,0,0,0.00470266419637649,0,0,0,0,0,-0.0260640557376407,0,0,0.0271502875807491,0,0.0555482392654132,0,0.0160529333055313,0,0.498080314907203,0.0193270911039083,0,0,0,0,0,0,0,0,0.118181992972968,0,0,0,0,0,0,0.0652381735292902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.107518127062913,0,0.755444773371679,0,0,0,0,0,0.0246930645866618,0.0874597047773042,0,0,0,0.0270290909744172,0,0.0181608681779923,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0580018431555952,0,0.00743657324810668,0,0,0,0,0,0,0.0159180829229829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.954360974151876,0,-0.0449732431976332,0.0534553980577122,-0.0890829030081859,0,0,0.028163668986042,0,0,0,0,0,0.0210855728967118,0,0,0,0,0,0,0,0,0,0,0,0.0503562553246883,0,0,0,0,0,0,0,0,0,0,0.0295280071497923,0,-0.0830668121401546,0,0,0,0,0.0171911729427667,0,0,0,0,-0.110261732246371,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.082565571661517,0.235758899561906,-0.0229205605234027,0.336832356528906,0,0,0,0,0,0,0.322858212292335,0,0,0,0,0,0,0,0,-0.0999467661305651,0,0,0,0,0,0,0,8.67361737988404e-19,0.234464195740476,0,0,0,0,0,0,0,0,0.147353455388797,0,0,0,0,0,0.0365963638661173
X600036.CH.EQUITY,0,0,0,0.333933809883509,0,0,0,0,0.0775057553631868,0,0,0,0,0,0.0209518389591173,0,0.0309647336049982,0.13808325466661,0,0,0,0,0,0,0,0,0,0,0.1167601122776,0.159357256764483,0.0399704806426824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345814331546578,0,0,0.0551784862757992,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.161823986578894,0,0,0,0,0,0.0153209762480266,0,0,0,0,0,0,0.264627888086,0,0,0,0.0551398609454579,0,0,0,0,0,0,0.154400874769944,0,0,0,0.0703958845422421,0,0,0,0.0768473018417072,0,0,0,0,0,0,0,0.201257816536031,0,-0.066393797709513
X601988.CH.EQUITY,0,0,0,0.0686313047713064,0,0,0,0,-0.0494159919183602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694222074330234,0,0,0,0,0,0,-0.0208735665523898,0,0,0,0,0,0,0,0,0,0,0.000634258579923769,-0.134268780337475,0,1.00128900756783,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0287397824771175,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413385586385701,0,0,0,0.00490688496699754,0,0.186533759657275,0,0.374600148389972,0,-0.193186132298729,0,0,0,0,0,0,0,0,0,0.0394146383142719,-3.46944695195361e-18,0,0,0,0.220240221115624,0.0725984037323993,0,0,0,0,-0.274085189752731,0.197829684889662,0.0705140389673472
X388.HK.EQUITY,-0.0301335130873714,0,0,0,0.228168754361219,0,0.133472876355666,0,0,0,0,0,0,0,0,0.00113313546981591,0,0,0,0,0.150466737263973,0,0.257606965099447,0,0,0.136707291892181,0,0,0,0,0,0,0,0.0674687147102893,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239547133543635,0,0,0,0.155853432072712
