,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0173272101932716,0,0,0,0,0,0,0,0,0,0,0,0,-0.113986671292685,0.484464582411706,0.721970555825368,0.0222679761556013,0,0,0,0,0.194878038248747,-0.218184739514942,0,0,-0.302496273234384,0,0,0,0,0,-0.0262868301939767,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.127779910225425,0,0,0,0,0,0,0,0,0.0118589703405891,0,0,0,0,0.217927131247214,0,0,0,0,0,0,0,0,0.117845302599005,0.0830559659758006,0,0,0,0,0,0,0.390112394246216,0,0,0,0,0,0,0,0,0.0554751801550531,0,0,0,0,-0.0167660150443589,0
X601939.CH.EQUITY,0,0,0,0.820325320327887,0,0,0.0330615871425344,0,0,0.0235550125202632,0,0,-0.0638086652128439,0,0,0.0597197764732061,0,0.0721270431833257,0,0,0,0.000865240048521422,0,0,0,0,0,0.0602912904455374,0,0,0.0216767642625041,0,0,0,0,0,0,0,0,0,0,0,0.0218406922722104,0,0,0,0,0,0,0.0305448737742082,0,0
X601288.CH.EQUITY,0.0286084127314451,0,0.907269612156942,0,-0.0589582548092789,0,0,0,0,0,0,0,0,0,0.018307817443461,0,0.0498555021463437,0.0470936733101332,0,0,0,0,0,0,0,0,0,0.0446715154647371,0,0,0,0,0,0,0,0,0,0,0,0,-0.139609431891448,0,0,0,0,0,0,0,0,0,-0.0715286212681106,-0.0225348865531052
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.129519757131048,0,0.491109769086786,0,0,0,0,0,0,0,0,0,0,0,-0.0249970093837834,0,0,0,0,0,0,0,-0.0443778367244429,0,0,0,0,0.325750619879228,0.0434469667520542,0,0,0,0,0.285014383763566,0,0,0,0.131315789616939,0,0,0,0.111864069450364,0.106137141776089
X600036.CH.EQUITY,0,0,0.363996064822426,0,0,0,0,0,0.0309228758875064,-0.0226022078378015,0,0,0,0,0,0.138804745532559,0,0,0,0.0183935541280702,0,0,0,0,0,0,0,0.135247979848746,0.0751424430474892,0,0.213734040410031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711059363217559,0
X601988.CH.EQUITY,0,0,0,-0.0203631138976761,-0.038501243911967,0,0,0,-0.0317105124385916,0,0,0,0,1.00015423580895,0,-0.0457522742396514,0,-0.269967821005616,0,0,0,-0.0198787721465919,0,0,0.327314008794748,0,0,0,0,0,-0.043136008730845,-0.0245742216361738,0,0,0,0,0,0,0,0,0,0,0,0.0792333488294712,0,0,0,0,0.00782207792121563,0,0.102244459325023,0
X1299.HK.EQUITY,0,0,0,0,0.161869486655169,0,0,0,0,0.270045884840704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19901744365296,0,0.01383664178046,0.339293933381806,0.226939153290929,0.136807564744222,0,0.126160267847931,0,0,0,0,0.0699833434201602,0,0,0,0,0.101346878219589,0,0,-0.0910969767289141,0,0,0,0,0,0.101439017960741,-0.0234432125019968
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136820159576835,0,-0.0345664208322594,0,0,0,0,0.127731887974522,0,0,0.51751934255242,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.215217838126387,-0.292027530170955,0,0,0,-0.0919418434567878,0.00417969306595529,0,0,0,0,0,0,0.156615483570149,0
X388.HK.EQUITY,0,0,0,0,0.327233017220949,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215896241122184,0,0,0,0,0,0,0.465834465325601,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083622691841372,0,0,0.260226437819668,-0.115257032581923,-0.0691231979771369,0,0.0271891110567171,0,0,0,-0.139817005012383,0
