,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0178420871420303,0,0.00611212889244578,0,8.67361737988404e-19,0,0,0,0,0,0.466487349358979,0,0,0,-0.0967746781138256,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.05040634353674,0,0,0,0,0,0.0621749752552386,0,0,0.0893531609258727,0,0,0,0,0.209529991277895,0,0,0,-3.46944695195361e-18,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111982906393741,0,0,0.290655029664918,0,0.225584191210668,0,-0.0426606798816662,0,0,0.0460723620794017,1.38777878078145e-17,0,0,0.113570854491566,0,0,0,0,0,0,0,0.080368453951512,0,0,-0.00606725117545349,0,0,0,0,0,0,0,0,0,0,0,-0.1164732939561,0,0.384084819320699,0,-0.0510755208425195,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.322216457870598,0,0.251018082656748,0,0.121241783570498,0.26423242452043,0,0,0,-0.190567712966686,0,0,0,0,0,0,0,0,0,0.0585743042828143,-8.67361737988404e-19,0,0,-0.179570149195995,0,0,0,0,0,0,0,0,0.00155762530634277,0,-0.0838348492767522,0,0,0,0,0.136847054813994,-0.00700570323498227,0,0,0,0,0,0,0,0,0,0,-0.0196199877347405
X5.HK.EQUITY,0,0,0.0379756987381193,0.207096020015356,0,0.145185393777625,0,-0.359513066973986,0,0,0,0,0.0653251769982457,0,0,0,0,0,0,0,0,0.388109482587161,0,0,0,0.453101068276545,0,0,0,0,0,0,0.0710306515492272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186293235954121,-0.0894897767190639,0,0,0
X601988.CH.EQUITY,0.223593468264177,0.084955727882127,0.327271794608468,0,0,0,0,0,0.116263902701709,0,0,0.145502331894889,0,-0.22519225143561,0,0,0,-0.110905141128507,0,0,0,0,0,0.143281042859411,0.0805916443682208,0,0,0.133264207793242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323356331638579,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718754465547755,0,0,-0.0225498692112098,0,0.0286383821108884,0,0,0,0.312755281364298,0,0.126978445644925,0,0,0,0,0,0.151991206201404,0,0,0,0,0,0,0,0,0,0.0419400773405517,0,0,0,0,0.10166743780143,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0741768036539612,0.225185806862647,0,0,0.142547496543454,0.00283257685010144,0,0,0,0,0.0700021363579346,0,0,0,0,0,0,0.0298942507166322,0,0,0,-0.156957876453745,0,0,0,0,0,0.154089109592689,0,0,-0.117342323221832,0,0,0,0,0,0,-0.113804063742416,0,0,0,0,0.145373557827241,0,0,0,0,6.93889390390723e-18,0,0,0,0.12061039494056
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107297171952594,-0.0263080120735241,0,0,0,0,0,0,0,0.233453060533518,0,0,0,0,0,0.0663924090903932,-0.0338832715892252,0,0,0,0,0.218415985055254,0,0,0,-0.184763790234326,0,0,0,0,0,0,0,0,-0.0831813256111534,0,1.0842021724855e-19
