,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.318930591501533,0.0687187973717523,0.0831607506262791,0,0,0,0,0,0,0.18557511889276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106049837925908,0.0167874405933648,0,0,0,0,0,0,0,0,0,0,0,0,0.032264003962916,0,0,0,0,0,-3.46944695195361e-18,0.139787689890927,0
X601939.CH.EQUITY,0.458107311621354,0,0,0.151442557611649,0,0,0,0,0,0,0.112366458107114,0,0,0.0297329876142442,-0.110092171179244,0,0,0,0,0,0,0,0,0,0,0.189835370986894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768220831301892,0.089709787860114,-0.0058275321152376,8.67361737988404e-19
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295779079931967,0.0947958920092965,0,0,0.175320882415868,0,0,0,0,0,-2.16840434497101e-19,0,0,0.189287771336404,0,0,0,0,0,0,0,0.0473362484065087,0,0,0,0,0,0,0,0,0,0,0,0.123179733943658,0,0,0,0,0,0,0,0,0.000563558602258994,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379604542644309,0,0,0,0,0,0.243841346183765,0,0,0,0,0,0.227696363516681,0,0.128947084874267,0,0,0,0,0,0,0,0,0,0.0630868836928455,0,0,0,0,0,0,0,0,-0.490033016151054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315614130335242
X600036.CH.EQUITY,0,0.0583102829720022,0,0,0,0,0,0,0,0,0,0.192225765481815,0,0,0,0,0,0,0,0.281927077402645,0,0.00988062525358167,0,0,0,0,0,0,0,0,0,0.278450150220892,0,0,0,0,0,0,0,0,0.0691279068834261,0.0482415838362412,0,0.0177348793438501,0,0,0,0.100043558398951,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0992408539340571,0,0,0,0,-8.67361737988404e-19,0,0.370084008950845,0.0329624556441103,0,0.104336235887795,0.0077378722967037,0,0,0,0,0,0,0,0,0,0,0.150815695789754,0,0,0,0,0,0.100393829512521,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.174461306568692,0.0644226757315271
X601658.CH.Equity,0,0,0,0,0.301774005384907,0,0,0,0,0,0,0,0,0.238290382536562,0,0,0,0,0,0,0.22674755337953,0,0,0,0,0,0,0,0.0711339728368475,0,0,0,0,0,0,0,0.00587752732916281,0.112650894367827,0,0,0,0,0,0,0,0,0,0,0,0.230676561749707,0,0
