,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0827815484413109,0,0.09091685047108,0,0,0,0,0,0,0.472587128019408,0,0,0,0,-0.222203006708418,0,0,0,0,0,0,0,0,0,0,0,0.105104896574718,0,0,0,0.0714227037972495,0.121915809481394,0,0,0,0,0,0,0.0153516721737331,0,0,0,0,0,0.0726451658564378,0,0,0.219659294721408,-0.0608497588483668,0
X601318.CH.EQUITY,0,0,0,0,0,0.0910575496282731,-1.38777878078145e-17,0,0.264297594771542,0,0,0.316824555182496,0,0,0,0.108830439040047,0,0,0.0454621198128652,-0.0620512053210441,0,-0.031274603923632,0,0,0,0,0,0,0,0,0,0,0.110906873680744,0,0,0,0,0,-0.273819033924814,0.137328695231022,0,0.00952029391792479,0.124959076167333,0,0,0,0,0.0328553314698384,0,0,0
X601939.CH.EQUITY,0.478040241273951,0,0,0.00556091432111109,0,0.179370651429185,0,0,0,0,0,0,0,0.0625190908645667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370731518848877,0,-0.115926720838641,0,0.046435618392754,0,0,-0.0455375745132136,0,0,0,0,0
X601288.CH.EQUITY,0.5141711195995,0,0.172621399164014,0,0.137727355549762,0.0115396465625158,0,0,0.0785925718263245,0,0,0,0,0,0,-0.0663076372409442,0,0,-0.0142505462235619,0,0,0,0,0,0,0,0.0966381428406097,0,0,0,0,0,0,0.0121094358004104,0,0.0374554010851159,0,0.076411997878376,0.174519230037975,0,0,0,0,0,0,0.00557367453513944,0,0,0,0,-0.0635413753592848
X5.HK.EQUITY,0,-0.129773780005954,0.193755115622995,0.17494212446026,0,0,0,-0.168589425235598,0,0,0,0.240543586062862,0,0,0,0,0,0.51816696385918,0,0,-0.0659222479374793,0,0,0.182288577461054,0,0,-0.168672778069056,0,0,0,0,0,0,0,0,0.027650538438824,0,0,0,0,0,0,0,0,0,0.122984022386699,0,0,0.117502461602862,0,0
X601988.CH.EQUITY,0.0766045478541927,0,0.173234689481292,0.121462347274829,0,0,0,0,0.124763368565301,0.0983586259059095,0.169017804619181,0,-0.288389558282845,0,0,0,0,0,0.0183859781470184,0,0,-0.0852336596738569,0.259220274148793,0,0,0,0.111015847972131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322441469850905,0,0,0,0,0.017456568907441,0.00095722301648263
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0342987177937066,0,0,0,0.119873938669167,0,0.163740688502903,0,0.30665787847151,0,0,0,0,0,0,0,0,0,0,0,0,0.109821634195405,0,0,0,0.131077133477798,0,0.0167459541624631,0.00517924757107428,0,0,0,0.0564414586604158,0.0272158993996134,0,0,0,0,0,0.0934746446097228,0,0,0.0899667303717592,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.228208523309245,0,0,-1.73472347597681e-18,0,-0.069845630503411,0,-0.0757286227227946,-1.38777878078145e-17,0,0.267033352260508,0.259557757379675,0.141886670196631,0,0,0,0,0,0,0,0.121347911602755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162902506332281,0,0,0,0,0
X601628.CH.EQUITY,0.223327537238994,0.14614718774109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094359672899175,0,0,0,0,0,0,0,0,0,0.204623814503894,0,0,0,-0.00569285030178326,0,0.0400262856443376,0,0,0,0,0,0,0,0,0,0,0,0.0462148656026679,0,-0.016370418310185,0,0.340140711861369,0.0478830208339407
X601166.CH.EQUITY,0.141286606634039,0,0,0,0,0.100700583395989,0.297173914145499,0,0,0,0,0,0,0.10143875060878,0,0.441248188559092,0,0,0,0,0,0,0,0,0.133238291942093,0,0,0.00406228731770282,0,0,0,0,6.93889390390723e-18,0.00788173489305132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
