,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.12720931808981,0,0,0,0.11951037369208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441129133063463,0,0,0.075922399724298,0,0,0,-0.0794037024726137,0.239145763161759,0,0,0,0,0,0,0,0,0,0,0.126021791666138,-0.184384915664796,0,0.139402452416261,0,0,-0.149288549067688
X601939.CH.EQUITY,0.183645003746104,0,0,0.32861199991496,0,0,0,0,0,0,0,0.0241055588419411,0,0.232092720012776,0,0,0,-0.120678209627636,0,0,0,0.0597553044194898,0,0,0,0.229182741432179,0,0,0,0,-0.0960247646525185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00551937341253553
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0,0
X601288.CH.EQUITY,0,0.632066244151833,0,0,0.160274012985722,0,0,0,0,0,0.0134925017141211,0,0,0.0166220475950483,0,0,0,0,0,0,0,0.122978090439865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113442789449489,0,0,0,8.67361737988404e-19,0,-0.0428079060876462,0,0
X601988.CH.EQUITY,0,0,0,0.390804772529359,0,0,0,0,0,0.248142418881962,0,0,0,0,0,0.320010038992467,0,0,0,0,0.158176287138639,0,0,0,0,0,0,0.0514374892855841,0,0,0,0,0,0,0,0,0,0,-0.486394323227913,0,0,0,0,0.173560501617994,0,0,0,0,0,0,0,0.274510046706095
X600036.CH.EQUITY,0,0.205882420641728,0,0,0,0,0,0,0.154228177778676,0,0,0,0.137541053479267,0,0,0,0,0,0,0,0,0,0.0855098380494163,0,0,0,0,0,0,0,0,-0.0124484740066423,0.0038306668492077,0,0.306090099541562,0,0,0,0,0,0.058270037554089,0,0,0,0,0,0.0189481669347209,0,0.0658980334065509,-0.0209661372879707,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.382755462596577,0,0,0,0,-0.0771970076111053,0,0,0,0,0,0,0,0,0,0,0,0,0.216600948825848,0.0485656163854906,0,0,0,0,0,0,0,0.0195695978605852,0,0,0,0,0,0,0,0,0.0167846133667553,0,0,0,0,0,0,0,0,0.189971752624769,0.0920437282048392
X601658.CH.Equity,0,0.0718869745016405,0,0.100881839579266,0.0396064532506717,0,0,0,0,0,-0.0322232382373287,0,0,0,0,0,0,0,0,0.267323532698453,0.188589317344381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28945862626808,0,0.0959411453699211,0,-0.134110681336107,0,0,-0.0791382320419248,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.290048832485127,0.000155489112258208,0,0.055994681820377,0,0,0,0,0,0,0.0508196969680813,0,0,0,0,0.0153675943922581,0,0,0,0,0,0.102775464922906,-0.00804612651497917,0,0,0,0,0,0,0.28289289296149,0.129341424002503,0,0.0528118570880881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0597159137818976,0,0,0,0.167474837709907,0,0,0,0.0163540166851066,0,0,0,0.0335873425672883,0,0,0,0,0,0,0.0196262198035372,0.213713365662059,0,0,0,0,0,0,0,0.312034381922083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144694572195741,0,0,0
X600000.CH.EQUITY,0,0,0.0720159645149534,0.156993868222305,0,0,0,0,0.0164691379442988,0,8.67361737988404e-19,0,0.221221084472352,0,0,0,0,0,0,0,0.0123446134005656,0.0527773392791195,0,0,0,0.193863429455959,0,0,0.090765151259419,0,0,-0.0598005066816617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809632370228829,0,0,0,0.0212499075579266
X000002.CH.EQUITY,0,0,0.0918456228027966,0,0,0,0,0,0,0,0.0150186715015629,0,0,0,0,0,0,0,0,0,0.115810329151725,0,0,0,-0.0297989947691809,0,0,0,0,0,0.333482169153844,0.258179152487659,0.22808273828577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.25236886467716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18178170048511,0,0.0175669410513953,0,0,0,0,0,0,0,0,0.0124722338158658,0,0,0,0.396971143030694,0,0,0,0.157931307333397,-0.0950312201435599,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0796406804219956,-0.0436200934984311,0,0,0,0,0,0,0.214295566352586,0,0,0,0,0,-0.0494810889796688,-0.0841230823689312,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.109789713558163,0,0,0.50186181282476,0,0,-0.0222602488596278,0,0,0,0.0487242698890702,-0.0499448613646518,0,0,-0.000675318939235537,0,0.0550162578887855,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701142233361419,0,0,0,0,0,0,0.0729076529288988,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0552838972711534,0.306548396525806,0,0,0,0,0,0,0,0,0.0657088038246982,0,0.138932918904806,0,0,0,0,0,0,0,0,0,0.214223874215343,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.204182591306938,0,0,0.0777216557572702,0,0,0.321921196275177,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.105465118768162,0,0,0,0,0,0,0,0.34397887482602,0.116187032194384,0.0204380555351987,0,0,0.304571266900022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798895943697601,0,0,0,0.00475586888153986,0,0,0,0
X601601.CH.EQUITY,0,0,0.769988757397652,0,0,0,0,0,0,0,0.00636692057900109,0,0,0,0,0,0.218227305096613,0,0.00149042561291637,0,0,0,0,0,0.146311916770234,0,0,0,0,0,0,0,0,0,0,0,0,0.267257282715807,0,-0.0482624233469905,0,0,0,-0.264386865589691,0,0,0,0,-6.93889390390723e-18,-0.120735622583626,0,-0.0155282148118147
X2388.HK.EQUITY,0,0,0,0,0,0,0.124605728869588,0,0,0,0.0270059851974259,0,0,0,0,0,0,0,0,0.0106410629076054,0,0,0,0,0.264443495542161,0,0.0245746753989904,0,0,0,0,0,0.131749575359427,0,0.0138182194800302,0,0,0,0.0106468215741313,0,0.32700928565691,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.300256480377464,0.223237451393673,0,-0.0215284053948925,0,0,0,0,0,0.0635575061364686,0,0,0,0,0,0,0.205185930239261,0,0,0,0,0,0,-0.0164711671022066,0,0.0434505033944228,0,0.0536434392593326,0,0,0,0,0.102472949043524,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0343025151043765,0
X601998.CH.EQUITY,1.73472347597681e-18,0.345315169695281,0,0,0.0406990493143048,0,0,0.0461600452741701,0,0,0,0,0,0.294603191234285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108357866146998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167740963444491,0.0791283005953813,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.196105346609391,0,-0.0569640791168308,0.124010538933222,0,0,0,0,0,0,0,0.122079493188326,0.251241468723108,0,0,0,0,0,0,0,0.227379089895223,0,0,0,0,0,0,0,0.0707668786092656,0,0,0,0,-2.16840434497101e-19,0,0.00761584150056599,0,0,0,0,0,0,0,0,0
