,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.137728696479638,0,0,0,0.52202524763996,0,0.0295422964951498,0,0,0,0,0,0,0,0,-0.152607990091389,0,0.0382921712597617,0,0.0662923581127854,0,0,0,0,0,0.0440337270448238,0.133203110961278,0,0,0,0,0,0,-0.0512529991116042,0,0,0,0,0,0,0,0,0,0,0.00926390816774468,-0.21046813284796,0,0.0944020436466448,0,0,-0.130825162155543
X601939.CH.EQUITY,0.132093062595088,0,0,0.151319308603656,0,0,0,0,0,0,0,0,0,0.387792670879832,0,0,0,-0.116857385193686,0,0,0,0.0144992950530242,0,0,0,0.234445368485786,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264199735249571,0,0,0,0,0,0,0,0,0.0293503743110233,0.032805582940704,0,0,0.0729946937324166
X601318.CH.EQUITY,0,0,0,0,0.264564867017258,0.0109360181939691,0,0,0,0,0,0,0,0,0.021736112840099,0,0.0226216588369351,0,0,0,0,0,0.0292390329061835,0,0,0,0,0.0808577007815689,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.396997781814464,0,0,0,0.1454927490385,0,0,0,0,0
X601288.CH.EQUITY,0,0.573839390607129,0,0,0,0,0,0,0,0,0,0,0,0.111393320800938,0,0,0,0,0,0,0,0.17030000798398,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0576810711041783,0,0,0,0,0,0,0,-0.0557832588589125,0.0300436145026861,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.436511095283827,0,0,0,0,0,0.20339423773371,0,0,0,0,0,0.335204786954707,0,0,0,0,0.157257704163486,0,0,0,-0.0422065810221671,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.437369359488904,0,-0.0338783668293146,0,0,0.2009473187626,0,0,0,0,0.0183680956797827,0,0,0.378611087480513
X600036.CH.EQUITY,0,0.161215131881475,0,0,0,0,0,0.145691724395933,0,0,0,0,0.22988961790169,0,0,0,0,0,0,0,0,0,0.0889096104038276,0,0,0,0,0,0,0,0,0,0.00926302618314403,0.296535737169914,0,0,0,0,0,0,0,0.0611218890544388,0,0,0,0,0,0,0.00488643539619737,0,0.0217426003941433,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.222772349512032,0,0.0438994295133621,0,0,0.187388437474725,0,0,0,0,0,0,0.103678299752664,0.0388096044378821,0,0,0,0.0476838017873042,0,0.0209375384425229,0,0,0,0,0,0,0,0,0,0,0.290795760868748,0,0,0,0.0399980171216979,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.421043563120023,0,0,0,0,-0.180135367810191,0,0,0,0,0,0,0,0,0.0533555416995124,0,0,0,0.168494210558474,0,0,0,0,0,0,0,0,0,0,0,0.00660586689946095,0,0,0.0472366309162406,0.121951027714118,0,0.0863596420152564,0,-0.0354799137486156,0,0,0,0,0,0,0.0241918444033168,0.0571157197518097
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062964271991091,0.125338798967885,-0.273970773740196,0,0.07861676868762,0,0,0,3.46944695195361e-18,-0.478934073900755,0.89231004020224,0.0339827859946131,0,0.577205637105592,0,0,0,0,0,0,0,0,0.0231892117135062,0,0,0,0,0,0,0,0,0,0.0975089856804464,0,0,0,0,0
X601658.CH.Equity,0,0.0995475485733322,0,0.12833377523022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370755024283461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169133946790295,0.0966456414409201,0,0,0,0,-0.0441767598565298,0,0,0,0,0,0,0,0
