,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.186021697370947,0.206724734362631,0,0,0,0,0,0,0,0,0,0,0.0138012374329866,0,0,0,0,0,0,0,0.157413470301117,0,0,0,0.188900452191869,0.0393588958989189,0,0,0,0,0,0,0,0,0,0,0.133211274992443,0,-0.103475582871005,0,0,0,0.0569752602693998,0,-0.224445162560233,0,0.0817916737479479
X002142.CH.EQUITY,0.42204585903268,0,0,0,0,0.0463805110474505,0,0,0,0,0,0,0,0,0,-0.136888414933703,0,0,-0.0109247006017783,0,0,0,0.00795136441758109,0,0,-0.196730842752728,0,0,0,0,0.24050394358032,0,0.289605512250119,0,0,0,0,-0.0699568769926175,0,-0.0852554877605772,0,0,0.120718445591343,0,0,0,0,0,0,0,-0.0750737759309872,0
X600000.CH.EQUITY,0.11049258594781,0,0,0.0885037319247192,0.0992308944844324,0.289733457549281,0,0.130110172097668,0,0,0.17025949334492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645881490539701,0,0,0,0,-0.0520061854627172,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,-0.10072504224306,0,0,0.0108513970820718,0.0749973349917937
X600015.CH.EQUITY,0,0,0,0,0.000461531176041413,0,0,0.282289826169973,0.0173271436000102,0,0,0,0.242087365071,0,0,0.084290208679355,0.00323651677753278,0,0,0,0,0,0,0,0.0852382848739167,0,0.0316493984005612,0.0145290500236233,0,0,0,0,0.156900081229801,0,0,0,0.0673023504542095,0,0,0,0,-0.041148924860356,0,0,6.7762635780344e-21,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.169610957641476,0.186576737715462,0,0,0,0,0,0,0.356961359449221,0,0,0,1.38777878078145e-17,0,0.0642762262289406,0,0,0,0,0,0,0,0,0.153275425623262,0,0,0,0,0.00820220914454394,0,0,0,0,0,0,0,0,0,0,0,0,0.0125177555979616,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.251238614644725,0.0634115729699969,0.339350294238305,0,0,0,0.0313957979334056,0,0,0,0,0,0,0,-0.0311389784532444,0,-0.0370763881505053,0,0,0.0794334240207827,0,0,0.0674908487766579,0,0.0843157406245337,0,0,0,0.0109826114467423,0,0,0,0,0,0,0.0682746934149697,0,0.156721782297428,0,0,0,0,0.0441683072330123,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0592769626984934,0,0,0,0,0.482820943859566,0,0,0,0,0,0,0.123080589770798,0.196984471315321,0,0,0,0,0,0,0,0,0,-0.0178278804138439,0,0,0,0,0,0.0589171403699201,0,0,0,1.0842021724855e-19,0,0.0699027539914938,0,0.123021566023102,0,0,0,0,0,0,0,0,0,0.00313479239469771,0,0,0,0
X601169.CH.EQUITY,0,0,0.417454469602005,0.130492624618387,0,0,0,0,0,0,0.479035468757671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127781431338879,0,0,0,0.0359527411754883,0,0,0,0,0,0,0,0,0,0,0,0,-0.134455185006435,0,0,0,0,0,0,-0.0335496597323802,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0680693609664128,0,0.180307155091584,0,0.323454877193537,0,0,0,0,0,0.0479580240264707,0,0,0.572719894536007,0,0,0,0,0,0,0,0,0,0,0.0643401812506212,0,0,0,-0.0548539317133591,0,0,0,0.0313892834706096,-0.150862030799055,0,0,0.0616901960787994,0,0,0,0,0,0.0117298934105169
X601288.CH.EQUITY,0,-0.0581685037973529,0,0,0,0,0,0,0.14220335366378,0,0,0.253439573619893,0,0.298690999865082,0.289278311154602,0,-0.0126833326067648,0,0,0.134063097163001,0,0,0,0,0,0,0,0,0,0.105638134621467,0,0,-0.0579062907762106,0,0,0,0,0,0,0,0,-0.0333401661135154,0,0,-0.00438533557005958,0,0,-0.183803386923551,0,-0.0131780079240837,0,-0.0257003082795873
X601328.CH.EQUITY,0,0,0.49490993760494,0,0,0.028882983740736,0,0.0196182487735221,0.161067733067523,0,0,0,0,-8.67361737988404e-19,0.128495344532356,0.0858177251049514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204636182250568,0,0,0,0,0,0,0,0.0380722372952108
X601398.CH.EQUITY,0,0.0621767325232557,0,0,0,0,0,0,0,0.00611714206501507,0.466474532198778,0,0.0504013813044029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178391815557017,0,0,-0.0967606872855719,0,0,0,0,0,0,0,0,0,0,0,0.209516372145912,0,0,0,0.0893681414615689,0,0
X601818.CH.EQUITY,0.240612980405869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196884129123564,0,0,0,0,0,0,0,0,0,0,0,0,-0.0768141095472394,-0.0547141749283913,0,0,0.0376719042671467,0,-0.104706010597409,0,0,-0.012511013986524,0,0.198740496091005,0.171628684304754,0,0,-0.0869985881639295,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.112123707703941,0,0,0,0.0109291479133567,0,0.0689138203664366,0,0.370869120275874,0.263435314874035,0,0.16139453629928,0,0,0.246230327962244,0.0291927606284436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282077227941568,0,-0.0376380354022941,0,-0.064782880351731,0,0,0,0,0,0,0,0,0,0,0,-0.131474618323591,0,0
X601988.CH.EQUITY,0,0,0,0,0.0805812901099453,0,0,0.0323467653963143,0,0,0.145512567562027,0.223603825732563,0,0.327248878599546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084948088478483,0,0,0,0.11628214309826,0,0,0,-0.225197593830756,0,0,0,0,0,0,0,0.133237693666818,0.143281094759409,-0.1108840572933,0,0,0
X601998.CH.EQUITY,0,0,0.175353411178798,0.219084552842706,0.281285998272976,0,0,0,0,0,0.0896462370141476,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05696969135405,0,0,0,0,0,0,0.158687733112239,0,-0.053555114134217,0,0,0,0,0,-0.00227675928277992,-0.0338835260737346,-0.0975259424301977,0,0
X601658.CH.Equity,0,0,0,0,0.0490366091707342,-0.0649849810398811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.526195337155564,0,0,0,0,0,0.536553735518652,0,0,0,0,0,-0.0555589579872218,0,0,0,0,0.230696250897218,0,0,0,0,0,0,0,0.164984288075911,0,0.0379623860993952,0,0,-0.865392382853537
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0432692090225092,0,0,0,0,0,0,0,0,0,0.474478875579541,0.147802774445036,0,0,0,0,0,0,0,0,0.290358987577565,0,0,0,0,0,0,0,0,0,0,0,-0.0974641798665516,-0.0746972705757638,0,0,0,0,0,0,0.0581926504078916,0.17159888173836,0,0
X2388.HK.EQUITY,0,-0.104318389546503,0,0,0,0,0,0,0,0.0333462812919615,0,0,0,0,0,0,0,0.223338312618358,0,0.306566904017534,0,0,0,-0.000711447809232254,0,0,0,0,0,0,0,0,0,0,0,0.235524514591951,0,0.106213484747265,0,0,0,0,0.14294550234969,0,0.00608091221218531,0,0,0,0.0600860504704352,0,0,0
X5.HK.EQUITY,0,0,0.139430427001209,0,0,0.00768218835117318,0,0,0,0.23785081084987,0,0,0,0.0783923588252737,0.0659085065573157,0,0,0.435957135508349,0.426571223644253,0,-0.128372760954758,0,0,0,0,0,0,0,0.0761685679884766,0,-0.0933581794843005,0,0,0,0,-0.370704746738137,0.157701323212605,0,0,0,0,0,0,0,0,0.0164884045337748,0,0,-0.000194436826248837,0,0,0.0192480853723369
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0436887348659108,0,0,0,0,0,0,0.0415301886845049,0,0,0,0,0,0,0.535134491902541,0,0,0,0.0846701155357487,0.0626448103648332,0,0,0,0,0.206674155055317,0.0203246253097908,0,0,0,0,0,0,0,0,0,-0.0190714758522396,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,-0.0291875804488912,0,0,0.0492120948681624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255684978329654,0,0,0.479875230393013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119556021814041,0.0731946803547935,0,0,0,0.00884206337092348,0.0472419538987073,0,0,0,0,0,-0.0149861613091588,0
X300059.CH.EQUITY,0,0.0116425575429449,0,0,0,0,0,0,0.156584941737224,0,0,0,0,0,0,0,0,0,0,0,0.174532474806468,3.46944695195361e-18,0,0,0.360544421601361,0,0.149331786660212,0,0,0,0,0,0.29628356847639,0,0,0,-0.123588545775124,-0.147724126588254,0,-0.0410068109478983,0,0,0,0,0,0,0,0,0,-0.00404927648587524,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072652110831958,0,0,0,0.275510772229658,0,0,0,0.0659538305353802,0,0.160338224853439,0.0419649450216608,0,0,0,0,0,0,0,0,0.0503845473196204,0,0,0,0,0.000945953410932,0,0,0,-0.0278441056276153,0,0,0,0,0
X600837.CH.EQUITY,0,-0.0835667938053434,0,0,0,0,0,0,0,0,0.200218019832432,0,0,0,0.0170866391619916,0,0,0,0,-0.144538682942832,0,0.351542361952425,0.198934959654784,0,0,0,0,0.444365789634805,0,-0.224808123688059,-0.0247437138457327,0,0,0,0,0,0,0.057461439149703,0,0,0,0,0,0.0882351508445554,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.0327157582698911,0,0,0.242484519673137,0,-0.175083591160636,0,0,0,0,0,-0.0710354158554518,0,0,0,0,0,0,0,0.179136947461059,0,0,0,0,0,0,0.680883624777961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113998316561244,0,0,0,0,0,0,-0.0828747719211357,0,0,0.0238740823111362
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0553061670401897,0,0,0,0,0.394868676436662,0.218194201290318,0,0,0,0,0,0.033386172809675,0,0,0,0,0.0130972087718824,0,0,0,-0.0458581062948293,0,0,0,0,0,0,-0.126765568289787,0,0,0.0625796008842449,0.101909429779217,-0.216696506546525,-0.0959715764674945,0
X601211.CH.EQUITY,0,0,0,0.0458948718515697,0,0,0,0,0,0,0,0,0,0,0,0,0.0424804445503484,0,0,0,0,0,0,0,0.269571486148948,0.401373267054104,0,0,0.289993858678584,0,0,0,0,-6.93889390390723e-18,0.0442142098126985,0,0,0,0,0,0,0,0,0.119994945148238,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0.0543000373043373,0,0,0,0,0,0,0,0,0,-0.597824208268034,0,0,0,0,0,0.346784132081744,0,0.507009787700729,0,0,0,0.00307162157961672,0,0,0,0,0,0,-0.143287961349869,0,0,0,0,0.129457011277787,0,0,0,0.0190417161314821,0,0,0,0,0,0,0,0.157160859664281
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.137117208004777,0,0,0,0.137987649502304,0,0,0,0.0398622815274291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290042169622846,0.0471816954436338,0,0,0.0422489875921669,0,0,0,0,0,0,0.176919795172749,0,0.0875777093492338,0,0,-0.0376701749121246
X601318.CH.EQUITY,0.141033248754808,0.158987656317556,-3.46944695195361e-18,0,0,0,0.129118868462365,0.147879703311954,-0.261235075424415,0,0,0,0,0,0.122184154321125,-0.0900253885715796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325267296579853,0.166364552825549,0.139894689365857,0,-0.0237889995602076,0,-0.0919506421682157,0,0,0,0,0,0,0.322172124137168,0,0,0,0,0,0.0865096595596163
X601319.CH.EQUITY,0.0336868972912501,-0.0949182072676755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069488609691886,0.216436505499635,0,0,0,0,0,0,0,0,0,0,0.261715883972187,0,0,0,0,0,0.0719365140270079,0.276629619566787,0,0.0108198630648287,0,0,-0.215876162908605,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.0338811699209671,0,0.40354787026082,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152426724268432,0,-0.00435115591603978,0.072368698949168,0,0.199535872506199,0,0,0,0,0,0,3.46944695195361e-18,0.0144312874605698,0.339759116917193,0,0,-0.191712382685388,0,0.187834461399005,0,0,0,0.00873611055656271,0,0,0,0,0,0,0,0,0,0,0.150484781844476
X601601.CH.EQUITY,0,0,0,0,0,0,0.270594043790769,0,0.0919088878929889,0,0,0,0,0,0,0,-0.012144550212606,0,0,0,0,0,0,0,0,0,0.251745919373056,0,0,0,0,0,0,0,0.292076259019175,0,0,0,0,0,0,0.00393278363896902,0,0,0,0,0.174523122007102,0.231309681416872,0.0169747168146054,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.255708766522596,0.0587604222929301,0,0,0,0.0439127538256816,-0.121034425131956,0,0,0,0,0,0,0,0,0.0218408519639861,0,0,0,0.204045217020552,0,0,0.00998358884888155,0,0,0.0382925658097375,0,0,-0.00773922618474139,-0.302654143386562,0,0,0,0,0.115624659443144,0.180463464007337,0,0.0875966408040245,-0.132752398595162,-0.0428188824374019,-6.93889390390723e-18
X1299.HK.EQUITY,0,0,0,0,0,0,0.0718763805182943,0,0,0,0,0,0,0,0,0,0,0.126977705000458,0,0,0,0,0,0,0,0,0,0,0,0.312753665628859,0,0,0,0.028634832215996,0,0,0,0,-0.0225480991295693,0,0,0,0,0,0,0.10167145574921,0.151993308174334,0,0,0.0419389871683094,0,0
X2881.TT.EQUITY,-0.135247773145193,0,0,0.0370927365403213,0,0,0,0,0,0,0,0.326108339481695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00733711823900406,0,0,0,0.208599702478852,0,0,0,0,0.5416941501933,-0.0180226630745542,0,0,0,0,0,0,0,0,0,0,0.272805487103494,0,0
X2882.TT.EQUITY,0,-0.0236176241051612,0,0,0,0,0.0325846844382322,0,0,0,0,0,0,0,-0.0685713672207574,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0663812409921786,0.016441755862569,0,0.383274051956354,0,0,0,0,0,0.140682078399189,0,0,0,0,0,0.0731410443871655,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0365431273118196,0,0,0,0,0,0,0,0,0,0,0,0,0.0664152773462455,0,0.0163412886485943,0,0.120002706433857,-0.116043700053539,0,0,0,0,0.0179665010367127,0,0,0.019915330353196,0,0,0,0,0.168545570703564,0.457758649699907,0.00230655731270897,0.0878767659073903,0,0,0.0562284892629657,0,0,0.108197332739135,0,0,-0.100782922019079
