,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.228908979571709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051082325682684,0.0440174574087087,0,0,0,0,0,0,0,0,0,0.322878839952574,0,0,0,0,0,0,0.0596483387260202,0.158610972689897,0,0.123412156339549,0,0,0,0,4.33680868994202e-19,0,0,0,0.00063207451213302,-0.0870571132079187
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.285608792858804,0,-0.0120439309319499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07710316025786,0.0482801832004598,0.254421596031332,0,0.0484331743921337,0,8.67361737988404e-19,0,0,0,0.177034093845922,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,8.67361737988404e-19,0,0,0,0,0,0.287710676429318,0,0.0259884729056391,0.146149900012904,0,0.109285395531338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652622108376269,0,0,0,0.01833598204605,0.0115408241288227,0,0,0,0,0,0,0,0,0.12989557377148,0,0,0,0,0
X600015.CH.EQUITY,0,0.121972636019491,0,0,0,0,0.254157151669876,0.0299918943515349,0,0,1.73472347597681e-18,0,0.15800318686206,0.433398425990712,0,0,0,0,0,-0.111263371915317,0,0,-0.132281756950023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00470020360297126,0,0,0,0,0,0.192416588168995,0,0,0,0,0,0,-0.114458509114884
X600016.CH.EQUITY,0,0,0,0,0,0,0.0723660987721604,0.0758893814805392,0.125849744193348,0.115438173083909,0.327364504057275,0.0488543661437398,0,0,0.0464400784181416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387751163188471,0,0,0,0.1797314745946,0,0,0,0,0,0
X600036.CH.EQUITY,0.102390340258199,0.335243659955814,0,6.93889390390723e-18,0,0,0.20387874006978,0,0.0267148494039134,0,0,0,0,0.0319221083693563,0,0,0,0.0744627739984313,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293224906891353,0,0,0,0.212022466422402,0.0103418524097848,0,0.147315793625161,0,-0.00931970371195635,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.00304425194496225,0,0,0.127004071373249,0.00373761708694205,0.359671436513049,0,0,0.0477041706409031,0.0361249793180977,0.0274250424538316,0,0.223986409776356,0,0,0,0.030538412188483,0,0,0,0.0899063709362355,0,0,0,0,0,0,0,0,0,0,0,0,0.0182192000235299,0.0119735829284356,0,0,0,0,0.0157589989245419,0,0.0541153476208756,0,0,0,0,0,0,0,0,0,0.0152004065479243
X601169.CH.EQUITY,0,0.0629486894865733,0,0.475078099223614,0,0,0,0,0,0,0,0,0,0.100487414246541,0,0,0.0916157527247472,0,0,0,0.110429537494633,-0.0272651538456889,0,0,0,0.0625301414339389,0,0,0.0125899144031958,0.220090915814469,0,-0.0165963403393726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0975892657874337
X601229.CH.EQUITY,0,0,0.00451930823720827,0,0,0,0,0,0,0,-0.0609416050093093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28901959347151,0,0,0.278043731394049,0,6.93889390390723e-18,0,0,0,0,0,0.168557223708505,0,0,0,0,0,0,0.145830501151842,0,0,0,-0.0405211060773742
X601288.CH.EQUITY,0,0,0.189415035486611,0,0.0452872744132794,0,0,0,0,0,0,0.297119257231889,0,0.0952970607387076,0.17438547954251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121976456308432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
