,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.312737332177769,0,0,0.00743433420879413,0.343013749101419,0,0,0,0,0,0,0.225326534236165,0,0,0.0789237043010059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14392732789254,0,0,0.0264681828748484,0,0,0,0,0,0,0,0,0,0,0,0,-0.027411374213307,-0.0686305273992584,-0.283974388598107,0,0,-0.0965570831612148
X002142.CH.EQUITY,0.0635446998641267,0,0,0,0.155718088300713,0.0549264823891405,0.0504097274294541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122165264902749,0,0,0,0,0,0,0,0.253041650800611,0,0,0,0,0,0,0,0,-0.00166802535071615,0,-0.0743715590396177,0,0,0,0,0,-0.0229847638672295,-0.0160435068304623,0
X600000.CH.EQUITY,0,0,0,0.0655818014921475,0.054160294671604,0,4.33680868994202e-19,0,0.351637218158312,0,0,0,0,0.0872829166499386,0,0,0,0,0,0,0.103797863282495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723839056201267,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.14405902100115,0,0,0.312995039570305,0,0.163048957154678,0.100705649996217,0,0,-0.247341753314762,-0.0579080247621099,0,0,-0.117216859827622,0,0,0,0,0,0,0,0,0.360687883821476,0,0,0.0271545113512674,0.275327656642067,0,0,0,0,-0.109565586642957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0629965850091944,0,0.196297936548478,0.340231464784646,0,0,0,0,0,0,0.0525032949230394,0,0,0,-0.0706852767624637,0.0315523600808639,0.0834935995987694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876458030962106,0,0,0,0,0.0651526670540918,0,0,0.115268650251179,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.171050235306369,0
X601166.CH.EQUITY,0.228604609198497,0.158844147386066,0,0,0,0,0,0,0,0,0.363081436085866,0,0,0,0.0683249832025828,0,0.0339618454047997,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00575910456994364,0,0,0,0,0,0.0858163866067693,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.252258517684887,0,0,0,0.23883310435904,0,0,0,0,0,0,0,0,0.1214356031449,0,0,0.176608585535616,0,0,0,0,0.0423782958487429,0,0.0984433766913637,0.24730583805389,0,0,0,0,0.172723505533053,0.292094299444569,0,0,0,0,0,-0.0622450245776478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.092596089746126,0,0.498533239413761,0.131857570345744,0.0894399047522142,0.0565002893493268,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819795133877145,0,0,0,0,0.0157738538403709,0,0.0423401792284664,0,0,0,0,0,0,0,0,0.0229325475684813,0,0,0.035451432267039,0,0,0
X601328.CH.EQUITY,0,0,0.32891749208971,0.0957281137250483,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0575161818534878,0.0293669057314923,0.159682092950431,0,0,0,0,0,0,0,0,0,0,0,0.107503012764591,0,0,0,0,0,0,0,0.00842542687492854,0,0,0.00466681076038776,0,0,0,0,0,0,0,0,0,0.137062613764318,0,0,0.0538753782211075,0
X601398.CH.EQUITY,0,0.0210478035026116,0,0,0.0529563275626992,0,0,0,0,0,0,0.253596898603531,0.318500272136684,0.123582619183075,0.127893662487412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412015664082472,0,0.024328416118855,0,0,0,0,-0.0105862073215289,0,0.118330036416296,0,0,0,0
X601818.CH.EQUITY,0,0.0808703897489679,0,0,0,0.245193424936736,0.0357032879112523,0,0,-0.0485275405496432,0,0,-0.055321010525503,0.333971427510718,0.0112182913485346,0,-0.059043428672442,0,0,0,0,0,0,0,0,0,0,0,0,-0.0916394462022666,0.279452971125443,0,0,0,0,-0.0681082337936827,0,0.0863620906703553,0.00104303963111099,0,0,0,0,0,0,0,0.194894077886928,0,0,0,0,0.105272449394694
X601939.CH.EQUITY,0,0,0,0.0704479382573676,0,0,0,0,0.0507546007433559,0.521997520738259,0.0403900759464656,0,0.199025510664718,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.106190756279755,0,0,0,0,0,0,0,0,0.299115206985,0,0,0,0,0,0,0,0,0,0,-0.0139714156029848,0,0,0,0,0,0,0,0,0.130054668921081,0.0967510357027565
X601988.CH.EQUITY,0.167678895910919,0,0,0,3.46944695195361e-18,0,0,0.522257644900562,0.0581742899029662,0,0,0.0527446614896353,0,0,0,0.107186007140901,0,0,0,0,0,0,0,0.0599624427061971,0,0.0728176844419669,0,0,0,0.0529852296137108,0,0,0,0,0,0,0,0,0,0,0,0.047323372673028,0,0,0,0,0.0305282774407453,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.206369566945237,0,0,-0.146683190571209,0,0.353504551393357,0,0,0.373543815901487,0,0.065946693078249,0,0,0,0,0,0,0,0,0,0,0,0,0.0491376870392073,0,0,0,0,0,0,0,0,0,0.269913969426593,0.0804051153419918,0,0.065216800349841,-0.150470422149247,0,0,0,-0.0881218621479726,0,0,0.0782470323773891,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,-0.276711649642016,0.222362789690774,0,0.33410318931373,0.296729255448466,0,0.125079241665193,0,0.204209032968613,0,0,0,0,0,0,0,0,0.196353664614328,0,0,-0.37565448332683,0,0,0,0,0,0,0,0,0,0.0316265465145433,0,0,0,0,0,0,0,0,0,0,0,0,0.0745585951722711,0,0,0.00252475029969596,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.177032307441255,0,0,0,0,0.0837863011636191,0.739137425324191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749893563976343,0.0590717069875452,0,0,0,0,0,0.0985630715607653,0,-1.73472347597681e-18,0,-0.0197813432337225,0.0636575340225766,0.0267481564954354,0.108335652030621,0,-0.0402065022140423,-0.147178630900772
X2388.HK.EQUITY,0,0,0,0,0.223673076709357,0,0,0,0,0,0,0,0,0,0,0.275584637091161,0,0.179121359300007,0,0,0,0,0,0,-0.0499913697305883,0,0,0,-0.192440148501926,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0269705417512949,0,0.0288713333944029,0,0.0785313215805231,0.0883464810599672,0,0,0,0,0.017974785014108,0,0
