,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.175731278366347,0,0.0907055646545993,0,0.0784022216760324,0,0,0.187497734854775,0,0,0,0,0,0,0,0,0,0,0.353359327707813,0,0,0,0.342821823547359,0,0,-0.313222891615117,0,0,0,0,0,-0.0283299831797416,0,-0.164912030305914,0,-0.0532858750143674,0.172130806403298,0,0.0152807161428833,0,0,0,0,0,0,0,0,-0.0774663271243794,-0.0678714393240109,-0.0823590465775907
X002142.CH.EQUITY,0.174108828431955,0,0,0,0,0,0.0344128939795826,0,0,0,0,0,0,0,0.192587851334789,0,0,0,0,0.0151958473239341,0,0,0,0,0,0,0,0,0.1219400395985,0,0,0,0,0,0,0,0,-0.0106414380666184,0,0.00171706471033876,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0600219449338269,0.0265756221213214,0,0,0.0763746367703558,0.241554223580262,0,0,0,0,0.389170014316645,0,0.0920914428808052,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.079279895397727,0,0,0,0,-0.00257143306850567,0.0503384628587094,0,0,0,0,0,-0.0244905458605587,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.324874589463016,0,0,0,0,0.304525949412172,0.0302643462868966,0,0,0,0,0.0532517545110026,0,0,0,0.0689411215804758,0,0,0,0,0,0,0,0.16398803959438,0,0,0,0.0567305758170177,0,0,0,0,0,0,0,0,0,0,-0.0487578306931605,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.190201476437959,0.202822436986729,0,0,0,0,0,0,0.319573306554062,0,0,0,0,0,0,0,-0.0631935769297888,0,0.0834049618000593,0,0,0.0557642537666086,0.0414474515999338,0,0,0,0,0,0.100327422570094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732931946663957
X600036.CH.EQUITY,0.301526053131193,0.0646822125495466,0.0924728141345663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232610958614395,0,0,0,0,0,0.000750594830723317,0,0,0,0,0.328484719904142,0,0,0.0104754501512731,0,0.0115205469785867,0,0.0413147080477742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0186966095438566,0.356920544299637,0,0,0,0.159926687463068,0,0,0,0,0,0.227253618364411,0,0,0.156512494730738,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.212444523690494,0,0,0,0,0,0,0.3833300369879,0.0376614693559988,0,0,0,0,0,0,-0.142417080128658,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.170682978663348,0.596093087700138,0,0,0,0,0,0,6.93889390390723e-18,-0.0206049723106393,0,0,0.191607818575557,0,0,0,0,0.0503151369243119,0,0,0,0,-0.0108441564967125,0,0,0,0.123199758382573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147403936486254,0,0,0,0,-0.0328385817647296,0,0
X601229.CH.EQUITY,0,0,-0.123240872952587,0.247876628791057,0,0,0,0,0,0.380654446879288,0,0,0,0.117602177869211,0,0,0,0,0.141705275260022,0,0,0,0,0,0.307677541738385,0.0562720662759759,0,0,0,0,0,0.176643180335282,0,0,0,0,0,0,0.020433582250178,-0.0216283436058795,0,0,0,0,0.11996513733528,-0.236824199822931,0,0,0,-0.0989882273150368,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.019050825052057,0.16045366374547,0,0,0.448710030820822,0,0.165867743400856,0.0587762538742629,0,0,0,0.158430266240686,0,0,0,0.108217293882181,0,0.0382048670412647,0,0,0,0,0,0,0,0.0457592341986349,0,0,0,0.0190998828511736,0,0,0,0,0,0,0,0,0.064307393026695,0,0,0,0,0
