,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.127313090222391,0.121714649161661,0,0.116601090216719,0.128535102344346,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0751413191902541,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12338630501431,0,0.0485425495368505,0.0684926161812976,0,0,0.0446635720653221,0,0.0331563680567797,0,0,0,0,0,0,0.0142385192346109,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.167401197237107,0.565851376119773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281113218914751,0,0,0,0,0,0,0.051445175812986,0,0,0,0,0,0.0116382653739015,0,0,0,0,0,0,0,0,0,0.246978351082264,0,-0.00771695273175534,0,0,0,-0.209549917370728,0,0,0,-0.042404357435709
X600000.CH.EQUITY,0,0,0,0,0.114869523531419,0,0,0.296373183651753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263350136627975,0,0,0,0,0,0,0,0.0687110755119511,0,0,0,0,0.060029400197824,0,0.657590514015475,0,-0.0238094037130664,0,0,0,0,0,0,0,0,-0.0237427059620931
X600016.CH.EQUITY,0,0.152373697404559,0,0,0,0.107627437478232,0,0.0506760260634998,0.125077420803577,0,0.0454630142613518,0,-8.67361737988404e-19,0,0,0,0.187618699517321,0,0,0,0.140411188399869,-0.0607272711524584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118621339066536,0,0,0,0,0,0,0,0,0,0,0,0,0.0235554325219939
X600036.CH.EQUITY,0,0.213734040410031,0.138804745532559,0,0,0,0,0,0,0,0,0.363996064822426,0,0,0,0,0.135247979848746,0.0309228758875064,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226022078378015,0,0,0,0.0183935541280702,0,0,0,0,0,0,0,0,0,0,0.0751424430474892,0,0,0,0.0711059363217559,0
X601166.CH.EQUITY,0.145639306367673,0,0.0765033550313075,0.0543658495527212,0,0,0,0,0,0,0.0304630682184959,0.00292293154073622,0.553345153683567,0.0169712492135459,0.0558898079186137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116306389813796,-0.0318665961298936,0,0,0,0.0337693318709535,0,0,0,0,0,0,0,0.093065607756011,0,0,0,0,0,0,0,0,0.03605689125299
X601229.CH.EQUITY,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.991769522408337,0.0654634113555826,0,0,0,0,0,0,0.299046868545951,0,0,0,0,0,0,0,0,0,0,0.436341150855778,-0.116715955683827,0,0,-0.15366176802364,0,0,0,-0.0979096305063672,-0.00834007545585472,-0.0755235066116503,0,0,0,-0.178550817732076,0,0,0,0,-0.138035080293183,0,0,0.123364799976048,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0175649616505763,0.00679719472983294,0,0.890417231294049,0,0,0,0,0.0458904853616192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105151727205125,0,0,-0.0814239437589661,0,0,0.0357172807781794,-0.145909771985972,0,0,0,0,0,0,0,0,0,-0.0392062237357614,0
X601328.CH.EQUITY,0,0,0.0445466844065843,0.414560753306325,0.0459745196371838,0,0.252117748145946,0.0669347654539626,0,0,0,6.93889390390723e-18,0.0211647926218803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763325890960566,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.194883593477066,0,0,0,0,0,0,0,0,0,0,0,0.7219690217857,0,0,0,0,0,0,0,0,-0.113986908230942,0,0,-0.302497261903011,0,0,0,0,0,-0.0173280719168281,0,0,0,0,0,0,0,0,-0.0262895426476613,-0.218186924293685,0.0222647653896781,0,0,0,0,0,0.484465515835421,0,0,0
