,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.190122664779476,0,1.73472347597681e-18,0,0.0643286508197229,0.244720825845303,1.38777878078145e-17,0,0,0,0,0,0.00901398007125746,0.0214230092585226,0.194708071998387,0,0,0,0,0,0,0.0820897370699899,0,0,0.0175767300831027,0,0,0,0.0979426437135654,0.0327433053853595,0.102437134263795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.388920475742483,0,0,0,0,0.48298575135882,0,0,0,0,0,0,0,0,0,-0.15158561567628,0.109675988698151,0,0,0,-0.0457263486755452,-0.00558311372708697,0,0,0,-0.0786334203866419,0,0,0,0,0.154115314967516,0,0.338929169323385,0,0,0,3.46944695195361e-18,-0.214827276284966,0,-0.163768117813447,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,-0.105287163490304,-0.0353743710562137
X600000.CH.EQUITY,0.171284534717153,0,0,0.178993110601307,0,0,0.00797030286470705,0.0967340572539044,0,0,0.347095662918047,0,0,0,0,0,0,0,0,0,0,0.0755115644410927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300926528369579,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.0283205244133534,0,0.372552982385444,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0149899276586546,0.0720830817338531,0.0676049662292623,0.166394371850717,0,0,0,0,0,0,0,0,0,0.108750354840829,0,0.0461523103665159,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0585157119018741,0,0,0,0,0.0225984093383571,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.0384420280574306,0,0.484852232011799,0,0,0.00159302366278711,0,0.12965203078153,0,0,0,0,0,0,0,0,0,0,0,0.270439199413566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.076891705417659,0,0,0
X600036.CH.EQUITY,0.145948796235521,0,0,0,0,0,0.302254011879475,0,0,0,0,0,0.111698637558869,0,0,0,0.0105550445473184,0,0,0,0.0674774561971443,0,0.0658893784223391,0,0,0,0.0740950089063743,0,0,0,0,0,0,0,0,0.138265334063388,0,3.46944695195361e-18,0,0,0,0,0.120579095677514,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.12001620522566,0,0.401756328892544,0,0,0.13183286203634,0,0,0,0.365697866146983,0.0731200849083955,0,0,0,0,0,0,0.106052660875781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162236484813885,0,0,1.0842021724855e-19,0.0281983900543757,0,0,0,0,0,0,0,0,0,-0.0292038541400285,0.00088809467489555
X601169.CH.EQUITY,0.132484584447964,0,0.20080469011359,0.12719444071447,0,0,0,0,0,0,0.00761153995136753,0.101768382192914,0,0,0,0,0,0,0,0.0995687260825126,0,0.0439167081570803,0.0151445079937798,0,0.0630129502354081,0,0,0.142991133680315,0,0,0,0,0.09239888395834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0179725011031492,0.0595383316692922,0,0,0,0.14465216165449,0,0,0,0.158896188684739,0,0,0.0597639337774658,0,0,0.103586411078593,0,0,0,-0.110589892992679,0,0,0,0,0,0,0.106067438920192,0,0,0,0,0,0,0,0,0,0,0,0.229368143110198,0,0,0,0,0,0.175744220026114,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.359710025108641,0,0.101904918327489,0.425062072321968,0,0,0,0,0,0.0162630836031541,0,0,0,0,0,0,0,0,0.0440512960447242,0,0,0,0,0,0,0.0404370957513153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319251316466844
X601328.CH.EQUITY,0,0,0.719092694015777,0,0.138334238490637,0,0,0,0.0631554051359385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0.0491291262954222,0,0.110453633674937,0,0,0,0.164869853230407,0,0,0.137889873916831,0,0,0,0,0,0,0,0.00615159625589466,0,0,0,0.0288695309840448,0,0.0424205992059121,0,0,0.189958557446546,0.0193139161685744,0,0,0,0.246173549308701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.223038542155577,0.0948057261153914,0,0.361148128700181,0,0,0,0,0,0.139053330911662,0,0,0,-3.46944695195361e-18,0,0.0988661587809428,0,0,0,0,0,0,0,-0.0411474989637569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397808307828338
X601939.CH.EQUITY,0,0.191904162207761,0.413713536226308,0,0,0,0,0,0.00678370313875402,0,0,0.269218390520272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386238453934077,0,0,0.108131300092126,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0117641377529119,0,0.298480976453866,0,0,0,0,0,0,0,0,0,0,0,0,0.127634626118816,0,0,0,0.138617322907977,0,0,0,0,0,0,0,0,0.0659270993771221,0,0,0.219517607212244,0.0804735675282441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.415710565233866,0.348999136442001,0,0,0,0,0,0,0,0.0903339127204652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292483672219508,0,0,0,0,0,0.08629952466596,0,0,0,0,0,0,0.167158938416267,-0.100796630225299,0,0,0,0,0,0,0,-0.0833566971789172,0,0,0.0440564865157164
X601658.CH.Equity,0,0,0,0.621599454104451,0,-0.303493890204741,0,0,0.749722235079434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866205561391,0,0.205217039152532,0,0.0600804469118459,0,-0.0975856780651626,0,-0.24071236157234,0,0,0,0,-0.0270368910206967,0,0
X11.HK.EQUITY,0,-0.122371549124423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560035096170727,0,0,0,0,0,0,0,0.0547374006120496,0,0,0.0413547246030094,0,0,0,0,0,0.146369550684235,0,0,0,0,0,0,0,6.93889390390723e-18,0.0443383902777045,0.144830178427752,0,0,0,0.0397767332243468,0,-0.00364830815065499
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0704528290204394,0.101834916340151,0,0,0,0,0,0,0.249416940376613,0,0,0.00821795953614383,0,0,0,0,0,0,0,0,0.0747902583941057,0,0,0,0,0,0,0,0,0,0,0,0,0.0454363552635838,0.0683367014159321,0.0940711424006751,0.13449839323716,0,0.122748333816025,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596755621063393,0,-0.232659490464719,0,0,0,0,0,0,0,0,0.186950058250432,0,0,0,0,0,0.0733711285455827,0,-0.206913095652899,0.42869393264386,0,0,0,0,0,0,0,0,0,0,0.0338361104351863,0.107038057909411,0
X2886.TT.EQUITY,0,0,0,0,0,0,-0.127627777360123,0,0,0,0,0.0721628361250855,0,0,0,0,0.0762335260131921,0,0,0.124126821023251,0,0,0,0,0,0,0,0,0,0.105046731527089,0,0,0,0,0,0,0.565258486861408,0,0,-0.17902104608473,0,0,0,0,0,-0.112000132343573,0,0,0,0,0.0435955159741809,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00413337495958602,0,0,0,0,0,0.0369536919715567,0,0.409618607782527,0.261925149616929,0,0.150378848120638,0.0886445911321782,0,0,0,0,0,0,0,0,0,0,0,0.0670486566062493,0,0,0,0,0,0,0,0,0,0,-0.0734072474933373
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.161865985258074,0,0,0,0,0,0.160644522020945,0,0,0,0.125741278273683,0,0,0.487716687614349,0,0.0932780612644895,0,0.0858118640302534,0.0232486956089607,0,0,0.143496150136682,0,0,0,0,-0.0249648365474811,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
