,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.138345709635965,0,0,0,0,0,0,0,0,0,0,-0.0966339429300574,0,0.431998373562452,0.688345594925846,0,0.0393792054945165,0,-0.127766776963713,0,0,-0.0832281561671117,0,0.107793141388099,0,0,0,0,-0.13394048527606,0,0,-0.338795291571599,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.196906165524081,0,0,0,-0.0285226683225078,0,0,0,0,0.118784101312901,0,0,0,0,0.253241075485547,0,0,0,0,0,0,0,0,0,0.0869052689140573,0,0,0,0,0,0,0.402528481307079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.80638596597696,0.0267731019786249,0.0571406065279231,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0296996551896141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431791247647179,0,0,0,0.0434845945578889,0,0,0,0,0,0,0.046708819298562,0,0,0,0,0.00130157390453869,0,0
X601288.CH.EQUITY,0,0,0.87761722236508,0,0.0806096394534143,0,-0.0903323299904835,0,0,0,0,0,0.0153925402744397,0,0,0,0.0531534399552459,0.118295177341818,0,0,0,0,0,0,0,-0.0920616031767459,0.0109049705541051,0,0,0,0.00809616976861281,0,0,0,0,0,0,-0.141064079094558,0,0,-0.00545777672647395,0,0,0,0,0,0,0,0,-0.00363617193639442,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884409416085376,0,0,0,-0.292810396681933,0,0,0,0,0,0.391391666224297,0,0,0,0,0,0,0,0,-0.247500347729148,0,0,-0.0257097440241609,0,0.0427727574647405,0,0,0,0,0,0,0,0,0.0897347941725272,0,0,0.0217110232176603,0
X600036.CH.EQUITY,0,0,0.389902434457611,-1.73472347597681e-18,0,0,0,0,0.0100730980823484,-4.33680868994202e-19,0,0,0,0,0,0.128980519815436,0,0,0,0,0,0,0,0,0,0,0.191849883884767,0,0.00939998592376348,0,0,0,0.169169941710762,0,0,0,0,0,0,0,0,0,0,0,0.0207733587359192,0,0,0,0.006339670140209,0.00526731271936511,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.104485259142305,0.728003895408208,0,0,0.0934327349868851,0,0,0,0,0,0,0.10514957644551,0,0,0,0,0,0,0,0,-0.0496350143135047,0,0,0,0,0.0712819133901101,0.190737117104223,0,0,0,-0.113583747926745,0,0,0.112069578514571,-0.0274420145304292,0,0,0,0.110015585942993,0,0.0247531102175207
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00254541418934271,0,0,0,0,0,0,0,0.253188526547491,0,0,-0.227179456023316,0,0.0853036090501061,0,0,0.153477278238173,0,0.310816881021745,0,0,0,0,0,0,0,0.0218300382606107,0,0,0.0325687490024982,0,0,0,0.381263808474406,0,0,0,0.0776383267897748,-0.107252620444074
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36630095237222,0,0,0.380282058178242,0,0,0,0,0,0.0767440650639403,0,0.313370314127706,0.0437059726960969,0.276614483653899,0,0,0.107648026514162,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.221541257291503,0,0,0,0.0732023420898081,-0.168074311071093,0.0200000180396132,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.214699438542262,0,0,0,0,0,0,0,0,0,0,0,-0.213623427371022,0,0,0,0,0,0,0.352393622610698,0,0.0655184980355709,0,0.123072160060799,0.0237147221008589,0,0,0,0,0,0,0,0,0,0,0,0,0.164370601003054,0,0.0417459212690445,0,0,0.0609399847376386,-0.262623688678373,0
