,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.313506430339545,0.209235006303656,0,0.110928311768617,0,-0.142442471907417,0,0,0.0748376700346594,0,0.042065251582639,0,0,-0.0597688307213594,0,0.0480069201221822,0,0,0,0.133978428207904,0,0,0,0,0.0520720788852624,0,-0.138135305063134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296690101863378,0,-0.0439306094727722,0,0.0703276604911288
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.192188609513086,0,0,0,0.28838611967492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677386186128083,0,0,0,0,0,0,-0.248908135803082,0.276883208256957,0,0.179452239719245,0,0,0,0,0,0.0595782863669592,0,0
X601939.CH.EQUITY,0.427797352553773,0,0,0.0876569881354543,0.104315265229365,0,0,0,0,0,0,0,0.143048010770278,0,0,0,0,0,0,0,0.136044323019399,0,0,0.0278392551680874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31562941723878,0,0,0,0.0299704229828753,0,0,-0.154458871931491,0,0,0,0
X601288.CH.EQUITY,0.450504200979253,0.0389508737866432,0.183455372371844,0,0.0474968166223804,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15509269447651,-0.0390891877648263,0,0,0.190484242364353,0.0865112050475887,0,0,0.120687103938315,0.0114427130133879,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.282711568225281,0,0.0809068791133404,0,0,0,0,-0.280962615405776,0,0.25546238611866,0,0,0,0,0,0,0.0941894163732311,0,0.0427946947009863,0,0,0,0.522174182169397,0,-0.00114600165338042,0,-0.0392127272886998,0,0,0,0,0,0,0,0,0,0,0,0,0.0791976673989664,0,0,0,0,0,0,0,0,-0.320587342915013
X601988.CH.EQUITY,0.0917369075257675,0,0.0753438179624049,0.254329554007915,0,0,0,0.130680296927292,0,0.105241376723778,0.264271949672169,0,0,0,-0.36025007258533,0,0,0,0,0,0,0,0,0.0576964950139876,0,0,0,0.015989974120008,0,0,0,-0.00839327485866418,0,0,0,0,0,0,0,0,0.0257942323823833,0,0,0,0.0700977447483258,0.00205062480859351,0,0,0,0
X600036.CH.EQUITY,-0.0205238809029919,0.330468322260305,0,0,0,0,0,-0.0258090600761942,0,0,0,0,0.186785396694063,0,0,0,0,0,0.0918607131235648,0,1.73472347597681e-18,0,0,0.271810163250622,0,0,0,-0.0100501221994602,0,-0.0239198769436259,0,0.262969386093624,0,0,0,0,0.0162090630590817,0,0,0,0.0690630206654197,0,0,0,0,0,0,0,0,-0.0123835594975892
X601628.CH.EQUITY,0,-1.73472347597681e-18,0,0.332541964559357,0,0,0,0,0,0,0,0,0,0.215886066556435,0,3.46944695195361e-18,0,0,0,0,-8.67361737988404e-19,0,0.0570039387730776,0,0,0,0,0.0860041068545798,0,0,0,0,0,0,0,0,0,0,0,0,0.164878585255488,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341903489131761,0,0,0,0,0,0.169943874696436,0,0.137385993442289,0,0.166284354382234,0,0,0,0,0.0206682535898409,0.38515602194494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530171487724893,0,0,0,0
X601166.CH.EQUITY,0,0.00616376423289728,0,0,0,0.147877147497789,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.254072731724598,0,0,0,0,0,0,0,0,0,-0.0165634083698443,0,0.0421517786849621,0,0,0,0.509536421101194,0,0.176672893568949,-0.0684451813189957,0,0,0,0,0.19547369510413,0,-0.100548900021965,0,0,0,0,-0.00931834445300997,0,0,0
