,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.52122589818208,0,0.0754521863945765,0.0311453542354603,0.0922267344682903,0.0503520061718523,0,0,0,0,0,0,0,0.0257282496388838,0,0.0402547012484264,0,0.0628972117489559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726200578806364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.493256047781427,0,0,0.0357416771232089,0,0,0,0,0,0.141377019908194,0,0,0,0,0,0,0,0,0,0.0131433350739862,0,0,0,0.0113388240843103,0,0,0.159077334430219,0.050574612008942,0,0,0,0,0,0,0,0,0,0,0,0,0.0547936831654932,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169929846656991,0,0,0,0,0,0,0.190212797074588,0,0,0,0,0,0,0,0.215911158296744,0,0,0,0,0,0,0,0,0.0942791525485079,0,0,0,0,0,0.179781236744403,0,0,0,0.000758270848836711,0.0180113152566445,0,0,0,0,0
X601288.CH.EQUITY,0.461827256123398,0,0.0454868780457944,0,0,0.0303960014935285,0,0,0,0.0940310669440668,0,0,0,0,0,0,0.183488827338773,0,0,0,0,0,0,0,0,0.00861282634017788,1.38777878078145e-17,0,0.13099174650781,0.0349496975724122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.584214485398889,0,0,0,0,0,0,0,0,0,0,-0.134949233470213,0.521282119185954,-0.403524750484119,0,0,0,-0.150136208234805,0.195699939145001,0,0.103481102014781,0,0,0,0.240253568666595,0,0,0,0.104862265460503,0,0,-0.0414303568969285,0,0,0,0,0,0,0,0,-0.185255207827053,0,0,0,-0.130341586440779
X601988.CH.EQUITY,0,0,0,0.215800394117666,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.315312938668721,0.0763744888221246,0,0,0,0,0,0,0,0,0,0,0,0,0.0145325567665312,0,0,0,0.111571718638885,0,0.207613249249706,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.132002031252424,0,0,0,0,0,0,0,0.0153706283726368,0,0.244327076159676,-0.0578253343117579,0,-0.0206238399823314,0,-0.0138464734656857,0.0714832879157548,0,0,0,0,0,0.381785236780806,0,0.110866609180242,0,0,0.0936587626917476,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0480692798217244,0,0,0,0,-0.037908967096949,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102579094582394,-0.0648032486812785,0,0,0,0,0.244428142021771,0,0.0843280428929186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317247287016029,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0815092733930894,1.38777878078145e-17,0,0,0,0,0,0.0089057220051524,0.246023486663715,0.0262636191922039,0,0,0,0,0,-0.063616009812674,0,0,0,0,0,0,0.162835287583106,0,0,0,0,0.227546332211568,0,0,0,0,0,0,-0.0414033174468277,0,0,0.214687189932852,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0849229334387288,0,0,0,0.0365141687426234,0.010170766378591,0,0,0,0,0.113625918497905,0,0,0,0,0,0,0.0227405763217104,0.187038233475748,0,0,0,0.0282852587318063,0,0.0620744608731508,0,0,0,0.0868540100201208,0,0,0,0,0,0,-0.00531093734001916,0,0.155179290898456,0.211323757165692,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.145571111235717,0.0715490109917133,0,0,0,0.141829280386463,0.0136046812823427,0.117574529040271,0,0,0,0,0,0,0,0,0,0,0,0,0.281970898528534,0,0,0,0,0,0,-0.00410371061751241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747914051185002,0.0140388179138781,0,0,-0.0141162663416957,0.00750539505632964
