,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.00597449864118437,0.359684815205946,0,0,0.0814633294175464,0,0,0,0,0,0,0,0,0.0395438541849812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324380419071187,0,0,0,0.209002374484413,0,0,0.0255521249671515,0,0,0,0,0,0,0,0,0.208673150890953,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0854547194324354,0,0,0.0837007165689832,0.10260133424291,0,0.0243424288453009,0,0.150971542597755,0,0,0,0,0.00947606842918178,0.0480194861796708,0,0.39110582412187,0,0,0,0,0,0,-0.0811851030853015,0,0.1434541718571,0,0,0,0,0,0,0,0.0483354820812727,0,0,0,0,0,0.11063958805559,0,0,0,0,0.0941198973196433,0,0
X601939.CH.EQUITY,0,0,0,0.249947015348325,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.728343387346756,0,0.0290165172870233,-0.267096836417622,0,-0.166108622625717,0.018888782712844,0,0.123457078654172,0,0,0,0,0,0,0,0,0,0,-0.0961587502006983,0,0,0,0,0,0,0,0,0,-0.0560035853944237
X601288.CH.EQUITY,0.182022216282619,0,0.0298835140234633,0,0,0.0557308944974088,0.382923714977198,-0.0932388796932105,0,0,0.0215567139699708,0,0,0,0,0.0655222819616266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18838342079805,0,0,0,0,0,0,-0.108493844571534
X600036.CH.EQUITY,0,0.144572926157807,0,0,0,0.0962384545713173,0.0829201265247802,0.0664720673054476,0,0,0,0,0.25574632238532,0,0,0,0,0,0,0,0,0,0.291965583036343,0,0,0,0,0.00585909632604563,0,0,0,0.0503713038500314,0,0,0,0,0,0,0.0838278726447707,0,0,0,0,0,0,0,0.0537661558419608,0,0,0,0
X601628.CH.EQUITY,0.0694133307939154,0,0,0,0,0,0,0,0,0.0527354842006585,0,0,0,0,0,0,0,0.162767382252929,0,0,0,0,-0.125722402257491,0,0.19497114948535,0,-0.0328604375522442,0,0,0,0.0216901039957561,0,0.222699909823457,0,0,0.502061055194445,0,0,0,0,0.0535343650790367,-0.0455250567135866,0,0,0,0,0,0,0.0410717510997752,0,0
X601988.CH.EQUITY,0.249846700900245,0.00268591266366609,0,0.0613273320611252,0.059566658026841,0,0,0,0,0,0,0,0.179061244661722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26382990903105,0,0.104126406817971,0,0,0,0,0,0.00504549022391956,0,0,0,0,-0.0840612216156199,0,0,0,0,0,0,0.34490537762138,0.00993937727955938
X1299.HK.EQUITY,0,0,0,-0.0332626130891213,0,0,0,0,0,0.153651623271419,-0.0373999178774339,-0.0300264812785574,-0.125275509628065,0,0,0,0,0,0,0,0,0,0,0,0,0.248084565042334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932367730789364,0.0539387959383774,0.132972820679085,0.0169105829269075,0.0386049664820791,0,0.034365696649584,0.178948628520274,0,0.105260326333745,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659471487441057,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0373634522546836,0.104432480703784,0.609265647487216,0,0,0,0.0544535382084482,0.106421893200436,0,0,0,0,0,0,0,0,0.207207105664239,-0.097309534715819,0.0992990354111929,0,0,0,0.130182566740554,0,0.173605642740129,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0604790675914618,0,0,0,0,0.0259805028896883,0,0,0,-0.0295758881231777,0,0,-0.160408216428385,0,0,0,0,0.446730473855621,0,0.246776502106779,0,0,0,0,0.217367293192798,0.31426357345863,0,0,0,0,0.186057069604188,0,0,0.0303040499383062,0,0,0,-0.487011918210942,0,0.106365075681707,0,0,0,0
X601658.CH.Equity,0.124519553677493,0,0.130062460556714,0,8.67361737988404e-19,0,0.0683000306790571,0,0,0,0,0.0608488215443017,0.00632370389938194,0,0,0,0,0,0.432418488636245,0,0,0,0,0,0,0,0,0.0166173434624911,0,0,0,0,0,0,0,0,0,0,0.0371603636260422,0,0,0,-0.133545973230636,-0.0553359348749792,0,0,0.00426723760659963,0,0.0927419929714256,0,0
X601166.CH.EQUITY,0,0,0.00862044947101636,0,0,0,0,0,0,0,0.0293106041410191,0,0.0476821691083238,0,0,0,0,0.118670435580244,0,0,0,0,0,0,0.0201225423004631,0,0,0,0.0538995272708732,0,0,0,0.0460232515327717,0,0.0764170694165643,0,0,0,0,0,0,0,0,0,0.32969530839403,0.0899030868996239,0,0,0,0.0946992421193925,0
X000001.CH.EQUITY,0,0,0,0,0.56884774704993,0,0,0,0,0.0259497185796556,0,0,0,0,0,0.0860596582837688,0,0,0,0,0,0,0.204344683301793,0,0,0,0.0825816445446965,0.00346373453755049,-6.93889390390723e-18,-0.226658988126869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590248042204012,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5524077800258,0,0,-0.135943015919929,0.148000389527741,0,0,0,0.137096510453965,0,0,0,0,-0.0162130899332569,0,0,0,0,0.100976328513378,8.67361737988404e-19,0.0857646306949091,0,0,0,0,-0.0268055283335497,0,0,0,0,-0.00982661800367445,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.181876927003186,-0.323388890151149,0,0,0.319182171228161,0,0,0.112641124495074,0,0,0,0,0,0,0,0,0,0,-0.0802300478150994,0,0,0,-0.0643421108263874,0,0,0.077620908890924,0,0,0,0,0.0844446412566717,0,-0.103126848085811,0,0,0,0.134699542327079,0,-0.0664249102058224,0,0,0,0,0,0,0,0.0282634554067756
X601328.CH.EQUITY,0,0.00436307537231273,0,0,0,0,0.0477241759653983,0,0,0,0.0219717332681892,0,0,0,0,0,0,0.0422550111183642,0.352150710724956,0,0,0,0,0.0646690432120606,0,0,0,0,0,0,0.200833336059276,0,0,0,0,0,0.0261247112432883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.016613884682525,0,0.0310672424029515,0,0,0,0,0,0,0.0241767137208378,0,0.688056861834353,0.0942136948796098,-0.0494030455137099,0,0,0,0,-0.128907746245935,0,0,0.0245165085730352,0,0,0,0.0568803121916087,0,0,0,0,0,0,0,0,0,0,0.131361549341502,0,0,0,0,0,0,0,0,0,-0.0294615183630867,0,0
X601601.CH.EQUITY,0,0.363435676208895,0,0.0660930641626647,0,0.231267249357331,0,0,0,-0.116820205871292,0,0.21080099178438,0,0,0,0,0,0,0,0,0.219778821085694,0,0.00533716769362578,0,0,0,0,0,0,-0.127830533199418,0,0,0,0,0,0.0459748439882822,0,0,0,-0.00304207362961478,-0.0388722325620151,0.0157548821176476,0,-1.73472347597681e-18,0,0,0,0,0,0.101161234611065,0
X600000.CH.EQUITY,0,0.190545456537954,0,0,0,0,0,0,0,0,0.00918264509661918,0.0214431972284164,0,0,0,0.383177037448188,0,0,0,0,0,0,0,0,0,0,0,0,0.0412291168447549,0,0.00755674718035479,0,0,0,0,0,0,0,0,0,0,0.0101190883243895,0,0,0,0.0439907669205967,0,0,0,0.0342064576317926,0
X16.HK.EQUITY,0,0,0,0,0,0,0.0391164583769915,0,0,-0.031295649851173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927834862239156,0,0,0,0,0,0,-0.397563000256515,0.224702572456802,0,0,0,0,0,0,0,0,0,0.0677859465092826,0.196722369231277,0.136054980375517,0,0,0.204379585010124,0,0,0,-0.142645005436185
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.296118487232602,0,0,0.0685985837925186,0,0.0285892039105196,0,0,0,0,0,0,0,0,0,-0.0163360857964133,0.108900005837884,-0.0350114863687602,0.234041721401914,-0.0427789360364169,0,0,0,0.172051506756556,0,0,0,0,0,-0.0625237155524688,0,0,0,0,0,0,-0.0497038857311853,0,0
X601998.CH.EQUITY,0,0,0.0256854931676163,0.13233850960725,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0604589844727626,0.19830113828002,0,0,0,0,0,0,0.141915639637672,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.138794214111076,0,0,0.0520684094947684,0,0.245099563434007,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,-0.00954655615028469,0,0.600494024087,0,0,-0.157047440077259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736117818998295,0,0,0,0.128034457624999,0,0,0,0,-0.0172818831044,0,0,0.0339727395442882,0,0,0,0,0,0.190862348869625,0.00822038148073116
