,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.123485499644326,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158719405541909,0.0326949295230691,0,0.62962224384404,-0.268747589599334,0.515136071025585,0,0,0.0352878531330688,-0.136861279776393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062061179661967
X601318.CH.EQUITY,0,0,0,0,0,0.208955511038676,0,0,0,-0.0759038539239465,0,0,-4.33680868994202e-19,0.126902575572566,0,0,0,0.0385357920122168,0,0,0.0176959669682996,0,0,0,0,0,0,0,0,0,0.155551750953782,0,0,0,0,0.253735912050704,0,0.104257615341329,0,0,0,0,0,0,0,0,0,0,0,0,0.0207295619180678
X601939.CH.EQUITY,0,0.0477514271547768,0,0.795751265959275,0,0,0,0,0,0.0469480520951414,0.030301919254317,0,-0.027611943554784,0.0207882930113887,0,0,0,0.0833875742411073,0,0,0,0,0.00108369837734155,0,0,0,0.0218913953422194,0,0,0,0.0221519465813071,0,0,0,0,0,0,0.0799647317184315,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.887962575822152,0,-0.0875759948088221,0,0,0,0,0,0,0,0,0,0.0538950115615787,0.0115884148528911,0,0,0.13396552310309,0,0,-0.0428408281601825,0,0,0,0,0.0548830784386432,0,0,0,0,0,0,0,0,0.0232731145591391,0,0,0,-0.0562414138666478,0,-0.108699639411758,0,0,0,0,0,0.00886538319357865,0,0,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.274797441037134,0,0.0854603644757801,0,0,0,0,0,0,0,0.429758695655708,0,0,0,0,-2.77555756156289e-17,0,-0.0557780891152337,0,0,0,0,0,0,0,0,0.101626462823559,0,0.00944261817303204,0,0,0,0,0,0,0,0.113064427808562,0,0.205634165498448,0,0,0.0376908713083765
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0
X601988.CH.EQUITY,0,0,0,0.0626401167941311,-0.0157036744891376,0,0,0,-0.0379183084545243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716114003020255,0,0,0.0439460261930724,0,0,0,0,0,0,0,-0.0217094101057455,0,0,0,0,0,0,-0.010878468821905,0,0,0,0,-0.134261434041004,0,0,0.961968516769341,0
X1299.HK.EQUITY,0,0,0,0,0.0875974843226097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277786523352582,0,-0.0648852038571817,0,0,0,0.0823332419136316,0,0.0481366833452275,0,0,0.00787965264002547,0.35148658299495,0,0.130943564852838,0,0,0,0,0,0,8.67361737988404e-19,2.16840434497101e-19,0,0,0,0.0697378909882301,0.00317516072697109,0,-0.00399176896674342
X5.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.00980819279345514,0,0,0,0,-0.00625386565103512,-0.177264373401908,0,0,0,0,0,0,0,0.132977038620541,0.533299168963958,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.160538992323626,0.118832607291304,0,0,-0.0673996735839502,0,0.0269347106977232,0.170120020310269,0,0,-0.170091965392103,0.0374112619557822,0,0
X388.HK.EQUITY,0,0,0,0,0.253822958187098,0,0,0.0628204283028257,0.113956633376226,0,0,0,0,0,0,0.0364594811595174,0,-0.215396962914954,0,0,0,0.328527732628065,0,0,0.199891265856469,0,0,0,0.0291221859135583,0,0.0438838321394407,0,0,0.0346626819384648,0,0,0,0,0,0,0,0,0.106687605516047,0,0,0,0,0,-0.267541793764968,0,0.136098390518634
X601658.CH.Equity,0,0.152405595591481,0.0803171451630167,0.176224275749384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617922750181265,-0.0132302752637937,0,0,0,0,0,0,0,0.160785576617325,0,0,0,0,0,0,0,0,-0.141568586073727,0,0,0,0.715970636237992,-0.0575366520671044,0,-0.226964314740056,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0317350734585968,0,0,-0.0216965542880907,-0.0711383981589907,0.0907753576424713,0.0450438576260203,0,0.337698768738962,0,0.0453328255498364,0,0,0.0327765187752477,0,0,-0.0170614101677609,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0558309888607502,0,0,0,0,0,0,0.224885069114006,0.111812704257154,0,0,0.0910336358052827,0,0,0,0.160068619891976,0,0,0
X601066.CH.EQUITY,0,0,0,0,-0.0242698330272251,0,0,0.039480143329747,0,0,0,0.699323250935538,0,0,0.0165537344231351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974900260215608,0,0.171926920060898,0,0,0,0.0001807022816599,0,0,0,0,0,0,-0.0155491604197061
X601166.CH.EQUITY,0,0,0,0,0,0.112180412247537,0.361410126510757,0.0013741287228493,0,0,0.0475709636115587,0,0,0,0,0,0.0453196892353578,0,0,0,0,0,0.0745335791097328,0,0,0,0,0,0,0,0,0.0879440785420611,0,0,0.0136926407562054,0,0,0.0383978586906273,0.027170774132579,0,0,0,0,0,0,0,0,-0.0434640196107008,0,0.256888232727578,0
X000002.CH.EQUITY,0,0,0.0638801206395253,0.161217225548773,-0.0642373193517947,0,0,0,0,0.00127819368171929,0,0,0.186493805325198,0.10363591181009,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617413606622945,-0.0441946995686715,0,0,0,0,0,-0.13210220005288,0.1273298237214,0,0,-0.00289944998020497,0,0,0,0,0.258295984889475,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0088228238331724,0,0,0.265929530184365,0,0,0,0,0,0,0,0.0433908352150515,0,0,0,0,0.0660674384947536,0,0,0,0,0,0.330630988019873,0,-0.0538901574500692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115736645553439,0,0,0,0,0.113339320984504,0,0,0,0,0.00713304137306988,0
X600000.CH.EQUITY,0,0,0.112580868872868,0.230620152155732,0,0.14940882743894,0,0,0,-0.0243727190644244,0,0,0,0,0,0,0,0,0.00134103036999257,0,0,-0.0740904617734817,0,0,0,0,0,0,0,0,-0.0482263812859669,0,0,0,0.290303340766322,0,0,0,0,0,0,0.714503182589263,0,0,0,0,0,0,0.0842279061427618,0,0
X000001.CH.EQUITY,0,0,0,0,0.0630700360156559,0.526325369398835,0,0,0,0,0,0.0453757358018065,0,0,0,0,0,0,0,0.0756882175314117,0,0,0,0,0,0.095631103171261,0,0,0.0681833854090089,0,-0.221149282603632,0,0,0,0,0,0,0,0,0.208038334272291,0,0,0,0.0150570422562408,0,0,0,0,0,0,-0.053907424075433
X601319.CH.EQUITY,0,0,0,0.148070498072088,0,0,0,-0.0979833212241392,0,0,0,0,0,0,0.293986145809116,0,0,0,0,0.191553117765461,0,-0.0213760956511269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795205464472018,0,0,0,0.10856008975327,0,-0.0219645742022616,0,0,0,0.111585838214872,0,0,0,-0.0807743894913087
X601601.CH.EQUITY,0,0,0,0,0.28058409587666,0.022862533298619,0,0,0,0,0,0,0,0,0,0,0,0.0406852258797845,0.529250789508824,0,0,0,0,0,0.0344508517948536,0.0396814117906138,0,0.17921306172282,0.119650094326236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260274570331943,0,0,0,-0.106003830853995,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0782881273583314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398350701732511,0,0,0,0,0,0,0,0.0299234351763454,0,0,0,-0.054605727988583,0.0912795833084533,0,0,0,0.136175514114244,0,0,0.260040052587325,0,-0.0447846499219198,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0.233176779463287,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579410502397908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10620975748733,0,0.0234576533196623,0,0,0.0884907263145513,0,0,-0.0164253797730683,0.0112511921577237,0
X600016.CH.EQUITY,0,0,0,0.0438347459556692,0,0,0,0,0,0,0,0,0,0.0805783838788088,0,0.111252889290614,0,0,0,0,0,0,0,0,0,0,0.0704754518507964,0,0.0291606657344761,0,0.0210067707946006,0.203085143457782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682847838331873,0,0,0,0
X601998.CH.EQUITY,0.237546265002504,0,0,0,0,0,0,0,0,0,0,0,0,0.0648891641615233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261513531882123,0,0,0,0,0,0,0,0,0,0,0,0.153734854696599,0,0,0.479861258974206,-0.125491241719562
X300059.CH.EQUITY,0,0,0,0,0,-0.0142727623424865,0,0,0,0.269328993394025,0,0,0,0,0,0,0,0,0,0,0,-0.0924384963530873,0,0,0,0,0,0,0,0,-0.0343912255703613,0,0.341239199833043,0,0.022807433773737,0.0403181554535676,0,1.73472347597681e-18,0,0,0.0309371072087991,-1.73472347597681e-18,0,0.00165755979838306,0,0,0.144989751815304,0.171940888447048,0.0103995549343639,0.0289098207975859,0
X688.HK.EQUITY,0.270677894142854,0,0,0,0,0,0,0,0,0,0,0,0,-0.0820050370355615,0,0,0,0,0,0,0.440037189117785,0.191806885541902,0,0,0,0,-0.0920083613535747,0.0346617328716174,0,0,0.353806106438739,0,0,0,0,0,0,-0.0330502973434669,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273053181621039
X2388.HK.EQUITY,0,0,0,0,-0.0355084652120972,0,0,0.045056344305004,0.0674924434426154,0,0,0,-0.120741972912192,0,0,0,0,0,0,0,0.125469327776546,0,0,0,0,0,0,0.26210705099282,0,0,0,0,0,0.250764239924284,0,0,0,0,0.140286431072691,0,-1.73472347597681e-18,-0.155077530038268,0.088241058303341,0,0.163482525525538,0.296393892228214,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0462601980756539,0.429459003080815,0,0,0.11611683744257,0,0,0,0,0,0,0.0254106779913877,0.0168634402625604,0.100982428304358,0.0498389039120976,0,-0.139713082805072,0,0,0.146536126956195,0,0,0,0,0,0,0,0,0,0,0,0.0114607072412214,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.00644786152440484
X002142.CH.EQUITY,0,0,0,0,0,0.191330736673222,0,-0.327486906730452,0,0.0346695938978527,0,0,0,0,0,0,0,0.270027420700935,0,0,0,0,0.11023297417601,0,0,0.0220550565485636,0,0,0,0.283201111909493,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.266463218182707,0,0,0,0,0,0,0.131002121552155,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697982540143557,0,0,0,0,0,0,0,0,0,0,0,0.085134998184192,0,0,0,0.0638881833869151,0,0,0,0,0,0,0,-0.00883806390837941,0,0,0.0865677484711872,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0.0104684500781355,0,0,0.0722239590220784,0,0.164505627356572,0,0.0625369639009088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194416079213667,0,0,0,0.0360113892000675,0,0,0,0.295566194327791,0,0,0,0,0,0,0,0,0,0,0,0.0951723477151905,0,0.0641502869657043,-0.102102281915534,0,0
X601818.CH.EQUITY,0,0,0,0.224460159519386,0,0,0.104124292195424,0,0,0,0,0,0,0,0,0,0.0969091272411448,0,0,0,0,0,0,0,0.00626275890825154,0,0,0,0,0,0,0,0,0.147289297142067,0,0,0,0,0,0,0,0,0,0,0,0,0.0609509555530877,0.0946111854505665,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0148767620218195,0,0,0,0.223645090684902,0,0,0,0,0,0,0,0,0.0154037347952239,0,0,0,0.135531951598373,0.0103981664319495,0,0,0,0,0,0,0,0,0,0.215952978009239,0.158585999798946,0,0.0799735860111701,0,0,0,0,0,0.00350125278823255,0,0.151735625719377,0,0,0,0
X267.HK.EQUITY,0,0.0882819334011031,0,0,0,0,0,0,0,0.0974283333765317,0,0,0.187532663489789,0,0,0,0,0,0,0,0,0.0596341962777841,0,0,0,0.019704150942781,0.300095683323208,0,0.14594404721308,0,0,0.181093399285663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281518415387023
