,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.129048673977346,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109420975700511,0,0.501032136985878,0.390506879519422,0.0378683069940742,-0.21653891244596,0,0,0.170357630791274,0,-0.076691771137215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187215674389857,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.27001197798308,0,0,0,-0.0850793903188808,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.191659000242713,0.0390786716724826,0.00955572302593036,0,0,0,0.227806312891966,0,0.158683298466785,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.839232158083247,0,0,0,0,0,0.0163941166684518,0,0,-0.0558584001967691,0,0,0,0.0383710641321551,0.129404682218401,0,0,0,0.00265845325634319,0,0,0,0,0.0312080917546083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716318925468123,0,0,0.0065815461522787,0
X601288.CH.EQUITY,0,0,0.914424049819308,0,-0.0935416255315679,0,0,0,0,0,0,0,0,0,0,0.0173414274406209,0,0,0.11755426551133,0,0.0577507032047941,0,0,0,-0.0678969619517174,0.00717325198789293,0.0282024318127444,0,0,0,0,0,0.0372451634250045,0,0,0,0,0,0,-0.0180373459760068,-0.0843897461748,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.017266917832878,0,0,3.46944695195361e-18,0,0,0,0,0,0.246095919231425,0,0.234272334189469,0,0,0,0,0,0,0,0.122764572636296,0,0,0,0,0,0,-0.107239623187651,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.413590798644077,0,0,0,0,0,0,0,0,0.301796704596254,0,0,0,0.0151587444377965
X600036.CH.EQUITY,0,0,0,0.327154211334962,0,0,0,0,0.0665159456066542,0,0,0,0,0,0,0,0.14948902186389,0.134032011641856,0,0,0,0,0,0,0,0,0,0,0.126443799515585,0.147856588647783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532581224574315,0,-0.0113107129290318,0,0.0068504104200824,0,0
X601988.CH.EQUITY,0,0,0,0.00453926990281564,-0.138081549736491,0.076431340911691,0,0.0506385265198057,0,0,0,-0.0201983464777426,0,0,0,0,0,0,0,0,-0.0422852095530828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108061148138757,0,0,0,0,0,0,0,0,1.05176143205034,0.00189856346602235
X1299.HK.EQUITY,0,0,0,0,0.142263818977039,0,0,0,0,0,0,0,0.0300075054208705,0,0,0,0,0,0,0,0,0,0,-0.115249024655372,0.130008700989409,0,0,0.0717664293329022,0,0,0.173585082326899,0.334312393578279,0,0,0,0,0,0,0,0,0,0,0.140971336351519,0,0,0,0.0763610327221122,0,0.000356274925285203,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603692785097907,0,0,-0.303962734893549,0,0,0,0,0,0,0,0.187430980050582,0.535343199885189,0,0,0,0,0,0,0,0,0,0,0.0721062112787223,0,-0.144210748679608,0,-0.019164440717222,0,0.149322760841821,0,-0.161093803584698,0,0.101498753873084,0,0
X388.HK.EQUITY,0,0,0,0,0.266877224483621,0,0,4.33680868994202e-19,0.122271878084454,0,0,0,0,0,0.0161215542540932,0,0,-0.428233430146155,0,0,0,0,0,0,0.53776200557351,0.223005973472393,0,0,0,0,0.122402448187186,0.017461710949862,0,0,0,0,0,0,0,0,0,-0.0235319887800283,0,0,0,0.0746112501619006,0,0,-0.0875110613749457,0,-1.38777878078145e-17
X601658.CH.Equity,0,3.46944695195361e-18,0.241717248234277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291244368409948,0,-0.0750697529531566,0,0,0,-0.10554996488149,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342112146804295,0,0,0,0.522295755547273,0,0,-0.0988314469773429,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0381932216847965,0,0,-0.0973599666216916,0,0.0826117099689208,0,0,0.207492664448906,0,0,0.0541101595483746,0,0,0,0,0,0,0,0,-0.0400283854835276,0.0825635184932637,0,0,0,0,0,0,0,0.152665961855544,0,0.175723522382569,0,0,0,0.197020756283466,0,0.0324878675592291,0,0.137411109372976,0,0,0.0506007119034286,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0257548428147544,0,0,0,0.661084104370049,0,0,0,0.0263953705149427,0,0,0,-0.0116356926861688,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846648606723845,0,0.1668806234787,0,0,0,0.00269267834826714,0,0,0,0,0,0,-0.0226604353221082
X601166.CH.EQUITY,0,0,0,0,0,0.0998799500170313,0.22228861390233,0.0378025668663082,0,0,0.0441176686593651,0,0,0,0,0,0.0404204476634344,0,0,0,0,0.0725248299654093,0,0,0,0,0,0,0,0,0,0,0.127922802008188,0,0.00882114287319934,0,0,0.0415387686360257,0.00797287023062932,0,0,0,0,0,0,0,-0.0295456372093198,0,0,0.405409836378637,0
X601328.CH.EQUITY,0,0,0,0.0463289393573943,0,0.11201697744641,0.0205359803429118,0,0,0,0,0,0,0,0,0,0.0289659899828126,0,0,0,0,0.373212317928328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250114159642331,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.275683516000259,0,-0.0635469565815267,0,0,0,0.0747720939767143,0,0,0,0.139672340130447,0.047179148367651,0,0,0,0,0,0,0.112772752189323,0,0,0,0,0,0,-0.151354323575762,0,0,0,0,0,0,-0.021495988192957,0.142073065361681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134600169846091,0
X600000.CH.EQUITY,0,0,0.330311001160431,-8.67361737988404e-19,0,0.207619238026586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600860337619847,-0.165061744845744,0,0,0,0,-0.0667586535350114,0,0,0.0542390594026114,0,0.310481758709395,0,0,0,0,0,0.644597153873609,-0.128901088529795,0,0,-0.0248129993407197,0.0807902271724865,0,0,0.191460021100586,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.384697482732612,0,0,0,0,0,0,0.00946295123736195,0,0,0,0.0358994704670546,0,0,1.0842021724855e-19,0,0.01903941217875,0,0,0,0,0,0,0,0,0.0773636285699857,0,0,0,0,0,0,0,0,0.250264919846076,0,0,0,0.123271606560518,0.0286404732950523,0,0,0,-3.46944695195361e-18,0,0
X601319.CH.EQUITY,0,0,0,0.165728098716447,0,0,0,-0.0843696502484353,0,0,0,0,0,0,0,0.257432274993254,0,0,0,0.209293558706543,0,0,0,1.73472347597681e-18,-0.0629177526578094,0,0,0,0,0,0,0,0,0,0,0,0.0924064101515314,0,0,0,0,0.0761993015077305,-0.00560503308745553,0,0,0,0,0.148160383769833,0,0,-0.0740849057582003
