,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0162862098284235,0.469534285520703,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,8.67361737988404e-19,0.0321600745770413,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125386841020786,0,0,0,0,0,0,0,0.213371522080214,0,0,0,0,0,0.0279512806885125,0,0,0,0.0457451989837521,0.033182915390135,0.227314797071928,0.0368346304048319
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.12416902124546,0,0,0,0,0.0126773036583273,0,0,0,0,0.313917799842603,0,0.255863533547885,0.0349425830075302,0,0,0,0,0.0391387795604419,0.201427201882094,0,0,0,0,0,0,0,0.0217219256677944,0,0,0,0,0,0,0,0,0,0.0214163363416939,0,0.0430806908158473,0,0,0
X601939.CH.EQUITY,0,0,0,0.287207430270017,-0.0385709545092228,0,0,3.46944695195361e-18,0,-0.0108458823765041,0.0395879498167452,0,0,0,0,0,0,0,0,0,0,-0.269738281539885,0,0.712173588641997,0,0.0528283782661992,-0.141271165405091,0.0668726768809392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139177875439325,0,0,0,-0.0360911597638269,0,0,0,-0.0893603352534354
X601288.CH.EQUITY,0.218440892269467,0,0.0200617697964727,0,0,0.0380691038739426,-0.0579171873972084,0.288924935617433,0,0,0,0,0,0,0,0.115791129942912,0,0.00618614338711146,0,0,0,0,0,0.0346572095348452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170134960804237,0,0,0.110481914976997,0,-0.0919250838128837
X600036.CH.EQUITY,0,0.194775124800608,0,0,0,0.0391112659296089,0.118825660931984,0.0840669962380442,0,0,0,0,0,0.199180904969729,0.0508294210774067,0,0,0,0,0,0,0,0.0696681702192899,0,0,0,0,0,0.322844385787616,0.0447794626283787,0,0.0110412887079775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0764296717323956,0,0,-6.93889390390723e-18,0.00887819341821245,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.147728536213387,0,0,0,0.126205127729725,0,0,0,0,-0.0395626609127072,0,-0.117102508750237,0,0,0,0.165026878628587,0,0.0752716892780524,0,0,0.568568822057092,0,0,-0.0475135120514358,0,0.0835602180324444,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.0771124945988414,-0.0250537014593355,0,0.0300858229738474,0,0,0,0.139617653632036,0,0,0,-0.0898843855717696,-0.0642942956166517,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.118262026099752,0,0,-0.00896583376494958,0,0,0,0,0,0,0,0,0,0,0,0.299837771694586,0.139849046559265,0.138846087641311,0,0.0449998365418623,0,0,0,0.0855133319441681,0.235813112402157,0,0
X601988.CH.EQUITY,0.0309739750662753,0.0192801668777946,0.0459290508178655,0.171852879699162,0.356593655827827,0,0,0,0,0,0,0,0,0,0,0.188673596082403,0,0,0,0,0,0,-0.00809821296969514,0,0,0,0,0.0757851552994159,0,0.0160514663231297,0,0,-0.121417370884058,0,0,0.270375317998729,0,0,0,-0.0836146997334933,0,0,0,0,0,0,0,0,0,0,0.0452788160472972
X5.HK.EQUITY,0,0,0,0,0,0,0,0.028357524378467,0,0,0,0,0,0.0437167441721906,0,0,0,0,0,0,0,0,0,0,0.141872524099825,0,0.0124511066726683,0,0,0,0,0,0,0,0,0,0,0,-0.000397581296469457,0.474212192102136,0,0,0.260801519235476,0,0.194203398814523,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.0260785185970432,0,0.0760406106395458,0,0,0,-0.0106337439238326,-0.0704047703587246,0,0,0,0,0,0,0,0,0,0.431991790806964,0,0,0,0,0.27736974293709,0,-0.0313637714427033,0,0,0,0,0,0,0,0,0,0.323429857972817,0,0,0,0.0216580866743115,0.092518027321322,0,0,0,0,0,0,0
