,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.129051478773167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109417025962805,0,0.501027142008767,0.390491790695162,0.0378679662635356,-0.216540898007077,0,0,0.170358049005298,0,-0.0766833509915875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187572434269951,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.240940899384986,0,0,0,-0.0853774312152305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.19885155895409,0.0271443267688932,0.0136433560603364,0,0,0,0.218770306321371,0,0.182017756321004,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.839232108196906,0,0,0,0,0,0.0163950295046813,0,0,-0.0558569320723023,0,0,0,0.0383718334630879,0.129400330404058,0,0,0,0.00265720069357713,0,0,0,0,0.0312123826271407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716283010168952,0,0,0.00658144444031738,0,0
X601288.CH.EQUITY,0,0,0.952466241755436,0,-0.0657590511788934,0,0,0,0,0,0,0,0,0,0,0.0582535136278388,0,0,0,0,0,0,0,0,0,0,0.0536397136210703,0,0,0,0,0,0,0,0,0.0249346903185224,0,0,0.0216149881146953,0,-0.0752697498424162,0,0,0,0,0,-0.00102033044138874,0,0,0,-0.0945591240701163,-0.0417022691156756
X601628.CH.EQUITY,0.017266917832878,0,0,3.46944695195361e-18,0,0,0,0,0,0.246095919231425,0,0.234272334189469,0,0,0,0,0,0,0,0.122764572636296,0,0,0,0,0,0,-0.107239623187651,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.413590798644077,0,0,0,0,0,0,0,0,0.301796704596254,0,0,0,0,0.0151587444377965
X600036.CH.EQUITY,0,0,0,0.327154211334962,0,0,0,0,0.0665159456066542,0,0,0,0,0,0,0,0.14948902186389,0.134032011641856,0,0,0,0,0,0,0,0,0,0,0.126443799515585,0.147856588647783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532581224574315,0,-0.0113107129290318,0,0.0068504104200824,0,0,0
X601988.CH.EQUITY,0,0,0,0.00456146485321256,-0.138088848838908,0.0763967262301786,0,0.0506392599873672,0,0,0,-0.0201860320238945,0,-1.38777878078145e-17,0,0,0,0,0,0,-0.0422838851139499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108047423491382,0,0,0,0,0,0,0,0,1.05175581674205,0,0.00191666110094351
X1299.HK.EQUITY,0,0,0,0,0.142263008487853,0,0,0,0,0,0,0,0.0300037671371171,0,0,0,0,0,0,0,0,0,0,-0.115247869719508,0.130009908272586,0,0,0.0717658575505122,0,0,0.173585553621324,0.334312425461964,0,0,0,0,0,0,0,0,0,0,0.140971587823187,0,0,0,0.0763620423565014,0,0.00035562811282185,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144234932679992,0,0,-0.196529819841579,0,0,0,0,0,0.0242389401727763,-0.0197669852955099,0.22374214788371,0.484021750184471,0,0,0,0,0,0,0,0,0,-0.067150173863285,0.0601358680561557,0,0,0,0,0,0.0574395160349861,0,-0.167060778816734,0,0.0630581857242843,0,0.120417652494542,0
X388.HK.EQUITY,0,0,0,0,0.266852947784349,0,0,0,0.122273796538343,0,0,0,0,0,0.0161218622365994,0,0,-0.428279684758835,0,0,0,0,0,0,0.537760603770239,0.222989325800585,0,0,0,0,0.122434120259776,0.0174917383567636,0,0,0,0,0,0,0,0,0,-0.0234819009865736,0,0,0,0.0746001405888595,0,0,-0.0875031966401842,0,0,1.38777878078145e-17
