,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182761060454806,0,0,0,0,0.498900393672177,0,0,0,0,0,0,0,0,0,0,0,0,-0.156550947107758,0,0,0.501582490911996,0,0,0,0,0,0,0,-0.0163443829246394,0.091237112562107,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0
X601939.CH.EQUITY,0,0,0,0.55328486341086,0.0205460101440529,0,0,0,0,0.327828110963894,0,0,0,0,0,0,0,0,0,0,0.107576864966376,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.00615639077728883,0,0.143052266489485,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.387691680807104,0,0.0468741405325021,0,0.975045513036821,0,0,0,0,-0.101955411453836,0,0,0,-0.307308428807354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412784734401417,0,0.174855495573617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.145680182916711,0.39807722548249,0,0,0,0,0,0,0,0,0.083838403653427,0,0,0,0,0,0.060963930137249,0,0,0,0.00624742411246014,0.0631036522111734,-0.192241316376319,0,0,0,0,0,0,0,0,0.057537305633569,0,0,0,0.255916833722931,0,0,0,0,0,-0.160271248818334,0,0.0874993089783032,0,0
X601988.CH.EQUITY,0,0,0,0,0.323460703548724,0,0,0,0.048692315572278,0,0,0,0,0,0.072214233327325,0,0.100311780999095,0,0,-0.0642082787535909,-0.067971002453078,0,0,0,0.198435303522199,0,0,0,0,0,-0.22652194416429,0,0.0702713200967817,0,0,0,0,0,0,0.0460976994482399,0,0,0,0,0,0,0,0,0,0.0857171987730918,-0.0608997968220474
X1299.HK.EQUITY,0,0,0,0,0.228025860678219,0,0,0,0,0,0,0,0,0,0,0,0.192835578970881,0,0,0,0,0,0,0,0,0.0353282360927858,0,0.034940013649179,-0.11690064249696,0.087678128387033,0.0539457461735755,0,8.67361737988404e-19,0,0,0,0.535533298498578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0214656629460567,0,0,0,0,0,0,0,0,0.442029187719528,-0.0273333000310875,0.1429760152827,0.10888180513137,0,0,0,0,0,0,0.0474293803477588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164105895614964,0,-0.0895922426800713,0.312704620117303,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.100388403025118,0,0.0102257788700699,-0.0939924744603659,0,0,0,0,0,0,0.0340638545764036,0,0,0,0,0,0.192761178697732,0,0,0,0,0,0,0,0,0,0.024018701774879,0,0,0,0,0,0,0,0.433131589415957,0,0,0,0,0,0.201701427555649,0.0843865069330816,0,0.0731908407332917,0,-0.0238606199743012,0,0,0,0
X601328.CH.EQUITY,0,0,0.148313451747571,0,-0.0850548686942691,0,0,0.406476904598733,0,0,0,-0.0141069126290136,0,0.468763105364853,0,0,0,0,0,0,0.080967319096167,0.104814943270985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801784726107064,-0.206239387802188,0,0,0,0,0,0,-0.00872477136734036,0,0,0,0,0,0
