,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0173288547091452,0,0,0,0,0,0,0,0,0,0,0,0,-0.113987378882541,0.484461343597546,0.721956977392632,0.0222636899238159,0,0,0,0,0.194890909968991,-0.218181813309205,0,0,-0.302499331810611,0,0,0,0,0,-0.0262944367916554,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.127779910225425,0,0,0,0,0,0,0,0,0.0118589703405891,0,0,0,0,0.217927131247214,0,0,0,0,0,0,0,0,0.117845302599005,0.0830559659758006,0,0,0,0,0,0,0.390112394246216,0,0,0,0,0,0,0,0,0.0554751801550531,0,0,0,0,-0.0167660150443589,0
X601939.CH.EQUITY,0,0,0,0.820323868433458,0,0,0.0330617191000077,0,0,0.0235566227499288,0,0,-0.0638072312152548,0,0,0.0597191109572092,0,0.072127602137017,0,0,0,0.000865152324434155,0,0,0,0,0,0.0602912495063443,0,0,0.0216759452795634,0,0,0,0,0,0,0,0,0,0,0,0.0218394536137538,0,0,0,0,0,0,0.030545089559507,0,0
X601288.CH.EQUITY,0.0286257028925478,0,0.907272727263191,0,-0.0589494167864947,0,0,0,0,0,0,0,0,0,0.0183056373228796,0,0.0498484124837314,0.047082181034553,0,0,0,0,0,0,0,0,0,0.0446713145969245,0,0,0,0,0,0,0,0,0,0,0,0,-0.139606762580664,0,0,0,0,0,0,0,0,0,-0.0715408568966045,-0.0225383415277933
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.129519757131048,0,0.491109769086786,0,0,0,0,0,0,0,0,0,0,0,-0.0249970093837834,0,0,0,0,0,0,0,-0.0443778367244429,0,0,0,0,0.325750619879228,0.0434469667520542,0,0,0,0,0.285014383763566,0,0,0,0.131315789616939,0,0,0,0.111864069450364,0.106137141776089
X600036.CH.EQUITY,0,0,0.363996064822426,0,0,0,0,0,0.0309228758875064,-0.0226022078378015,0,0,0,0,0,0.138804745532559,0,0,0,0.0183935541280702,0,0,0,0,0,0,0,0.135247979848746,0.0751424430474892,0,0.213734040410031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711059363217559,0
X601988.CH.EQUITY,0,0,0,-0.0203401249814543,-0.0384981268358241,0,0,0,-0.0317115025580679,0,0,0,0,1.00015101752399,0,-0.0457727079788923,0,-0.269976089752842,0,0,0,-0.0198940249105909,0,0,0.327312396970572,0,0,0,0,0,-0.04312947348939,-0.0245566024836863,0,0,0,0,0,0,0,0,0,0,0,0.079239234578399,0,0,0,0,0.00782239399804824,0,0.102244693917387,0
X1299.HK.EQUITY,0,0,0,0,0.16186568534607,0,0,0,0,0.270043928088964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199016513797286,0,0.0138338580498634,0.339295537547014,0.226941588899452,0.136805374020286,0,0.126159591426884,0,0,0,0,0.0699831169963263,0,0,0,0,0.10134922421077,0,0,-0.0910964978778784,0,0,0,0,0,0.101432440252968,-0.0234500028874748
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13687938894903,0,-0.0345966187040629,0,0,0,0,0.127731282072723,0,0,0.517530642318051,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.215219057271552,-0.29207119354088,0,0,0,-0.0919053824466994,0.00419727076403576,0,0,0,0,0,0,0.156593062863458,0
X388.HK.EQUITY,0,0,0,0,0.327227387175453,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215912339615551,0,0,0,0,0,0,0.465840217174522,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.083625762548198,0,0,0.260222363192128,-0.11525659470929,-0.069098164707257,0,0.0271872530829041,0,0,0,-0.139809981654368,0
