,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.201989823040228,0,0,0.140617979539678,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0654629373256792,0,0.0981480752448891,0,0,1.73472347597681e-18,0,0,0,0,0.112189679210342,0.0343143654158217,0,0,0,0.327959961800196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098806399494311,0,-0.116408387950856,0,0,0,-0.0792317862807706
X601939.CH.EQUITY,0.174590274973235,0,0,0.232073099020877,0,0,0,0,0,0,0,0,0.0225890729273821,0.393626374616049,-0.070327597208042,0,0,-0.103302322478241,0,0,0,0,0,0,0,0.0313855642489018,0,0,-0.125441692735318,0,-0.00467043202317852,0,0,0,0,0,0,-0.0390099748969256,0,0,0,0.131617438887518,0,0,0,0,0.15473510155232,0,0.078547538909614,0,-0.000615261411922117,0
X601318.CH.EQUITY,0,0,0,0,0.123418334080734,0.255997665079321,0,0,0,0,0,0,0,0,0,0,0.114293722288578,0,0,0,0,0,0.131233690414377,0,0,0,0,0.0109660719567594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267366523136172,0,0,0,0.122223807606793,0,0,0,0
X601288.CH.EQUITY,0,0.453622068846107,0,0,0.0332191044763711,0,0,0,0,0,0,0,0.0144999252256119,0.152105612530219,0,0,0,0,0,0,0,0.229217468488243,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.147426351572678,0,0,0,0,0,0,-0.0847598267084065,0,3.46944695195361e-18,0,3.46944695195361e-18,-0.0987386078510504,0,0,-0.00548229562658208,0
X601988.CH.EQUITY,0,0,0,0.436209619321726,0,0,0,0,0,0.262835197281309,0,0,0,0,0,0.107473418030167,0,0.224500945707688,0.166938329548411,0,0,0,0,0,0,0,0.128456731391773,0,0,0,0,0,0,0,0,0,0,-0.611772967907386,0,0,0,0,0.0362954272126136,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.16142212090708,-8.67361737988404e-19,0,0,0,0,0.122090980057953,0,0,0,0,0.210792158018726,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.106592207323857,0,0,0,0,0,0,0,0,0.308954761461014,0.0476879676129632,-0.0369790334090952,0,0,0,0,0,0,0.0593000057011112,0,0,0,0,0,0,0,0,0,0.0205104069101352,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.176816739994215,0,0,0,0.0507472906355893,0,-8.67361737988404e-19,0,0,0.117589072740113,0,0.031849379097066,0,0,0,0,0,0.0868931618898164,0,0,0,0.144373857806219,0,0.0438499778827323,0,0,0,0,0,0,0,0,0,0.313534066211072,0.07105533917536,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0121046269045441,0
X601628.CH.EQUITY,0,0,0,0,0,0.372536053236352,0,0,0,0,-0.131283251126767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087496750491867,-0.0242524131643262,0,0,0.0687401241966537,0,0,0,0.0264396548295249,0,0,0,0,0.0367876432205196,0,0,0.118391175337234,0.144678027462878,0,0.0967488217181446,0,-0.00430467474574639,0,0,1.73472347597681e-18,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600937964524509,0,-0.148037541423547,0.0317915620517836,0,0,0,0,0,-0.40688646047777,0.777670184788915,0.149323313511483,0,0.619339609393723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088944887438209,0,0,0,0
X601658.CH.Equity,0,0.098484285192783,0,0.165584745591821,0,0,0,0,0,0,-0.0535691896383475,0,0,0,0,0,0,0,0.0216245836372938,0.326019954324892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958091690567893,0.193502587618734,0,0,0,-0.032497834253543,0,0,0,0,0.0281785675173767,0,0,0,0
X388.HK.EQUITY,0,0,0.188970688298973,0.0495943478476571,0,0,0,0,0,-0.0377195840158646,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.484605220203263,0,0,0.0361924629288099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094182383635687,0,0,0,0,0,0,0,-8.67361737988404e-19,0
X601328.CH.EQUITY,0.209101478689917,0.268455622336444,0,0,0,0,0,0,0,0,0.00821884895971622,0,0.129148699541712,0,0,0,0,0,0,0,0,0.0765107432050428,-0.0386478618664887,0,0,0,0,-0.00113907746037894,0,0,0.141037261620398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083522606309943,0,0,0
X601166.CH.EQUITY,0,0,0,0.0754204752706257,0,0.139534052788567,0,0,0,0.0211523768837844,0,0.0230727850861507,0,0.22386443527637,0.0963313737081044,0,0,0,0.200963963988447,0,0,0.0401751997179641,0,0,0,0,0,0,0,0.179624477882846,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.156225276436822,0,0,0
