,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.0973822367634307,0,0,0,0,0,-0.0666783332031195,0,0,0,0,0,0,0,0,0,0,-0.0996711704792029,0,0,0.673192782068002,-0.224458822187199,0,0,0.43786157033632,0,-0.0542678493398327,0,0,0,0,-0.0266637075602355,0,0,0,0,0,0,0,0,0.0875263839252979,0,0,0,0,0,0,0.0209276834108232,0.0755406847740366
X601318.CH.EQUITY,0,0,0,0,0.0203313416000685,0,0,0,0,-0.0655627175178502,0,1.38777878078145e-17,0,0,0,0.175340145561946,0,0,0.0103693485750611,0.343387292854661,0,0,0,0,0.00924590574239868,0,0,0,0,0,0.149738267256608,0,0,0,0,0.110921976062154,0.0525978578964065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690577948757436
X601939.CH.EQUITY,0,0.0713364726339185,0,0.782759741565416,0,0,0,0,0,0.0395329224035977,0.0583713994298089,0,0.00703289146068989,-0.0451584218305538,0,0.0712329104604298,0,0,0,0,0,0.00278062834489451,0,0,0,0,0,0,0.0425656076253465,0,0,0,0,0,0,0,0.0729122118649159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.926227053462289,0,-0.00865306469730655,0.0842927477333796,0,-0.0715951071931416,0,0.0224817718840797,0,0,0,0,0,0,0.0305944994862482,0,0,0,0,0,0,0,0,0,0,0,0.0167132492885451,0,0,0,0,0,0,0,0,0,0.0217182826979912,-0.0486479285617082,-0.108101932404084,0,0,0,0,0.041286459044504,0,0,0,0,-0.105429104280072,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0186649195438934,0.307771302737066,0,0.253912342323594,0,0,0,0,0,0,0.453611573468768,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.066756431568868,0,0,0,0,0,0,0.0108473897286758,0,0,0,0,0,0,0,0,0,0.125322090323924,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.337974433157092,0,0,0,0,0.0683285953673178,0,0,0,0,0,0.0400854488660208,0,0,0.163226066359404,0.0109319889748789,0,0,0,0,0,0,0.186570843403672,0,0,0,0.0449702305892827,0,0,0,0.0391042039341375,0,0,0,0,0,0,0,0,0,0,0.0480539635357011,0,0,0.0423021266541428,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0626815968531611,0,0.0132778632482876,0,0,-0.0578297454921333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731605587816706,0,0,0,0,0,-0.0257279391396274,0,0,0,0,0,0,0,0,0,0,0.000466930028166847,-0.13432819930602,0,0.999772935709847,0,0,0
X1299.HK.EQUITY,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.222917782606012,0,0,0,0,0,0,0,0,0,0,0,0,0.239179300386424,0,0,0,0.0661283420094599,0,0,0,0.0343690069220401,0,0,0.174955244643934,0,0,0,0.0357435137560426,0.0258249445413287,0,0,0.0284082654267718,0,0,0,-0.00914429840899558,0,0,0,0.191431437608714,0,-0.0890809122436339
X5.HK.EQUITY,0,0,0,0,-0.0439564656997426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416790056534725,0,0,0,0,0,0.360943477270443,0.201225562518452,0,-0.204535853025608,0,0,0,0,0,0,0,0,0.0357828806715533,0,0,0,0,0.247998816203512,0.0652870750961136,0.00630179139434595,0,0,0,-0.273913645574911,0.207373255953632,0.0762001079186558
X388.HK.EQUITY,-0.0136262217979543,0,0,0,0.216638672708579,0,0,0.130498672617179,0,0,0,0,0,0,0,0,0.0239553697958509,0,0,0,0.234755142525824,0,0.280788593615916,0,0.132732197697012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331167964710914,0,0,-0.0956959566551397,0,0,0,-0.142024667277846,0,0,0,0.188098253035139
X601658.CH.Equity,0,0.0320457083702695,0.329362808151437,0,0,0,0,0,0,0,0,0,0,0,0,0.0182857083862004,0,0.0287850128193265,0.159550802473782,0,0,0,0,0,0,0,0,0,0.00464688808074057,0.0941198247932341,0,0,0,0,0.0138775665858662,0,0.0332947676519573,0.034829108270608,-0.0882399222884109,0,0,0,0.0876385721991492,0,0.0586954379786351,0.0392558278871421,0,0.0546029256263972,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.00784765196093425,0,0,0,-0.0305706868655389,0.0865157979149663,0,0,0,0.324949400783688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708410107405494,0,0,0,0,0,0,0.227236552896623,0,-0.0360717695214224,0.0494628888364893,0.0814747812281475,0,0,0,0,0,0.238453853903712,0,0
X601166.CH.EQUITY,0,0,0.00692877837171846,0.0330941790586825,0,0.0946623705599301,0.109799314925522,0,0,0,0,0,0,0,0,0.00789101654723584,0,0.00735795085552369,0,0,0,0.0768603446718928,0.0168393071981366,0.217643789626484,0,0,0,0,0,0.0208449004945682,0,0,0,0,0,0,0,0.126599926009751,0,0,0,0,0,0,0,0,0,0,0.376245767773477,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0233176600593217,0,0.601534552387052,0,0,0.0460310946737679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132036237327826,0,0,0,0.0156527363629718,0,0,0,0,0,0,0,-0.0190992665454155
X000002.CH.EQUITY,0,0,0,0.170480509408352,-0.226675405622875,0,0,0,0.250516926623448,0,0,0,0.14447201053073,0.379811352907426,0,0,0,0,0,0,0,0,0.042362884262428,0,0,0,0,-0.149663927002783,0,0,0,0,0,0,0,0.0790881929556199,0,0,0,0,0,0,0,0,0,0.0492918648108544,0,0,0,0,0.00939991241798419,0
X000001.CH.EQUITY,0,0,0,0,0.0272893300010047,0.605896845965643,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0281940054641189,0,0,0,0,0,0.0794705460460703,0,0,0,0,-0.162754129826288,0,0,0,0,0,0.100477853885926,0,0,0.126154584812457,0.0375634731032368,0,0,0,0,0,0,0,0,0,0,-0.158711650231334
X601328.CH.EQUITY,0.115792219281557,0,-6.93889390390723e-18,0.12673655842886,0,0,0,0,0,0,0,0.0565915867163672,0,0,0,0,0,0.0864313316147046,0,0,0,0.389234774433784,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0220005056597518,0,0,0,0,0.0786854533456368,0,0,0,0.00588326790620325,0,0,0
X600000.CH.EQUITY,0,0,0.0943520213053917,0.0183289012210117,0,0.329931064697999,0,0,0,-0.0555814112252759,0,0,0,0,0,0,0,0,0,0.121321359148584,0,0,-0.0395204402350105,0,0,0,0,0,0.126790697026241,0,0,0,0,0,0.019201657797737,0,0,0,0,0,0.623681001466731,0,0,0,0,0,0,0.179870175136359,0,0,0,0
X601601.CH.EQUITY,0,0.172258956961208,0,0,0.293180365149281,0,0,-0.0257647256914569,0,0,0,0,0,0,0.156087140680552,-2.71050543121376e-20,0,0,0,0.176263339138161,0,0,0,0.0406643130808041,0.1260245487851,0.0685796050531956,0,0,0,0,0,0,0,0,0.026432463303366,0,0.10902129586323,0,0,0,0,0,0,0,0.043234427709333,0,0,0,0,0,-0.0465514638653115,0
X601319.CH.EQUITY,0,0,0,0.15446660719801,0,0,0,0,0,0,0,0,0,0,0.279171156356349,0,0,0,0.0924943922240284,0,0,0,-0.0260841640861607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0933518474822587,0.0644983275533442,0,0.147077318700336,-0.0284383956264136,0.157068213461424,0,0,0,0,-0.108918071584278
X16.HK.EQUITY,0,-0.039761309653602,0,0,0,0,0,0,0,0,0,-0.12565883643812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312398130074002,0,0,0,0,0,0.174254597104814,0,0,0,0,0.0201179100702733,0,0.0211647414545003,0.2663010133628,0,0,0,0.221500447910027,0,0,0,0,8.67361737988404e-19,0
X600016.CH.EQUITY,0,0,0.0287708884206616,0.0162944582435616,0,0,0,0,0,0,0,0,0.100734052500324,0,0,0,0.108464603585983,0,0,0,0,0,0,0,0,0.152098741515904,0,0,0.0631704715293149,0,0.0476600732555994,0.0920152205778426,0,0,0.0825544947465978,0,0,0,0,0,0,0,0,-0.0299731586206125,0.0362101143443791,0.0169240664014752,0.0882916715417339,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0.0726108677630928,0,0,0,0,0.0694827132813006,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0272493634799706,0,0,0,0,0,0,0.289087471626756,0,0.0416233225216765,0,0,0,0.210640896517945,0,0,0,0,-0.0125078928716499,-6.93889390390723e-18,0,0.20607801501823,0,0,0,0.133474715438226,0,-0.0678546438705488,0,0,0.30522382842158,0
X601998.CH.EQUITY,0.229974620331181,0,0,0,0,0,0,0,0,-0.0551641757193611,0,0,0,-0.0029909144862357,0.02263312423793,0,0,0,0.0990290062331308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.135976430671182,0,0.533049324628247,0,-0.0346782659432077,-0.0774589750429702
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.219777357326454,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399010819917265,0,0,0,0,0,0,0,-0.0151496093374645,0,0.320095990928937,0,0.0239125757496244,0.127710551519856,0.0148177289521238,0,0,0,0.011831882710591,0,0,0,0,0,0.0927036824473728,0,0,0.128259383314092,-0.00217274771984454,0
X002142.CH.EQUITY,0,0,0,0,0,0.619303898579487,0,-0.271990000456687,0,0.16992319134842,0,0,0,0,0,0,0,0,0,0,0,0.21814542365397,0,0,0,0,0,0,0,0,0,0,0,-0.0827261053580276,0,0,0,0,0,0.295739223565656,0.207312306763442,0,-0.252531545020729,0,0,0,0,0.0922538794293992,0,0,0.0127621113459954,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.120223600224491,0.51366658792448,0,0,0.102273385278853,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0144260361162042,8.67361737988404e-19,-0.212741232503069,0,0.0328136503875959,0,0.0466652706354715,0.209128504049604,0,0,0,0,0,0,0,0,0,0.00186442822694323,0,0,0,0,0,0,-0.0406142876744144,0,0,0,0.0853790456003545,0,-0.0557117005104336
X688.HK.EQUITY,0.311902624127532,0,0,0,0,0,0,0,0,0,0,0,-0.0856819233797261,0,0,0,0,0,0,0,0.354718950683249,0,0.189524615925299,0,0,0.0766160924986826,0.0441339890156156,0,-0.0986033436638047,0,0.26445500177817,0,0,0,-0.0774454745411748,0,0,0,0,0,0,0,0,-0.00407710769939993,0,0,0,0,0,0,0.0155064574960511,-0.137320451253197
X2388.HK.EQUITY,0,0,0,0,0,0,0.0720087798023163,0,0.262884853180613,0,0,-0.0412681019136102,0,-0.0742548567914966,0,0,0,0.104496864244842,0,0,0.414960196262379,0.154095670991934,-0.247187837052365,0,0,0,0,0,0,0,-0.288789151462244,0,0,0.503996755379503,0,0,0,0,0,0,0,0.0887731614120461,8.67361737988404e-19,0,0,0,0,0,0,0,-0.199591411359225,0
X600048.CH.EQUITY,0,0.076466928573747,0,0,0,0,0,0,0,0,0,0,0,0,0.698466294147588,0,0.0442972180947475,0,0,0,0,0,0,0,0,0.0765312302409741,0,0,0,0,0.0409267422942704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931562133761687,0,0,0,0,-0.144421141149305,0
X2007.HK.EQUITY,0,0.254957387895948,0,0,0,0,0,0.202555189235794,0.0497033301268264,0.0639002708206394,0,0,0,0,0,0,-0.0986676314599967,0,0,0,-0.303361943004116,0,0,0,0,0,0,0.391771763435852,0,0,0,0,0,0.409665168825609,0,0,-0.100425346032084,0,0.236597704360521,0,0.00365875082720652,0,0,0,0,0,0,-0.0705752147334597,0,0,0,0.0862777329525376
X601818.CH.EQUITY,0,0.139166436088558,0,0.153890096616591,0,0,0.0693196564762061,0,0,0,0,0,0,0,0,0,0.00176805013570037,0.069812707595246,0.07163583091471,0.0889012626741675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021185626731342,-0.0277508248212405,0,0,0,0,0,0,0.0492798618231121,0.112642100667348,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.170486646189943,0,0,0,0,0,0,0,0,0,0,0,0,0.150854910605131,0,0.0036378876336906,0,0,0,0,0,0,0,0,0.285386143896429,0,0.12396599191265,0.0569446060828253,0,0,0,0,0,0,0,0.167012185030004,0,0,0,-0.00119172523539322,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0495358526543934,0.0244871184622778,0,0,0,-0.294307848099943,0,0,0,0,0,0,0,0,0,0,0,0,0.0951344164483001,0,0.022388841236071,0.123042837542427,0,0.249093250328319,0.200306769215399,0,0,0,0,0.0970019061697793,0,0,0.188451002138754,0,0.243922894210552,0,0,0,0.0572071883005717,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0429660387945029,0,0,0,0.193031785836604,-0.393088899142422,0,0,0,0,0,0,0,0,0,0.181928569296396,-0.0291256069802778,0,0,0,0,0,0,0.04232218574769,0,0,0.523817354593431,0,0,0.0302364236836422,0,-0.027096241861191,0,0,0,0,0,0,-0.00103551720219199,0,0,0,0.0751678082669404
X600837.CH.EQUITY,0,0,0,0.0147619673782297,0,0,0,0,0,0,0,0.237175617540906,0,0,0,0,0,0,0.0586782677902668,0,0.0096746364155545,0,0,0,0,0,0,0,0,0,0,0,0.466996895735566,0,0,0,0,0,0,0,0,0,0,0,0,0.0169373715735906,0,0,0,0.107023515568173,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425531332726437,0,0,0,-0.152610650026615,0,0,0,0,0,0,0,0,0,0.294194510932963,0.0630131711364865,0,0,0,0,0.0754369241301007,0,0,0,0.00138929699916147,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0438187252436257,0.0903135369843724,0,0,0,0,0,0,0,0,0,0,0,0.150391674944893,0,0,0,0,0.0893388538035714,0,-0.122399068028548,0,0,0,0,0,0.219129632077065,0,0.126413526192937,0,0,0,0,0.0852123865918574,0,0,0.0505627726643158,0,0,-0.0133727796443889,0.028788037565588,0,0,0.0144049453188279,0,0
X1113.HK.EQUITY,8.67361737988404e-19,0,0,0,0,0,0,0,0.43118637065167,0,0,0,0,-0.0789350163497547,0,0,0,0,0,0,0,0,0.263275027753116,0,0,-0.163030242630514,0,0.0136729847080729,0,0,0,0,0.363274912306705,0,0.272709618283003,0,0.0948396559895548,0,0,-0.380588142073769,0,0,0,0.115491492442883,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.0018305279125767,0,0,0,0,0,0,0.283057320904752,0,0.00971607102114406,0,0.139983840054184,0.0246653972258266,0,0,0,0,0,0,0,0,0.0897170823358753,0,0,0,0,0,0,0,0,0.129218467873805,0,0,0,0,0,0,0,0.203587847480077,0,0,0,0,0,0.0771195359387079,0,0,-0.0291683822380748
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0719305423497137,0,0,0,0,0,0,0.057816378293899,0.715769756773882,0,-0.0120062992688881,0,0,-0.0379417743203558,0,0,-0.0643063591938887,0.0521930487621805,0,-0.0585548296087398,0,0,0,0,-0.0494771387629346,-0.0332302323365031,0,0,0,0,0,0,0,0,-0.0366779460557194,0.0172267259821227,0,0,0,0.172773083887194,0,0,-0.0658151467901951
X12.HK.EQUITY,0,0,0,0,0,0,0.146336605417223,0.0548531250097283,0,0,0,0,0,0,0,0,0,0,0,0,0.507603885204236,0,0,0,-0.156137084746534,0,0.162511136375776,0,0,0,0.167292890828793,0,0,0.169686067369805,0,0,0,0,0,0.0182639318091751,0,0,0,0,0,-0.157260455395669,0,0.0171311570153748,0,0,-0.0546838347962735,0
X000166.CH.EQUITY,0,0,0.0579800446693576,0,0,0,0,0.0994603333549601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57277553062274e-05,0.0320350614011436,0,0.0173488285165737,0.233674768903657,0,0.252157725413859,0,0,0,0,0,0,0,0,0.146861459423694,0,0,0.045478919122281,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0896844869033724,0,0,0,0.292764411407187,-0.0857175870619272,0,0,0,-0.111238864993274,0,-0.115509306077376,0,0,0,0,0,0,0,0,0,0.0147288218881397,-0.143429688478799,0,0,0,0,0,0,0.0643387225727995,0,0,0,0,0,0,0.0787550375745717,0,0.759257416460116,0,0.070267433339924,0,-0.110803701579961
X601229.CH.EQUITY,0.00422963061019641,0,0,0,0,0.278246375405131,0,0,0.250243526531493,0,0,0,0,0,0.113192549726988,0,0,0,0,0,0,0,0,0,0,0,0,0.0472308946920039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354124296645759,0,0,0,-0.026774706678036,2.16840434497101e-19,0
X823.HK.EQUITY,0,0.148995561168993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338357907888183,0,0,0,-0.135142465107187,0,0,-0.0921310109822169,0.130921082306191,0.0161496708466944,0,0,0,0.0760675065718803,0,0,0,0,0.454386356951468,0,0,0,0,0,0.234214183553277,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482986454387601,0,0.150078953120221,0,0,3.46944695195361e-18,0,0,0.0121149538069903,0,0,0,0,0.160076575715338,0,0,0.0732230209033535,0,0,0,0,0,0,0.150127465367831,0,0,0,0,0,0,0,-0.0122191651630856,0
