,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.111070004702993,0,0.0506130145706894,0,0,0,-0.0758098480326064,0,0,0,0.482551007886489,0,0,0,-0.0724019626182806,0,0,0,0,0,0,0,0,0,0,0,0,0.0567734784763672,0,0,0,0,0,0,0,0.0897164216992783,0,0,0,0,0,0.218740811690805,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0
X601939.CH.EQUITY,0.328703411179865,0,0,0.292475008043267,0,0.0892520347848209,0,-0.0475346995136414,0,0,0,0,0,0,0.136764270737878,0.0323158670165034,0,0,0,0,0,0,0,0.0719073141317897,0,0,0,0,0,0,0,-0.0111869198758926,0,0,0,0,-0.108558048886047,0,0,0.333888711755135,0,0,0,0,0,0,-0.0403679297710409,0,0,0.0117992275174203,0,0
X601288.CH.EQUITY,0.371799435230961,0,0.124101888354452,0,0,0.235353662982404,0,0,0.111781147333697,0,0,0,0,0,0,0,0.0645939204872931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11023645509047,0,0,0,0,0,0,0,0,0.177077588981399,0,0,0
X5.HK.EQUITY,0,0,0.0436491320042873,0.246171349453556,0,0.113716524249293,0,-0.40120470476611,0,0,0,0,0.10072810520977,0,0,0,3.46944695195361e-18,-0.0126115192764886,0,0,0.408902084891744,0,0,0,0,0.515497238409455,0,0,0,0,0.0183631142708662,0,0,0.111300398052362,0,0,0,0,0,0,0,0,0,0,-0.21640726447174,0.019951348124004,0.118906137900693,0,0,0,0,0
X601988.CH.EQUITY,0.190262781138188,0,0.21667823886959,0,0,0,0,0,0.15037329267503,0,0.0703995067752788,0.187694629710246,0,-0.292380870600674,0,0,0,0,0,0,0,0,0,0.180353542143199,0,0,0,0.0926883459818797,0,0,-0.0460554026743424,0,0,0,-8.67361737988404e-19,0,0.045624096442888,0,0,0,0,0,0,0.0507069780080732,0.0377591297948089,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.108606173113978,-0.0512673847595117,0,0.255983884897151,0,-0.045104290384375,0.010823750332791,0,0.346768137250921,0,0.244806173258891,0,0,0,0,0,-1.38777878078145e-17,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0767301654934316,0,0,0.0831241502626118,0,0,8.67361737988404e-19,0.123689184067873,0,0.0386095700803895,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.243585669615268,0.25178365891443,0,0,0.121806968229426,0,0,0,0,0.032243565883501,0,0,0,0,0,0.0351405720007549,0,0.0676543050488543,0,0,-0.164627377729911,0,0,0,0,0,0,0.191099161185695,0,0,-0.278984714111582,0,0,0,0,0,-0.10816593102703,0,0,0,0,0,0.0383670321724759,0,-0.0895368910153482,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703926216930504,0,0,0,0,0,0,0,0.324452930827657,0,0,0,0,0,0,4.33680868994202e-19,-0.0613798684292941,0,0,0,0,0,0.0183794664963919,0,0,0,-0.194507510402946,0,0,0,0,0,0,0,0,0,0
