,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0.209938241934992,0,0.202109815485855,0,0,-0.0692124885023326,0,0,0,0,0,0,0,0,0.113863340077266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636936262527815,0,0,0,0.0402521026042724,0,0,0,0,0,0,0,0,0.277603266106657,0,0,-0.0683405679025911,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0832932127095486,0,0,0.0383505265418787,0,0,0.152605452514075,0,0,0.0118871685975441,0,0,0.394032609873589,0,0,0,-0.0777007532225089,0,0,0,0.0962135342668441,0,0,0.14136550557302,0,0,0,0.228527425449083,0,0.126275139183257,0,0,0,0,0,0,0,0,0,0,0,0.018528594730131,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.179519826646077,0,0.323334826018476,0,0,0,0.014440758267806,0,-0.168519866133525,0,0,0,0,0,0,0,0.0144652646037483,0,0.605494303975279,0,0,0,0,-0.0361582642724644,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385766706374726,0,0,0,0,0,0,0,0,0,0,-0.116602693104123
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0719355357101344,0,0,0,0,0,0,0.282703334505723,0,0,0,0,0.0216802503282624,0,0,0.107544249545861,0,0,-0.205458297501297,0,0,0.0698426088856148,0,0,0.350779575403313,0.283811562043725,0,0,0,-0.000820655638828291,0,0,0,0,0,0,0.11048670170573,0,0,0.0160063599715033,0,-0.0584545610325084,0
X601288.CH.EQUITY,0.0887752457369863,0,0.0385718340897455,0,0,0,0,0,0,0.0379169325375339,0,0,0,0,0,0.550397893666533,0,0,0,0,0.0749178680279606,0,0.157578569831468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108215571820232,0,0,0,0,0,-0.0440728252545098,0,0.0416006567694968,0,0,-0.0111643677172199,0,0,0
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0274031004544721,0.225675062787284,0,0,0.22535432699652,0.299021250876667,0,0,0,0,0,0,0,0,0,0.119646606913414,0,0,0,0,0.173171362776248,0,0,-0.0245286749321002,0,0,0,0,0,0,0.0793654460263439,0,0,0,0,0,0,0,0,0,0,0,0,-0.151804031609717,0,0,0,0,0,0,0,0.0384056621281325
X1299.HK.EQUITY,0,0,-0.169211137031534,0,-0.11316934938038,0.105952732821242,0,0,0,0.249137827111085,0,0,0,0,0,0,0,0.0244595968480092,0,0,-0.116515290019865,0,0,0.167369572268175,0,0,0.474611293465854,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.00882821027731244,0,0.0338347621146798,0,0.148987696454836,0,0,-0.0433535177732626,0,0,0,0,0.163803360482294,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623242760716939,0,0,0,0,0,0,-0.15304902586256,0,0,0.0273987551364487,0,0.0161371911569678,0,0,0,0,0.124451102195853,0.448619721694763,0,0,0,0.134140685853635,0,0,0,0,0,0,0,-0.175572974754009,0,0.257753034465288,0,0.23251741698894,0,0,0,0,0.174175596618527,0,0,0
X388.HK.EQUITY,0,0.0474003951184637,0,0,0,0,0,0,0,0,0,0,0,0.133748744432786,0,0,0,0,0,0,0,0,0,0.0486250102371712,0,0,0,6.93889390390723e-18,0,0,0,0.369380888994407,0,0.0938228020317749,0,0,0.104798704172053,0,0.235129081888083,0,0,0.0321639968429432,-0.248618264922431,0,0,0.332552253569305,0,0,0,0,0.0200563445316811,0
X601658.CH.Equity,0.090589398090774,0.0765078246848807,0,0,0,0,0,0.111483804188811,0,0,0,0,0,0.0878259687890293,0,0.291678845679029,0,0,0.0514096886060738,0,0,0,0.0362246894369244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714365619262232,0,0,0,0,-0.116332370957345,0,0,0.000105837439614002,0.19973484125388,0.0386056627533028,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569791237111318,0,0,0,0,0,0,0,0,0,0.0382255602491273,0,0,0,0,0,0.323838572307065,0,0,0,0.0299105267768804,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0604061805116523,0,0.19530644567968,0,0.204829220085408,0.0614321179479238,0,0,0.0216667156310034,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149183309179019,0,0.451533713537443,0,0.0610236374427871,-0.012401564961043,0,0,0,0.0847694965948629,0,0,0,0,0,0,0,0,0.041664657507174,0,0,0,0,0.190866578286762,-0.0469771961193249,0,0.0973592762570586,0,0,0,-0.0547173702309567,0,0,0,0.193882829326598,0,0
X000001.CH.EQUITY,0,0,0.0363049913238243,0,0.00332085915374736,0.552476354250249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254885043105397,0.0538376275336055,0.0555138052895991,0,0,-0.248060758108342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,-0.0275003894560136,0,-0.41386910709559,0,0,0,0,0.136550627256504,0,0,0.0639780527097713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240863792212643,-0.0838984776249451,0,0,0,0.288897910971253,0.00123228366141753,3.46944695195361e-18,0,0,0,0.0741165851465597,0,-0.0330245774661219,0,0,0,0,0,0,0.0209828772895718,0
X601328.CH.EQUITY,0,0,0.0349953739101945,0,0,0.00579956175142742,0.113208001945506,0,0,0.0525399896136641,0.164719613121451,0,0,0.0193801721802983,0,0,0.138212116004901,0,0.119396705261217,0,0,0,0,0,0,0,0,0,0.0349248146269311,0,0,0,0.235281688068368,0,0,0,0.0661839254745912,0,0,0,0,0,0,0,0,0,0,0.0100373620644467,0,0.0295332042219113,0,0
X601601.CH.EQUITY,0,0.434991294014209,0,0.123842689716053,0,0,0,-0.0324801460641697,0,0,0,0.12949787051671,0,0,0,0,0,0,0,0.265472693454806,0,0,0,0,0,0,0,0,0,0,-0.145073817496512,0,0,0,0.188216463456626,0,0,0,0,0,0,-0.0011113105559735,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0106664391546176,0,0,0,0,0.0192256070021949,0,0,0,0,0.759804297915529,0,0.110268133676818,0,-0.000514941962259107,0,0,-0.178178827103296,0,0,0,0.0964599405369898,0,0,0,-0.00742635821711066,0,0,0,0,0,0,0,0,0,0,0.119448913004332,0,0,0,0,0,0.0345284259849456,0,0,0,-0.0215943869935973,0,-0.0707331367397163,0
X600000.CH.EQUITY,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.387345388983408,0,0,0,0,0.336449943043258,0,0,0,0,0.0678148452592013,0,0,-0.0686320492174319,0,-0.183499003299972,0,0,0,0,0,0.0401945036000792,0,0,-0.0498105182712442,0,0,0,0,0,0,0,0.595484700122723,0,0,0,0,0,0.24905607542266,0,0,0.0272644307979874
X601319.CH.EQUITY,0,0.0349515641375686,0,0.0393594858500832,0,0,0,0,0,0,0,0,0,0.315612643264115,0,0.079444987141668,0.0577782904988876,0,0,0,0,0,0,-0.0087346735548875,0,0,0,0,0.240836383647263,0.149860775022092,-0.0518311743875393,0,0,0,0,0,0,0,0,-0.0553518423562239,0,0,0,0,0,0,0,0,-0.0362486306459441,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.262023492984652,0,0,0,0,0,0,0.00379536918161703,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111489184595117,0,8.67361737988404e-19,0.337252265702487,0,0,0,0,0,0,-0.0196979952133892,0,0,0,0,0.178531223883191,-0.0191466657907608,0.189083760274078,0,0,0,0,0.320829725482203,0
X600016.CH.EQUITY,0.0186824434675764,0,0,0.0994401119228458,0,0,0,-0.0385491189878372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257903974072536,0,-3.46944695195361e-18,0.132055694241183,0,0,0.30207379529333,0,0.00617042193424486,0.111063240694803,0,0,0,0,0.0889549971397658,0,0,0,0,0,0,0,0.0390152988197977,0,0,0.0327072849853103,0,0,0,0
X601998.CH.EQUITY,0,0,0.200865595850895,0,0,0,0,0,0,0,0.26042311074722,0,0,0,0,0.329600743438061,0,0.0145100163369369,0.0247910323264304,0,0,0.0648170696384367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0352380672211694,0.184744072601431,0,0,0,0,0,-0.138578707067667,-0.0484855681712232
X1109.HK.EQUITY,0,0,-0.025786617321242,0.148033652624306,0,0,0,0.0800590087800719,0,0.0272610529930568,0,0,0,0,0,0,0.13610105936892,0,0,0,0.202208835400187,0,0,0,0,0,0,0,0.0547448471968636,0,0,0.0716037259304662,0,0,0,0,0.152236533682401,0,0,0,0,0,0,0,0,0,0,0,-0.073034679755289,0,0,-0.0145326301136316
X300059.CH.EQUITY,0,0,0,0.0887010953364705,0,0,0,0,0,0.0406343112879117,0,0,0,0,-0.0484422505254442,-0.0563050792443301,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.0592826780449707,0,-0.0120754887498006,0,0.251625487910002,0,0,0.0180727729309036,0,0,-0.00928564256503204,0,0,0,0,0,0,-0.0162433240025789,0.0987398310217327,0,0,0.469546915658435,0,0.0184885148251063
X002142.CH.EQUITY,0,0,0,0,0,0.499290955576377,0.0217570229499427,-0.281211341503339,0,0,0.0821639675744093,0,0,0.158322576388179,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,-0.211679375213482,0,0.0719557284281322,0,0,0,0,0,0,0,0,0.132762786030667,0,0,0.125961785847478,0
X2388.HK.EQUITY,0,0,0,0,0,-0.0531976312270739,0,0,0.302488140438923,0.14342208947865,0.175067794689898,0,-0.127095381643005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221190022373981,-0.211112894536278,0,0,-0.0321900703397068,-0.287709685416974,0,0.305785641419717,0,0,0.118025511307214,0,0.0356779338705043,0,0,0,0,0,0,0.0863964271420954,0,0,0.109640540865228
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.440938284564893,0,-0.158548569265307,0,0,0.158004090633811,0.140728447244958,0,0,0.0492031725450671,0,-3.46944695195361e-18,0,0,0,0.0207549817667765,0,0,0.356141660052561,0,0,0,0,0,0,0,-0.179230257009922,0.0728281573307335,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0682458107288726,0,0,0,0,0
X600048.CH.EQUITY,0,0.0422152452786579,0,0,0.00159839633141336,0.109690394640157,0,0,0,-0.0349899635186968,0,0,0,0,0.450590755706811,0,0,-0.116106964783333,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.28864350430808,0,-0.0711466558201014,0,0,0,0,0,0,0,0,0.12793424611411,0.00237303328662248,0,0,0.00452018946496056,0,0.32802666863437,0,0,-0.0144709360020029,0
X601818.CH.EQUITY,0.231361636203837,0.0112142512903408,0,0,0,0,0,0.0118332967983529,0,0,0.0386605896324708,0.129792828007298,0,0,0,0,0,0.0243451925977299,0,0,0,0.0724378162445042,0,0,0,0.0292259633805938,0,0,0,0,0,0,0.0932048444409476,0,0,0,0,0,0,0,0,0,0,0,0.15964676941975,0,0,0.142114005807395,0,0,0,0
X2007.HK.EQUITY,-0.370954682344736,0.31253340490568,0,0,0,0,0.244579403060877,0,0,0,0,0,0,0,0,-0.6668489671635,0,0,0,0,0,0,0,0,0,0,0,0,0.256144655847456,0,0,0.438184839604023,0,0,0,0,0.473876580155475,0,0,0,0,-0.122668856777033,0.099028006129937,0,0,-0.0802428075293228,0,0,0,0,0,0.0939326036103012
X688.HK.EQUITY,0,0,0,0,0,0,0,0.0144545860993059,0,0.115362044227956,0,-0.218513784906999,0,0,0,0,-0.0545623711295453,0,0,0,0.325293675463537,0,0,0.105069930075691,0,0,0,0.00960421708672747,0,0,0.304451421115115,0,0,0,-0.0524393593065313,0,0.289760017130101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0724428402688383,0,0,0.0894321438411672,0,0,0,0,0,0.0425400632930278,0,0,0.160556480960343,0.0595327510146421,0,0,0,0,0,0,0,0.0834968853090021,0,0.0479688789044427,0,0.030425985663577,0,0.0563155976153459,0.243182510262268,0,0,0.07374562217178,0,0,0.215772847804299,0.00930888278145429,0,0.0160855408022596,0,0
X600999.CH.EQUITY,0,0,0,0.179932560494279,0,0,0,0,0,0,0,0.147242402295166,0.138739335406606,0,0,0,0,0,0,0,0,0,0,0.11970490817875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807837654501171,0,0,0,-0.0721281971672562,0,-0.0110583420570857,0.0619668418604804,0,0.122196299503702,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.468419475233443,0,0,0,0,0.0207570729083103,0,0,0,0,0,0.158094043710963,0,0.0210300099431128,0,0,0.0528803077948625,0,0,0,-0.195236925075881,0,0,0,0,0,0,0,0,0.138524707218401,0,0,0,0.164001914631277,0,0,0,0.0430841889735355,0,0,0.022778337575529,0,0,0,0,0,0,0,0.0813068761394442
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.240254837336033,0,0.012870258900815,0,0.108112827332521,0,0,0.0370755015135643,0,0,0,-0.0699835144756889,0.209302781102168,0,0,0,0,0,0,0,0.237745391722071,0.0373163301484677,0.00353582720910093,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0067070770857684,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.231793139321378,0,0,0,0,0.130791094505967,0,0,0,0,0,0.0474560769943676,0,0,0,0,0,0,-0.0440921476569277,0,0,0,0.00847276038236093,0,0,0.0952512033267398,0.298830495837266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121907032921184,0,0,0.135197120914769,0,0,0
X601211.CH.EQUITY,0,0,0,0.0586642497408479,0,0,0.0190387393147784,0,0,0.060278213770279,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.362739139207616,-0.0758695831200683,0,0,0,0.101128953279582,0,0,-0.0819779925508121,0,0,0,0,0,0.147289885405979,0,0,0,0,0,0,0.150941100883428,0,0,0,0,-0.0703422271736878,0,0,0,0,0,0
X002736.CH.EQUITY,0.117831547282009,0,8.67361737988404e-19,0.137448504692776,0,0,0,0,0,0.0685704858345797,0,0,8.67361737988404e-19,0,0,0,0,0.126118509559697,0,0,-0.0115461455275978,0,0,0,0,0.0909723372194311,0,-0.0408573708177367,0,0,0,0,0,0.0856403407873837,0,0,0,0,0,0,0.257831369425324,0,0,0,0,0,0,0,0,0.116776929558885,0,-0.0501980812733512
X12.HK.EQUITY,0,0.151837560610934,0,0,0,0,0,0.371225889399253,-0.0974059304770595,0,0,0,0,0,0,0.0610055418325504,0,0,0,0,0.447040308378871,0,0,-0.0247187381674056,-0.0589086646517869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229208673135617,0,0,-0.0827139493321812,0,0,0,0,-0.0150666053671953,0.00233994722824069
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.176296308784612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137129848331713,0,0.105365515695064,0.413736505962354,0,0.231409877379533,0,0.071748437073703,0.0610330054302718,0,0,0,0,0,0,0,0.00843706870154227,0.015950612003046,0,0.20711510317254,0,0.113367646673148
