,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.392091229866972,0.0107936269084997,0,0,0,0,0,0,0,0.185060402180603,0,0,0,0,0,0,0,0,0.12071112280923,0,0,0,0,0,0.100269448794831,0,0,0,0.00286114735396623,0.0034261592522764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595055810834478,-8.67361737988404e-19,0,-0.120632564552314
X601939.CH.EQUITY,0.415457186632927,0,0,0.124781454389226,0,0,0,0,0,0,0,0,0,0.0435923556615204,-0.160322163138444,0,0,0,0,0,0,0,0,0,0,0.31297929237598,0,0,0,0,-0.015421001503681,0,0,0,0,0,0,-0.0184493134940944,0,0,0,0,0,0,0,0,0,0.180854641789436,0,0.0696544030368665,-0.069364581459808,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297107063968449,0.0953169709570583,0,0,0.174384839388496,0,0,0,0,0,0,0,0,0.189415254227781,0,0,0,0,0,0,0.0452939589816004,0,0,0,0,0,0,0,0,0,0,0,0,0.121973140844126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0321527997513497,0.424516267641154,0,0,0,0,0,0.335262214669931,0,0,0,0,0.0195073666676271,0.318348180120907,0,0.040716902466966,0,0,0,0,0,0,0,0,0.0772576223900755,0,0,0,0,0,0,0,0,0,0,-0.622698950902273,0,0,0,0,0,0,0,0,0,0,0.0898173966314181,0,0,0
X600036.CH.EQUITY,0,0.0272719498175637,0,0,0,0,0,0,0.0112300648481244,0,0,-0.0318785217617247,0.187676101458994,0,0,0,0,0.122811002866103,0,0.182213001859076,0,0,0,0.0750572546414569,0,0,0,0,0,0,0,0.351367649181995,0,0,0,0,0,0,0,0,0,0.0307460093613048,0,0.151281318354289,0,0,0,0,0,0,0,-0.00809387555913912
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.148897838907288,0,0,0,0,0.148188691577962,0,0,0.275358695774019,0,0,0,0,0,0,0,0,0.101332829675748,0,0,0,0,0,0,0,0,0,0.0442365750899737,0,0.264323783309647,0,0,-0.00294492324334543,0,0,0,0.0316749324097423,0,0,0.12128261447218,0
X601658.CH.Equity,0,0,0,0,0.136051564022531,0,0,0,0,0,0,0,0,0,0,0,0,0.268244449956293,0,0,0,0.0280193105183337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323449470955169,0,0.164187456225113,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.334284682745347,0,0,0.30075349405177,0,0,0,0,0,0,0,0,0,0,0,0.115727317231252,0,0,0,0,0,0,0,0,0.040839032739049,0,0,0,0,0.184476924950508,0.0107452272452735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092069530283536,0,0,0.0642570590269617
X388.HK.EQUITY,0,0,0.430615490761931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872469312543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044114458493113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261484030935702,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0790685818221957,0,0.284059769949836,0,0,0,0.0272519911925667,0,0,0,0,0.0115091414576757,0,0,0.0299568099457694,0,0,0.0293383113580154,0,0,0,0,0,0,0,0,0.210321978302801,0.048979497768328,0,0,0,0,0,0,0,0,0,0.055006151553334,0.0501086598857256,0,0,0,0,0,0.0898392396999889,0,0.145461135295344,0,0
