,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.464764787370199,0.0361289840559277,0,0.420728885664429,0,0,0,0,0,0,0,0,0,-0.0419283073548588,-0.0180740720205779,0,0,-0.0553500596035019,0,0.0211825105452824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23187279109446,0,0,0,0,0,0,0,0,0,-0.102718149301057,0,0,-0.202490018678041,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.263742021723175,0.143385741600729,0,0,0,0,0.188081900269701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345218119143086,-0.0370272681267688,0.0468273829341961,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.149427957274575,0,0,0,0,0,0,0,0,0.0996434690934839,0,0,0,0,0,0,0,0,0,0,0.122317281890232,0,0,0,-1.73472347597681e-18,0.407571656322696,0,0,0,0,0,0,0,0,0.0995993162607603,0,0,0,0.0110811896427223,0,0,0,8.67361737988404e-19,0.0186300781756019,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.135112733252071,0,0,0,0,0.044160530448424,0,0,0.0697726230252978,0.0893263798776182,0,0,0,0,0,0,0,0,0,0,0.100222591177599,0,0,0,0,0.130051442407511,0,0,0,0,0,0,0,0.0466435227036662,0,0,0,0.0784948863063255,0,0.0670386462528583,0,0,0,0.271570670777005,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.079716614856866,0,0,0,0,0,0,0,0,0.0251030723874146,0,0,0,0.24256111170285,0,0,0.134983836537365,0.198383716063891,0,0.0109623736565947,0,0.46710318150455,0,0,0,-0.0622707239690733,0,-0.301109699257128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308966261900715,0,0,-0.153145453768129,-0.0418638674146839,0.113991210502608,-0.0344366888086821
X601988.CH.EQUITY,0,0,0.0115200547562281,0.159375178532939,0,0,0,0,0,0.0831549474270719,0.197574307524398,0,0,0,-0.0811371252597063,0,0,0,0,0,0,0.389702625321384,0,-0.0515047346597789,0,0,0,0.129610548510982,-0.031268197276174,0,0,0,0,0,0,0,0,0,0,0.0887624678126597,0,0,0,0,0,0,0,0.141556912148975,-0.0338403524293001,0.0248932440370275,0
X600036.CH.EQUITY,0,0.249793498007715,0,0,0,0,0,0,0,0,0,0.0769847920001044,0,0.0379789391008984,0,0,0.0678239299685123,0,0,0.0291965599580265,0,0,0,0,0,0,0,-0.0801732828550419,0,0,0.0405408628126111,0.204753863945865,0,0.160052047407466,-0.138851118228755,0.0367707777466407,0,0,0,0.185976572225145,0,0,0,0,0,0,0,0,0,0.202242453038487,0
X1299.HK.EQUITY,0,0.0689989779000664,0,0,0,0,0,0,0,0,-0.0280888788512036,0,0,0,0,0,0,0.285534130322662,0,0.219115000406141,0.223878913139252,0,0.0961013762722649,0,0,0,0.128928527925449,0,0,0,0,0,0,0,0,0,0,0,-0.201266454526718,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0548133892057634,0.00943052574011956,0,0,0,0,0,0.0148197737202793,0,0.0183223199264631,0,0,0,0.178739534173153,0,0,0,0,0,0.0142195538367438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357548769908692,0,0,0,0,0,0,0,0,0,0.165254116122289,0
X601328.CH.EQUITY,0,0.0229740952711574,0.0989698798313703,0,0,0.346456476725245,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.153418599148648,0,0,0.0443317228734338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416331649773306,0,0.0974644381108562,0.0385676544230594,0,0.139826523688601,0,0,0,0
