,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0193161226661674,0,0.164863169173046,0,0,0.110454134357758,0,0.246169732220761,0,0,0,0,-1.38777878078145e-17,0.189958402641315,0,0,0,0,0,0,0,0,0,0,0,0,0.0424159745395952,0,0.137892193540059,0,0,0,0,0,0,0.028884658430136,0,0,0,0,0,0,0,0,0,0,0.0491221155662225,0,0.00614895029172581,0,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0,0
X601939.CH.EQUITY,0.269217999110922,0,0,0,0,0,0,0,0,0,0,0,0,0.413714285681666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191909623324272,0,0,0.108133081818489,0,0,0.00677980335629921,0,0,0,0,0.00385988512545893,0,0,0,0,0
X601288.CH.EQUITY,0.352844699859709,0,0,0,0,0.499105299690198,0.00604620844962398,0,0,0,0,0.0101276201835455,0,0,0.0387972920053492,0,0,0,0,0,0,-0.0328394467302402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194820440056571,0,0,0,0,0.0900915973332349,0,0,0.00900572154325205,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0733697788475306,0,0,0,0,0.42869428910747,0,0.186952536089827,0,0,0,0,0,0,0,0.596759471384418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338335898539113,0,-0.20691323566921,0,0,0,0,0,0,0,0,0,-0.232659426536829,0.107037962057589,0
X601988.CH.EQUITY,0,0.0659308151256297,0,0,0,0,0,0,0.0804787694411793,0,0,0,0,0.0117625350996974,0,0,0,0.219506090118215,0.127650029571507,0,0,0,0,0.298473592394305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138614870739325,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.138265334063388,0,0.0105550445473184,0,0.302254011879475,0,0,0,0,0.145948796235521,0,0,0,0,0,0,0,0,0,0,0.0740950089063743,0,0.111698637558869,0,0.120579095677514,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0658893784223391,0.0674774561971443,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.138195536833582,0,0,0,0,0,0,0,0.3759307747703,0,0,-1.73472347597681e-18,0.17868189836425,0.225343182132446,0,0,0,0,0,0.0107647660876935,0,0,0.278206180282176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049777048710418,0,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.303495976764988,0,0,0,0,0,0.205216693153993,0,0,-0.240716888956442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600791698942056,-0.0975842448299368,0,0,0,0,0,-0.0270341764555433,0,0,0,0.749720878258884,0,0,0,0,-0.0866164855260771,0.621600934415026,0,0,0,0
