,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0133442810168422,0,0,0,0,0.186720596091347,0,0,0,0.388319376045044,0,0,0,0,0,0,0,0,-0.0464661445590369,0,0,0,0.282073913588535,0,0,0,0,0,0,0,0,0,0,0,-0.0877707298937712,0,0,0,0.377892126290897,0,0,0,0,-0.0249784948129634,0,-0.19909312801832,-0.096668517487259,0
X002142.CH.EQUITY,0.226912078616995,0,0,0,0,0,0,0.0351677556461324,0.122879102052636,0,0.0181594903607163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301398440320236,0,0,0,0,0,0,0,0,-0.00874716260623412,0,0.270656151053042,0,0,0.011787495527416,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.281960205569028,0.13943750134809,0.11344644914242,0,0.048486852303308,0,0,0,0.191776699729107,0,0,0.00324336809480496,0.021596312166515,0.0301202801448757,0,0,0.0147390286284163,0,0,0,0,0,0,0,-0.180769209987562,0,0,0,0,0,0,0,0,0,0.197765162162405,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0752675290777738,0,0,0,0,0.401738730238236,0.118472758518518,0,0.019299521748375,0,0,0,0,0,0.12197344317225,0.0255369564484164,0,0,0,0,0,0,0,0,0,0.0346895637822632,0,0,0,0,0,0,0,0,0.0195987210983638,0,0,0,0,0.0154801987962571,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.069283351773151,0.172704660576468,0,0,0,0,0,0,0.142194261835452,0,0.140450201922033,0,0,0,0.223581864018151,0,0,0,0,0,0,0,0,0.0815205149496834,0,0,0,0,0,0.00923484443655594,0,0,0,0,0,0,0,0.309360293375966,0.0155173803875741,0,0,0,0,-0.104690452800565,0,0,-0.099493415108181
X600036.CH.EQUITY,0,0.0676173420557357,0.0631161313135352,0,0,0,0,0,0,0,0,0.019151543211267,0,0,0,0.0844805207113713,0,0,0,0,0.177003586091089,0,0,0.00139594982196007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471087373551329,0,0.0744539280063454,0.0433918675448766,0,0,0,0,0,0,0.147849700321888
X600919.CH.EQUITY,0,0.0476364717373226,0.0227316831895523,0,0.014935332647499,0,0,0,0,0.371180936861304,0,0,0,0.0802470868154141,0,0,0.392293398844168,0,0,0,0,0,0,-0.0576790820079686,0,0,0,0.06593887235149,0,0,0,4.33680868994202e-19,0,0.0974472523196496,0,0,0,-0.110554746631633,0,0,-0.189011585903084,0,0,0,0,0,0,0,0.127852161475876
X601009.CH.EQUITY,0.602931441081084,0,0,0,0,0,0,0,0.0452318079110257,0,0,0,0,0.118679180973679,0.154102599806955,1.73472347597681e-18,0,0,0,0,0,-0.201193811145924,0.105646645984036,0.0594616979820844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520730030432163,0,0,0,0.13812120678083,0,0,0,0
X601166.CH.EQUITY,0,0.273186951885607,0,0,0,0,0,0,0,-0.160052663565906,0,0,0,0,0,0.0447369492024336,0.387964515887449,0,0,0,0,0,0,0,0.0176841301751406,0,0,0.0565316993632297,0,0,0,0,0,0,0,0,0,0,0,0,0.213868461520722,0.207769621621674,0.0938716340971625,0,0,0,0,0,0.242445215877263
X601169.CH.EQUITY,0,0,0.128307287378236,0.607136554913637,0,0,0,0,0,0,0,0,0.261481680620273,-0.0692799671232057,0,0,0.0908616089710713,0.0150205764354975,0,0,0.0123359460262216,0,0.124848918675399,0,0,0,0,0,0,0,0,0,0,-0.0346230851098737,0,0,0,0,0,0.0572188986889705,0,0,-0.0806740234431739,0,0,0,0.102800012255371,0.066043081507495,0
X601229.CH.EQUITY,0.208875497890455,0.0472213799902935,0,0.0721155201875254,0.0892654914631854,0,0.183300336725845,0,0,0,0,0,0,0,0,0.31113087755118,0,0,0,0,-0.0757654019405876,0,0,0,0,0,0,0,0.00777893967786415,0,0,0,0,0.116202651569801,0,0,0,0,0,0,0,0,0,0,0,0,-0.0749172268253767,0,0
X601288.CH.EQUITY,0,0.0117719537254847,0,8.67361737988404e-19,-3.46944695195361e-18,0,0,0,0,0.274643106438709,0,0,0.0857322274232947,0.0815368762682709,0.138466003349127,0,0.109672799182707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538867718920122,0,0,0,0.0789139950186781,0,0.0678990929899304,0,0,0,0.0920366920074491,0,0
X601328.CH.EQUITY,0,0,0.0944447156682395,0,0.0470172558281421,0,0,0,0,0.000230563190750654,0,0,0,0.0716649768981641,0,0.0591491788922652,0.425489948798992,0,0,0,0.0883664899104198,0,0,0.0536390362009183,0,0,0,0,0,0,0,0,0.107391131499685,0,0,0,0,0,0,0.123928317389907,0,0,0,0,0,0,0,0,-0.0179580205263122
X601398.CH.EQUITY,0,0,0,0,6.93889390390723e-18,0,0.173170627365061,0,0,0,0,0,0,0,0,0.352310084943761,0.368156343759909,0,0,0,0,0,0,0,0,0,0,-0.19145244846868,0,0,0,0,0,-0.00800476676148264,0,0.190899504807051,0,0,0,0,0,0,0,0,-0.119703466761715,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.161897434955339,0,0,0,0,0,0.150651642875598,0,0.000768952236178151,0,0,0,0,0.189098109819812,-0.0270879968508192,0,0,0,0,0,0,0,0,-0.0613779913429295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
