,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.253914276170801,0,0,0,0.00572998216471875,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.25360740560928,0,0,8.67361737988404e-19,0,0.0313185216740526,0,0,0,0,0,0,0,-0.0123622748051648,0,0,0,0,0,0,0,0.346724546425171,0.00406735531334302,0,0.0352156983426607,0,0,0,0,-0.0202509449129882
X002142.CH.EQUITY,0.144863033980343,0,0,0,0,0.194495810072303,0.110391397342279,0,0,0,0,0,0.0407979532375821,0,0,0.0530439230264467,0,0,0,0.11634067446492,0,0,0,0,0,0,-0.0450953372023795,0,-0.0109485981295019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102120040480579,0,0.0106443782326371,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.13623658550665,0,0.026023717381709,0,0,0,0,0,0.230081752993975,0.0372796242010198,0.0682508852869433,0,0,0.214272257213521,0,0,0,0,0,0,0,0,0,0,0.0890065887316568,0,0,0,0,0,0,0,0.0813107853227691,0,0,0.011430840458394,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.382701556123748,0,0.0268708058724196,0,0,0,0,0,0.0880902022995122,8.67361737988404e-19,0,0,0,0,0,0,0.00904303683509302,0,0,0,0,0,0.521306771638698,0,0,0,0.116007151736528,0,0,0,-0.0330407015944917,0,0,0,-0.110698656794638,0,0,0,0,0,0,0,0,0,0,-0.0504771926764175,0,-0.00631197459413482,-0.135694782984239,-0.0575966793419651
X600016.CH.EQUITY,0,0,0.132794990531082,0.0505339430973513,0,0,0,0,0,0,0,0,0,0,0.0858490601014291,0.016330122813641,0.0182018090246995,0.210599202507493,0.14330928723994,0,0.108929774204726,0,0,0.124162860612708,0,0,0,0,0.0968292762881048,0,0,0,0.0764607888994657,0,0,0,0,0,0,0.126696776383168,0,0,0,1.73472347597681e-18,0,0,-0.0242065713224993,0,0,0,0,0
X600036.CH.EQUITY,0.169422072074187,0.392070059567741,0.02928641807076,0,0,0,0,0,0,0.023191973124448,0,0,0,0,0,0,0.0343132400723667,0.0487042871982147,0,0,0,5.42101086242752e-20,0,0,0,0,0.166639725836465,0,0,0,0.128791187248817,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231309520259158,0,0
X600919.CH.EQUITY,0,0.00928012725350912,0,0,0,0,0,0,0,0.0280192115310234,0,0,0,0.117392820456165,0,0,0,0,0,0,0.207144140540786,0.084608332992944,0,0,0,0,0,0,0,0,-0.0561940169980838,0,0,0,0,0,0,0,0,0,0,0.15142083838137,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,-1.73472347597681e-18,0,0.322939533901518,0,0,0,0.0266738384857039,0.187185455274305,0,0,0,0,0,0,0,0,0,0,0,0.0342733661140734,0,0,-0.0249114734112989,0,0,0,0,0,0.0659585275052767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253009796673927,0
X601009.CH.EQUITY,0,0,0,0.0502666036600658,0,0,0,0.427924582317358,0,0.369693956050951,0,0,0,0,0,0,0,0,0,0.00797053937977766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851472003511089,0,0.0671721415409082,0,0,-0.0214354620125286,0,0,-0.192627537295888,0
X601166.CH.EQUITY,-1.38777878078145e-17,0.179495317878624,0,0,0,0.127237476965648,0,0,0.233257119059411,0,0,0,0.0349703300034423,0.158296276351104,0,0,0,0,0,0.0255581712416237,0,0.105938832122997,0,0,0,0,0,0,0,0,0,0,0,0,0.0131568138463046,0,0,0,0,0,0.0374510345278455,0,0,0,0,0,0,0,0,0,0,0
