,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.138339718520342,0,0,0,0,0,0,0,0,0,0,-0.096631994612154,0,0.431993036907598,0.688341379447784,0,0.0393775427887915,0,-0.127768145006944,0,0,-0.083228159584549,0,0.107794762996555,0,0,0,0,-0.133939163245239,0,0,-0.338794006102781,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.196906165524081,0,0,0,-0.0285226683225078,0,0,0,0,0.118784101312901,0,0,0,0,0.253241075485547,0,0,0,0,0,0,0,0,0,0.0869052689140573,0,0,0,0,0,0,0.402528481307079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.806386715874693,0.026773990359781,0.0571418899634853,0,0,0,0,0,0,0,0,0,0.0296932546842297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431779842811124,0,0,0,0.0434859470507159,0,0,0,0,0,0,0.0467078474358636,0,0,0,0,0.00130346943246414,0,0
X601288.CH.EQUITY,0,0,0.877608512986932,0,0.0806169287609492,0,-0.0903446436478218,0,0,0,0,0,0.0153990010380622,0,0,0,0.0531847215872507,0.11829472333239,0,0,0,0,0,0,0,-0.0920460579067494,0.0108975574508684,0,0,0,0.00807990536105897,0,0,0,0,0,0,-0.14107368542345,0,0,-0.0054601697708612,0,0,0,0,0,0,0,0,-0.00364616307955305,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884440601736772,0,0,0,-0.292804763817226,0,0,0,0,0,0.391358975185196,0,0,0,0,0,1.38777878078145e-17,0,0,-0.247506217257433,0,0,-0.0257232730556353,0,0.0427779370322242,0,0,0,0,0,0,0,0,0.0897337855898295,0,0,0.021715146708476,0
X600036.CH.EQUITY,0,0,0.389902434457611,-1.73472347597681e-18,0,0,0,0,0.0100730980823484,-4.33680868994202e-19,0,0,0,0,0,0.128980519815436,0,0,0,0,0,0,0,0,0,0,0.191849883884767,0,0.00939998592376348,0,0,0,0.169169941710762,0,0,0,0,0,0,0,0,0,0,0,0.0207733587359192,0,0,0,0.006339670140209,0.00526731271936511,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.104485259142305,0.728003895408208,0,0,0.0934327349868851,0,0,0,0,0,0,0.10514957644551,0,0,0,0,0,0,0,0,-0.0496350143135047,0,0,0,0,0.0712819133901101,0.190737117104223,0,0,0,-0.113583747926745,0,0,0.112069578514571,-0.0274420145304292,0,0,0,0.110015585942993,0,0.0247531102175207
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00254507379524732,0,0,0,0,0,0,0,0.253189204561201,0,0,-0.227178051380851,0,0.0853026160448266,0,0,0.153477618954831,0,0.310815923976136,0,0,0,0,-1.73472347597681e-18,0,0,0.021829890330992,0,0,0.0325690130297029,0,0,0,0.38126246503092,0,0,0,0.0776383837053307,-0.107253718073444
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.366315684330298,0,0,0.380272966756684,0,0,0,0,0,0.0767541401713274,0,0.313365044623171,0.0437116459800621,0.276613587920162,0,0,0.107648452682453,0,0,0,0,0,0,0,0,-0.221518911719779,0,0,0,0.0731955142584414,-0.168092172395608,0.0200070778375383,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.214693210013641,0,0,0,0,0,0,0,0,0,0,0,-0.213626901756657,0,0,0,0,0,0,0.352404618314414,0,0.0655177875448192,0,0.123064612940799,0.0237220657660515,0,0,0,0,0,0,0,0,0,0,0,0,0.164374691381615,0,0.0417459250195612,0,0,0.060938256109595,-0.262620207914531,0
