,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.104851576003183,0,0,8.67361737988404e-19,0,0,0,-0.0272559894487235,0,0,0,0,0,0,0,0,0,0,-0.178313616024761,0,0.0362872524387461,0.709905010010475,0.543311185973568,-0.259383381182571,0,0,-0.160994607145517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579405386058632
X601318.CH.EQUITY,0,0,0,0.00470266419637649,0,0,0,0,0,-0.0260640557376407,0,0,0.0271502875807491,0,0.0555482392654132,0,0.0160529333055313,0,0.498080314907203,0.0193270911039083,0,0,0,0,0,0,0,0,0.118181992972968,0,0,0,0,0,0,0.0652381735292902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.107515460132972,0,0.755443595990494,0,0,0,0,0,0.0246946348992126,0.0874629242466473,0,0,0,0.0270301432135188,0,0.0181599854736351,0,0,0,0,0,0,0,0,0,0,0.0580015308456781,0,0.00743650811498259,0,0,0,0,0,0,0.0159176323301001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.908970984384515,0,0,0,0,0,0,0,0,0,0.00559897950732701,0,0,0,0,0,0,0.0173383322735178,0.0805900613431133,0,0,0,0,0,0,0,0,0.0355643607211357,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.142518164109431,0,0,0,0,0.0485164788793364,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.082565571661517,0.235758899561906,-0.0229205605234027,0.336832356528906,0,0,0,0,0,0,0.322858212292335,0,0,0,0,0,0,0,0,-0.0999467661305651,0,0,0,0,0,0,0,8.67361737988404e-19,0.234464195740476,0,0,0,0,0,0,0,0,0.147353455388797,0,0,0,0,0.0365963638661173
X600036.CH.EQUITY,0,0,0,0.333933809883509,0,0,0,0,0.0775057553631868,0,0,0,0,0,0.0209518389591173,0,0.0309647336049982,0.13808325466661,0,0,0,0,0,0,0,0,0,0,0.1167601122776,0.159357256764483,0.0399704806426824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345814331546578,0,0,0.0551784862757992,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.161837024932263,0,0,0,0,0,0.0153210338299605,0,0,0,0,0,0,0.264626441551322,0,0,0,0.0551415200497105,0,0,0,0,0,0,0.154395452539525,0,0,0,0.0703949470088969,0,0,0,0.0768448617706262,0,0,0,0,0,0,0,0.201262176603269,-0.0663968243840308
X601988.CH.EQUITY,0,0,0,0.0686269360003302,0,0,0,0,-0.0494160592162521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694260758956571,0,0,0,0,0,0,-0.0208696010422652,0,0,0,0,0,0,0,0,0,0,0.000632782513497041,-0.134262722973755,0,1.00128704734253,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148584636927501,0,0.0282830375027712,0,0,0,0.156002445597429,0,0.341632939684265,0,0,0,0,0,0,0,0,0,0,0,0.0041908760977522,-0.027549360773344,0,0,0,0.211910929428177,0.112231400451099,0,0,0.0574790803544885,0,-0.327035225379853,0
X388.HK.EQUITY,-0.0301486974166677,0,0,0,0.228168858538445,0,0.133451004365896,0,0,0,0,0,0,0,0,0.00114530182821378,0,0,0,0,0.150475400688016,0,0.257606004579987,0,0,0.136702513502093,0,0,0,0,0,0,0,0.067482697860214,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239549483308941,0,0,0.155867469189165
