,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.148913278037839,0,0,0,0,0,0,0.261670866583137,0.161501488353604,0,0,-0.217001278099285,0,0,0,0,0,0.274721982007304,0,0,0,0,0,0,0.247514306733208,0,3.46944695195361e-18,0,0.109697514286623,0,0,0,0,0,0,0,0,0,0,0.13404477917905,0,0,-0.0592381282340424,0,-0.0796043725553126,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.144901093516497,0,0,0,0.25067819190726,0,-0.0636090587628164,0.146697311941652,0,0,0,0,0,0.0821286165720663,0,0,0,0,0,0,0,0,0,0,0.122326027796636,0,0,0,0,0,0,-0.251936074242494,0.307788628871449,0,0.121745366526107,0.0377072504066566,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.499238539070802,0,0,0,0,0.168662869278755,0,0,0,0,0,0,0.0338099780246787,0,0.0125942910465935,0,0,0,0,-8.67361737988404e-19,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367561250901406,0,-0.155848970323826,0.0833460502112947,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.448719090541324,0,0.165868022072374,0,0.158419229741919,0.0587585895425411,0,0.0457608356977327,0,0,0,0,0,0.01909973217574,0,0,0,0,0,0,0,0,0,0,0,0,0.0643065415688946,0,0,0,0,0,0,0.038200996172631,0,0,0,0.108216130156856,0.16045676268909,0,0,0.0190675991003749,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0639516677431241,0,0,0,0,0,0,-0.318670452820799,0,0.220488450822158,0,0,0.0341639883627881,0,0,0,0.493115425349352,-0.0678479689553693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843961957304072,-0.0492564886092304,0,0,0,0.0326170978464656,0,0.183779158299653,0,0,0.153876589290694,-0.0717487068273203,0,0,0,0,-0.479678028793225
X601988.CH.EQUITY,0,0,0.143378982283524,0.291722703502817,0.0337046345619358,0,0,0.122183642563537,0,0.134664608516194,0.19110919615927,0,0,-0.366787050429797,0,0,0,0,0,0,0.00378783061642015,0,0,0.0817281564258652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931798713673435,0,0,0,0,0
X600036.CH.EQUITY,0,0.328484719904142,0,0,0,0,0,0,0.0115205469785867,0,0,0.0924728141345663,0.301526053131193,0,0.0104754501512731,0,0,0,0,0,0,0,0,0.232610958614395,0,0,0,0,0,0,0,0.0646822125495466,0,0,0,0,0,0,0,0,0.0413147080477742,0,0,0,0,0,0.000750594830723317,0,0,0
X601628.CH.EQUITY,0.140587562010993,0.256605263347751,0,0,0,0,0,0,0,0.00513589071871773,0,0,0,0,0,0,0,-0.133037006153026,0,0,0,0.0708265435156959,0,0,0,0,0,0,0,0,0,0,-0.11081829130508,0.136419915200003,0,0,0,0,0,0,0.0166100714601234,0,0,0,-0.00258522759314025,0.336385368561057,0,-0.0836505682459295,0.050978053501042,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0318239308471566,0.212596708023019,0,0,0.0608024098955347,0,-0.0380995086318059,-0.0856712138038953,0,0,0,0.349578422812985,0.231565095699704,0,0,0.108371151320465,0,0,0.0580736324715789,0,0,0.144253501144648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545058315274353,0,0,-0.100935402350743,0,0,0,0,0,0
X601166.CH.EQUITY,0.227253618364411,0,0,0,0,0.156512494730738,0.159926687463068,0.0376614693559988,0,0,0,0,0.0186966095438566,0,0.3833300369879,0,0,0,0,0,0,0,0,0,0,-0.142417080128658,0,0,0,0,0,0.356920544299637,0,0.212444523690494,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
